date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-08-30_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-11-30_FY,1993-11-30_FY,1992-11-30_FY,1991-11-30_FY
,revenue,1199011000.0,1415803000.0,1476203000.0,1513779000.0,0.0,1385785000.0,1326256000.0,1223512000.0,1148881000.0,1070711000.0,943274000.0,697825000.0,545924000.0,584648000.0,547319000.0,423671000.0,443462000.0,316812000.0,312716000.0,599203308.115937,699299771.98206,778113800.6002,456581291.556482,309859092.740625,195707326.345213,170103252.335085,133362090.329203,63149236.474695,25000000.0,22800000.0,18500000.0
,costOfRevenue,769899000.0,961076000.0,991198000.0,1023476000.0,0.0,936133000.0,879716000.0,798518000.0,754494000.0,739121000.0,674460000.0,477491000.0,354312000.0,392145000.0,351851000.0,246799000.0,261687000.0,203004000.0,276157000.0,311321443.680088,350692300.782673,401821603.201067,200472348.1527,157645843.244297,109592106.918239,99501902.364273,77477976.391231,32225125.072717,17500000.0,16400000.0,13600000.0
,grossProfit,429112000.0,454727000.0,485005000.0,490303000.0,0.0,449652000.0,446540000.0,424994000.0,394387000.0,331590000.0,268814000.0,220334000.0,191612000.0,192503000.0,195468000.0,176872000.0,181775000.0,113808000.0,36559000.0,287881864.435848,348607471.199387,376292197.399133,256108943.403782,152213249.496328,86115219.426974,70601349.970811,55884113.937972,30924111.401978,7400000.0,6400000.0,4800000.0
,grossProfitRatio,0.35788829293476,0.321179570886628,0.328548986826338,0.323893382059072,0.0,0.324474575781958,0.336692161995874,0.347355808524967,0.343279243019947,0.309691410660767,0.284979761977962,0.315743918604235,0.350986584213187,0.329263077954598,0.357137245372443,0.417474880272664,0.409899833582133,0.359228817090262,0.116907993195104,0.48044104653065,0.498509344871244,0.483595326427676,0.56092737074423,0.491233767420025,0.440020417401611,0.415049971130087,0.419040476945304,0.489698896270422,0.296,0.280701754385965,0.259459459459459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,341565000.0,328339000.0,349056000.0,310455000.0,0.0,306251000.0,322207000.0,290073000.0,386779000.0,303084000.0,0.0,156924000.0,136897000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274270554.906469,290653773.257753,169765685.996976,101006016.117502,61139807.826695,50200959.573847,44287411.100521,12709909.831297,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,20500000.0,-2401000.0,230000.0,162000.0,0.0,414000.0,7238000.0,689000.0,2531000.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000.0,3800000.0,3900000.0
,operatingExpenses,378470000.0,366668000.0,395252000.0,353929000.0,0.0,352697000.0,374430000.0,337245000.0,426379000.0,349498000.0,259507000.0,191405000.0,171368000.0,172159000.0,172453000.0,163586000.0,159187000.0,110986000.0,12617000.0,335659739.187327,216724264.123921,325690446.815605,197639423.335842,117907421.199714,71429677.148847,57901106.976065,48586188.870152,13910845.695172,4600000.0,3800000.0,3900000.0
,costAndExpenses,1148369000.0,1327744000.0,1386450000.0,1377405000.0,0.0,1288830000.0,1254146000.0,1135763000.0,1180873000.0,1088619000.0,933967000.0,668896000.0,525680000.0,564304000.0,524304000.0,410385000.0,420874000.0,313990000.0,288774000.0,646981182.867415,567416564.906594,727512050.016672,398111771.488542,275553264.444011,181021784.067086,157403009.340339,126064165.261383,46135970.767888,22100000.0,20200000.0,17500000.0
,interestExpense,0.0,64942000.0,67075000.0,65123000.0,0.0,65858000.0,57903000.0,55265000.0,45234000.0,46571000.0,41922000.0,33487000.0,22098000.0,14998000.0,13672000.0,11278000.0,9260000.0,8788000.0,11502000.0,17797365.83011,31776399.829144,31575212.404135,0.0,14989936.309872,0.0,6300120.402802,3798920.008798,600468.295521,-500000.0,-700000.0,-900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,36905000.0,38329000.0,46196000.0,43474000.0,0.0,46446000.0,52223000.0,47172000.0,39600000.0,46414000.0,40236000.0,34481000.0,34471000.0,34404000.0,29246000.0,24757000.0,27483000.0,13743000.0,12617000.0,16185875.716981,25537910.023995,35036674.224742,27873737.338866,16901405.082212,10289869.322152,7700147.402218,4298777.769631,1200936.591041,0.0,0.0,0.0
,EBITDA,87547000.0,126388000.0,135949000.0,179848000.0,0.0,143401000.0,124333000.0,134921000.0,7608000.0,28506000.0,49543000.0,63410000.0,54715000.0,54748000.0,52261000.0,38043000.0,50071000.0,16565000.0,36559000.0,-31591999.034497,157421117.099461,85638424.80827,86343257.406806,51207233.378826,24975411.600279,20400390.396964,11596702.837451,18214202.297847,1100000.0,200000.0,-2400000.0
,EBITDARatio,0.0730160106954815,0.0892694817004908,0.0920937025598783,0.118807302783299,0.0,0.103479977052717,0.0937473609921463,0.110273540431152,0.00662209576100571,0.0266234305989198,0.0525223848001747,0.0908680543116111,0.100224573383841,0.0936426704615427,0.0954854481572904,0.08979373145672,0.112909336087421,0.0522865295506483,0.116907993195104,-0.052723338817723,0.225112495966178,0.110058997465683,0.189108180741402,0.165259740890322,0.12761612999722,0.119929455297994,0.0869565167194414,0.288431077153969,0.044,0.008772,-0.12973
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,50642000.0,88059000.0,89753000.0,136374000.0,0.0,96955000.0,72110000.0,87749000.0,-31992000.0,-17908000.0,9307000.0,28929000.0,20244000.0,20344000.0,23015000.0,13286000.0,22588000.0,2822000.0,23942000.0,-47777874.751478,131883207.075466,50601750.583528,58469520.06794,34305828.296614,14685542.278127,12700242.994746,7297925.06782,17013265.706806,2800000.0,2600000.0,900000.0
,operatingIncomeRatio,0.0422364765627671,0.0621972124652935,0.0607999035363023,0.0900884475210714,0.0,0.0699639554476344,0.054371101808399,0.0717189533081817,-0.0278462260234089,-0.0167253348475919,0.00986669832943556,0.0414559524236019,0.0370820846857804,0.0347970060617671,0.0420504312841323,0.031359238654522,0.0509355931286108,0.00890749087787079,0.076561480704537,-0.0797356658488836,0.18859323620493,0.0650312981783593,0.128059386464605,0.110714286268599,0.0750382857523832,0.0746619645444985,0.0547226355691122,0.26941364071161,0.112,0.114035087719298,0.0486486486486487
,totalOtherIncomeExpensesNet,-76881000.0,-1470000.0,-103085000.0,15068000.0,0.0,-81621000.0,-32090000.0,-17793000.0,-58594000.0,-859000.0,-1561000.0,450000.0,-2038000.0,13592000.0,-3962000.0,-4382000.0,1130000.0,17997000.0,4147000.0,102746473.693237,-99745837.259262,16265169.723241,0.0,-100604.406317,0.0,400007.29714,-99971.405528,-12609831.297266,-800000.0,-900000.0,-1100000.0
,incomeBeforeTax,-88402000.0,21647000.0,-80407000.0,87078000.0,0.0,-49716000.0,-17416000.0,15109000.0,-135590000.0,-65079000.0,-34037000.0,-3903000.0,-3548000.0,20332000.0,6942000.0,4278000.0,-8522000.0,9065000.0,16587000.0,116474127.713093,-78581568.86393,33486467.489163,25185655.893339,15291746.929226,8191935.010482,5900113.105663,2699232.348413,3202496.364165,1500000.0,900000.0,-1100000.0
