date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY
,revenue,1459271000.0,1425660000.0,937237000.0,607045000.0,239997000.0,489843000.0,325078000.0,133217000.0,79035000.0,75351000.0
,costOfRevenue,997912000.0,946322000.0,618001000.0,392279000.0,159097000.0,337887000.0,243295000.0,111246000.0,74626000.0,76028000.0
,grossProfit,461359000.0,479338000.0,319236000.0,214766000.0,80900000.0,151956000.0,81783000.0,21971000.0,4409000.0,-677000.0
,grossProfitRatio,0.316157177111037,0.336221820069301,0.340613953567774,0.353789257798022,0.33708754692767,0.310213680709942,0.251579620890986,0.164926398282501,0.0557854115265389,-0.00898461865137822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,163123000.0,121351000.0,82245000.0,54966000.0,20279000.0,33231000.0,22018000.0,18256000.0,15823000.0,13783000.0
,GeneralAndAdministrativeExpenses,63119000.0,49361000.0,29264000.0,18682000.0,-7599000.0,12133000.0,6535000.0,4294000.0,3262000.0,3074000.0
,SellingAndMarketingExpenses,95985000.0,87984000.0,68307000.0,50032000.0,34833000.0,34833000.0,24973000.0,17792000.0,12784000.0,9926000.0
,otherExpenses,-3429000.0,30696000.0,-435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,318798000.0,289392000.0,179816000.0,123680000.0,47513000.0,80197000.0,53526000.0,0.0,0.0,0.0
,costAndExpenses,1316710000.0,1235714000.0,797817000.0,515959000.0,206610000.0,418084000.0,296821000.0,151588000.0,106495000.0,102811000.0
,interestExpense,8515000.0,4805000.0,2536000.0,0.0,-2104000.0,0.0,895000.0,1990000.0,1070000.0,58000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,31834000.0,26895000.0,12619000.0,7155000.0,2759000.0,3847000.0,2253000.0,1978000.0,1842000.0,1283000.0
,EBITDA,174395000.0,216841000.0,152039000.0,98241000.0,36146000.0,75606000.0,30510000.0,-16393000.0,-25618000.0,-26177000.0
,EBITDARatio,0.119508302433201,0.152098677103938,0.162220441574543,0.161834789842598,0.150610215961033,0.154347413354891,0.0938543980213979,-0.123054865370035,-0.324134876953249,-0.347400830778623
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
