Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,210000000.0,107000000.0,134000000.0,132000000.0,144000000.0,142000000.0,257000000.0,0.0,0.0
Stock-based compensation,23000000.0,30000000.0,28000000.0,27000000.0,25000000.0,36000000.0,26000000.0,0.0,0.0
Operating Cash Flow,2083000000.0,1804000000.0,1150000000.0,1357000000.0,1222000000.0,760000000.0,817000000.0,0.0,0.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-4830000000.0,-3030000000.0,-2735000000.0,-3673000000.0,-3762000000.0,-3249000000.0,-1979000000.0,0.0,0.0
Investing Cash flow,-5350000000.0,-3292000000.0,-2981000000.0,-4577000000.0,-3619000000.0,-2915000000.0,-1425000000.0,0.0,0.0
Issuance (repayment) of debt,-0.0,-745000000.0,-18000000.0,-192000000.0,-2000000.0,-40000000.0,-365000000.0,-0.0,-0.0
Issuance (buybacks) of shares,27000000.0,37000000.0,-98000000.0,-65000000.0,-144000000.0,-16000000.0,-369000000.0,0.0,0.0
Dividend payments,-394000000.0,-417000000.0,-185000000.0,-176000000.0,-167000000.0,-160000000.0,-90000000.0,-0.0,-0.0
Financing Cash Flow,2444000000.0,1719000000.0,2718000000.0,3097000000.0,2101000000.0,2089000000.0,989000000.0,0.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-823000000.0,231000000.0,887000000.0,-123000000.0,-296000000.0,-66000000.0,381000000.0,0.0,0.0
Free Cash Flow,2083000000.0,1804000000.0,1150000000.0,1357000000.0,1222000000.0,760000000.0,817000000.0,0.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
