date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-62183000.0,-40002000.0,-39706000.0,-55571000.0,-58548000.0,-79920000.0,-85940000.0,-62182000.0,-35004000.0,-19920000.0
,depreciationAndAmortization,6537000.0,5920000.0,6858000.0,6613000.0,3168000.0,2024000.0,1354000.0,633000.0,231000.0,179000.0
,deferredIncomeTax,0.0,0.0,0.0,-5206000.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,12445000.0,15003000.0,18132000.0,24578000.0,22012000.0,17830000.0,14201000.0,2427000.0,1311000.0,982000.0
,changeInWorkingCapital,9906000.0,-16087000.0,-7413000.0,-28224000.0,-4097000.0,-74175000.0,115615000.0,-60445000.0,113792000.0,1393000.0
,accountsReceivables,-343000.0,-4581000.0,-4883000.0,-2522000.0,-2055000.0,-1654000.0,-6032000.0,-2703000.0,-2228000.0,-134000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-13622000.0,9278000.0,5744000.0,764000.0,-1035000.0,646000.0,147000.0,868000.0,1075000.0,239000.0
,otherWorkingCapital,50469000.0,40563000.0,56650000.0,64063000.0,92287000.0,96384000.0,170559000.0,54944000.0,115389000.0,1597000.0
,otherNonCashItems,16216000.0,21325000.0,20491000.0,11699000.0,5551000.0,4895000.0,5581000.0,3255000.0,568000.0,766000.0
,netCashProvidedByOperatingActivites,-5565000.0,-17392000.0,-18551000.0,-23457000.0,-36971000.0,-56868000.0,-54637000.0,-50064000.0,-29325000.0,-16608000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3580000.0,-1953000.0,-2014000.0,-2544000.0,-1702000.0,-5376000.0,-1860000.0,-2587000.0,-458000.0,-139000.0
,acquisitionsNet,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2994000.0,-30589000.0,-31974000.0,-62658000.0,-98184000.0,-123992000.0,-230316000.0,-42288000.0,-103552000.0,-33841000.0
,salesMaturitiesOfInvestments,19401000.0,25745000.0,53210000.0,102076000.0,146508000.0,185111000.0,89527000.0,77135000.0,52377000.0,63182000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,-144000.0,-1000000.0,101000.0,0.0,129000.0,0.0
,netCashUsedForInvestingActivites,12827000.0,-6797000.0,19222000.0,34610000.0,46478000.0,54743000.0,-142548000.0,32260000.0,-51504000.0,29202000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1859000.0,-1859000.0,-465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,17358000.0,0.0,189943000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,-731000.0,-122000.0,-94000.0,-3781000.0,-440000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1218000.0,1201000.0,4015000.0,1625000.0,20065000.0,3850000.0,189456000.0,424000.0,100083000.0,243000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,6044000.0,-22988000.0,4686000.0,12778000.0,29572000.0,1725000.0,-7729000.0,-17380000.0,19254000.0,12837000.0
,cashAtEndOfPeriod,50386000.0,44342000.0,67330000.0,62644000.0,48722000.0,19150000.0,17425000.0,25154000.0,42534000.0,23280000.0
,cashAtBeginningOfPeriod,44342000.0,67330000.0,62644000.0,49866000.0,19150000.0,17425000.0,25154000.0,42534000.0,23280000.0,10443000.0
,operatingCashFlow,-5565000.0,-17392000.0,-18551000.0,-23457000.0,-36971000.0,-56868000.0,-54637000.0,-50064000.0,-29325000.0,-16608000.0
,capitalExpenditure,-3580000.0,-1953000.0,-2014000.0,-2544000.0,-1702000.0,-5376000.0,-1860000.0,-2587000.0,-458000.0,-139000.0
,freeCashFlow,-9145000.0,-19345000.0,-20565000.0,-26001000.0,-38673000.0,-62244000.0,-56497000.0,-52651000.0,-29783000.0,-16747000.0
