date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,6829000.0,61330000.0,39115000.0,84200000.0,69809000.0,18673000.0,5614000.0,-1900000.0
,depreciationAndAmortization,2133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-8316000.0,-5218000.0,1047000.0,1601000.0,2017000.0,1665000.0,3468000.0,266000.0
,accountsReceivables,688798000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-134137000.0,-53230000.0,-60847000.0,-60133000.0,-304133000.0,-300349000.0,-70022000.0,-8200000.0
,otherNonCashItems,-12198000.0,-19049000.0,-15594000.0,-11855000.0,-4188000.0,-1984000.0,712000.0,448000.0
,netCashProvidedByOperatingActivites,305159000.0,-91892000.0,28795000.0,-385651000.0,-314613000.0,-389945000.0,-425763000.0,-207802000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-620829000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-725469000.0,-655209000.0,-1133908000.0,-717336000.0,-378779000.0,-476328000.0,-178404000.0,0.0
,commonStockIssued,0.0,0.0,0.0,357429000.0,185537000.0,262354000.0,164769000.0,188001000.0
,commonStockRepurchased,-27254000.0,-64717000.0,-4882000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-96551000.0,-107097000.0,-93303000.0,-76045000.0,-61201000.0,-35550000.0,-11852000.0,0.0
,otherFinancingActivites,575783000.0,868480000.0,1258445000.0,815153000.0,565708000.0,672552000.0,417994000.0,61809000.0
,netCashUsedProvidedByFinancingActivities,-273491000.0,41457000.0,26352000.0,379201000.0,311265000.0,423028000.0,392507000.0,249810000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,31668000.0,-50435000.0,55147000.0,-6450000.0,-3348000.0,33083000.0,-33256000.0,42008000.0
,cashAtEndOfPeriod,68419000.0,36751000.0,87186000.0,32039000.0,38489000.0,41837000.0,8754000.0,42010000.0
,cashAtBeginningOfPeriod,36751000.0,87186000.0,32039000.0,38489000.0,41837000.0,8754000.0,42010000.0,2000.0
,operatingCashFlow,305159000.0,-91892000.0,28795000.0,-385651000.0,-314613000.0,-389945000.0,-425763000.0,-207802000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,305159000.0,-91892000.0,28795000.0,-385651000.0,-314613000.0,-389945000.0,-425763000.0,-207802000.0
