date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-872883000.0,-621179000.0,-297161000.0,-458011000.0,-168499000.0,-126127000.0,-84003000.0,-44734000.0
,depreciationAndAmortization,93773000.0,77612000.0,50302000.0,38399000.0,26408000.0,16567000.0,11582000.0,2626000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,351998000.0,306729000.0,177868000.0,231491000.0,20056000.0,17140000.0,5860000.0,4990000.0
,changeInWorkingCapital,-342080000.0,-128973000.0,595058000.0,174802000.0,127546000.0,60067000.0,16150000.0,7922000.0
,accountsReceivables,4334000.0,15704000.0,-79273000.0,-67382000.0,-71406000.0,-9018000.0,-21177000.0,-6256000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-16574000.0,13508000.0,-16469000.0,21280000.0,19985000.0,11318000.0,12552000.0,1880000.0
,otherWorkingCapital,333817000.0,675897000.0,804870000.0,209812000.0,183763000.0,63046000.0,24946000.0,11274000.0
,otherNonCashItems,62011000.0,25695000.0,11300000.0,2688000.0,1109000.0,483000.0,396000.0,1000.0
,netCashProvidedByOperatingActivites,-159885000.0,42168000.0,92555000.0,13822000.0,3636000.0,-25694000.0,-45707000.0,-29110000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-89488000.0,-118452000.0,-62372000.0,-50181000.0,-42294000.0,-23308000.0,-19032000.0,-9339000.0
,acquisitionsNet,0.0,-19000000.0,-22000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-607194000.0,-468144000.0,-716417000.0,-242525000.0,-106345000.0,-116116000.0,0.0,0.0
,salesMaturitiesOfInvestments,721241000.0,588763000.0,297461000.0,116796000.0,102135000.0,32757000.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,24559000.0,-16850000.0,-503555000.0,-176094000.0,-46504000.0,-106667000.0,-19032000.0,-9339000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-1066000.0,-1696000.0,-82124000.0,0.0,0.0,-21417000.0,0.0
,commonStockIssued,0.0,0.0,0.0,254455000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-365000.0,-149000.0,-160000.0,-195000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-1040000.0,-143260000.0,-3163000.0,-2206000.0,-299000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,57797000.0,67104000.0,578616000.0,201422000.0,74198000.0,142755000.0,104177000.0,37068000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-80783000.0,92422000.0,167616000.0,39150000.0,31330000.0,10394000.0,39438000.0,-1381000.0
,cashAtEndOfPeriod,318737000.0,399520000.0,305975000.0,138359000.0,99209000.0,67879000.0,57485000.0,18047000.0
,cashAtBeginningOfPeriod,399520000.0,307098000.0,138359000.0,99209000.0,67879000.0,57485000.0,18047000.0,19428000.0
,operatingCashFlow,-159885000.0,42168000.0,92555000.0,13822000.0,3636000.0,-25694000.0,-45707000.0,-29110000.0
,capitalExpenditure,-89488000.0,-118452000.0,-62372000.0,-50181000.0,-42294000.0,-23308000.0,-19032000.0,-9339000.0
,freeCashFlow,-249373000.0,-76284000.0,30183000.0,-36359000.0,-38658000.0,-49002000.0,-64739000.0,-38449000.0
