date,,2020-09-27_FY,2019-09-29_FY,2018-09-30_FY,2017-10-01_FY,2016-10-02_FY,2015-09-27_FY,2014-09-28_FY,2013-09-29_FY,2012-09-30_FY,2011-10-02_FY,2010-10-03_FY,2009-09-27_FY,2008-09-28_FY,2007-09-30_FY,2006-10-01_FY,2005-10-02_FY,2004-10-03_FY,2003-09-28_FY,2002-09-29_FY,2001-09-30_FY,2000-10-01_FY,1999-10-03_FY,1998-09-27_FY,1997-09-28_FY,1996-09-29_FY,1995-10-01_FY,1994-10-02_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY
,revenue,0.0,950107000.0,869690000.0,1097291000.0,1599331000.0,1540317000.0,1484100000.0,1489900000.0,1545026000.0,2193300000.0,2297500000.0,2471100000.0,2539600000.0,2875978000.0,2765600000.0,2507300000.0,2322400000.0,2058300000.0,1966400000.0,1833576000.0,1633400000.0,1456900000.0,1224000000.0,1071700000.0,1062800000.0,1018700000.0,1053300000.0,1232000000.0,1219300000.0,1157200000.0
,costOfRevenue,0.0,388060000.0,499751000.0,427075000.0,713463000.0,690978000.0,848700000.0,866600000.0,1201747000.0,1544900000.0,1540300000.0,1607300000.0,1664000000.0,2401673000.0,2283100000.0,2078100000.0,1913800000.0,1689900000.0,1584400000.0,1477048000.0,1301900000.0,1143000000.0,995000000.0,905700000.0,919200000.0,903500000.0,951000000.0,1071400000.0,953700000.0,911900000.0
,grossProfit,0.0,562047000.0,369939000.0,670216000.0,885868000.0,849339000.0,635400000.0,623200000.0,343279000.0,648400000.0,757200000.0,863800000.0,875600000.0,474305000.0,432100000.0,396200000.0,384100000.0,337400000.0,361900000.0,356528000.0,327900000.0,311600000.0,179400000.0,161500000.0,139300000.0,112800000.0,97500000.0,160600000.0,265600000.0,245300000.0
,grossProfitRatio,0.0,0.591561792513896,0.425368809575826,0.610791485576752,0.553899099060795,0.551405327604642,0.428138265615525,0.418283106248742,0.222183316008922,0.295627593124516,0.329575625680087,0.349560924284732,0.344778705307922,0.164919550844965,0.156240960370263,0.158018585729669,0.165389252497416,0.163921682942234,0.184041903986981,0.194444080856207,0.200746908289458,0.213878783718855,0.14656862745098,0.150695157226836,0.131068874670681,0.110729360950231,0.0925662204500142,0.130357142857143,0.217829902403018,0.211977186311787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,244000.0,293554000.0,106649000.0,382270000.0,638126000.0,637270000.0,454600000.0,476200000.0,227003000.0,554200000.0,641400000.0,711200000.0,726000000.0,293881000.0,300800000.0,273800000.0,263800000.0,228100000.0,217700000.0,201715000.0,182800000.0,164300000.0,91600000.0,80400000.0,72100000.0,78000000.0,78300000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,1616000.0,0.0,125073000.0,2214000.0,6260000.0,1200000.0,-15251000.0,0.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0
,operatingExpenses,244000.0,359824000.0,167201000.0,424803000.0,655953000.0,652166000.0,473100000.0,485100000.0,227003000.0,505800000.0,635300000.0,632500000.0,659700000.0,254620000.0,300900000.0,290900000.0,291100000.0,253000000.0,256300000.0,201715000.0,208600000.0,192500000.0,124600000.0,120800000.0,118300000.0,183700000.0,135600000.0,0.0,0.0,0.0
,costAndExpenses,244000.0,747884000.0,666952000.0,851878000.0,1369416000.0,1343144000.0,1321800000.0,1351700000.0,1428750000.0,2050700000.0,2175600000.0,2239800000.0,2323700000.0,2656293000.0,2584000000.0,2369000000.0,2204900000.0,1942900000.0,1840700000.0,1678763000.0,1510500000.0,1335500000.0,1119600000.0,1026500000.0,1037500000.0,1087200000.0,1086600000.0,1249300000.0,1108200000.0,1057300000.0
,interestExpense,0.0,-84967000.0,46525000.0,-38148000.0,-31081000.0,-18803000.0,-15700000.0,-15300000.0,20953000.0,-16900000.0,-15900000.0,-22155000.0,-28070000.0,0.0,-12075000.0,-17092000.0,-27318000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,52798000.0,55181000.0,60552000.0,67398000.0,92844000.0,89468000.0,91400000.0,96200000.0,97958000.0,96100000.0,101500000.0,100800000.0,101000000.0,95749000.0,88300000.0,86200000.0,84400000.0,70300000.0,70300000.0,64195000.0,56800000.0,45900000.0,40200000.0,37900000.0,36500000.0,35800000.0,39900000.0,53500000.0,50800000.0,50300000.0
,EBITDA,53168000.0,257404000.0,263290000.0,312811000.0,322759000.0,286641000.0,253700000.0,234400000.0,214234000.0,238700000.0,223400000.0,332100000.0,316900000.0,315434000.0,270000000.0,224400000.0,201900000.0,185700000.0,195900000.0,219008000.0,179600000.0,167300000.0,144700000.0,83100000.0,61900000.0,-32700000.0,6600000.0,36200000.0,161900000.0,150200000.0
,EBITDARatio,0.0,0.270921064680083,0.302740056801849,0.285075700064978,0.201808756286222,0.186092213485925,0.170945354086652,0.157325995033224,0.13866044972706,0.108831441207313,0.0972361262241567,0.134393589899235,0.12478343046149,0.10967886402469,0.0976280011570726,0.0894986639014079,0.0869359283499828,0.090220084535782,0.0996236777868185,0.119443099167965,0.109954695726705,0.114832864300913,0.118218954248366,0.0775403564430344,0.0582423786225066,-0.0320997349563169,0.00626602107661635,0.0293831168831169,0.132781103912081,0.129796059453854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,370000.0,202223000.0,202738000.0,245413000.0,229915000.0,197173000.0,162300000.0,138200000.0,116276000.0,142600000.0,121900000.0,231300000.0,215900000.0,219685000.0,181700000.0,138200000.0,117500000.0,115400000.0,125600000.0,154813000.0,122800000.0,121400000.0,104500000.0,45200000.0,25400000.0,-68500000.0,-33300000.0,-17300000.0,111100000.0,99900000.0
,operatingIncomeRatio,0.0,0.212842343020312,0.233115247961917,0.22365352490816,0.143756983388679,0.128008065872155,0.109359207600566,0.0927579032149809,0.075258280443177,0.065016185656317,0.0530576713819369,0.0936020395775161,0.0850133879351079,0.0763861893241186,0.0657000289268152,0.0551190523670881,0.0505942128832243,0.0560656852742555,0.063873067534581,0.0844322787820085,0.0751806048732705,0.083327613425767,0.0853758169934641,0.0421759820845386,0.0238991343620625,-0.0672425640522234,-0.0316149245229279,-0.0140422077922078,0.0911178545066842,0.0863290701693744
,totalOtherIncomeExpensesNet,0.0,-1484000.0,28876000.0,-3360000.0,0.0,0.0,1200000.0,0.0,-3787000.0,0.0,0.0,0.0,0.0,39261000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,8700000.0,0.0,0.0
,incomeBeforeTax,514000.0,115772000.0,186067000.0,203905000.0,198834000.0,178370000.0,146600000.0,123000000.0,93615000.0,125800000.0,106000000.0,210500000.0,188500000.0,196331000.0,169600000.0,138200000.0,117500000.0,115400000.0,125600000.0,130360000.0,122800000.0,121400000.0,104500000.0,45200000.0,25400000.0,-68500000.0,-33300000.0,-66200000.0,38700000.0,6200000.0
,incomeBeforeTaxRatio,0.0,0.12185153882668,0.213946348698962,0.185825820133401,0.124323232651652,0.115800838398849,0.0987804056330436,0.0825558762333043,0.0605912133517494,0.0573564947795559,0.0461371055495103,0.0851847355428756,0.0742242872893369,0.068265821226727,0.0613248481342204,0.0551190523670881,0.0505942128832243,0.0560656852742555,0.063873067534581,0.0710960440145377,0.0751806048732705,0.083327613425767,0.0853758169934641,0.0421759820845386,0.0238991343620625,-0.0672425640522234,-0.0316149245229279,-0.0537337662337662,0.0317395226769458,0.00535776011061182
,incomeTaxExpense,-144000.0,24025000.0,81728000.0,81315000.0,72564000.0,65769000.0,51786000.0,40346000.0,30643000.0,58010000.0,35800000.0,79500000.0,70300000.0,70027000.0,60500000.0,46700000.0,42800000.0,41800000.0,42600000.0,46300000.0,22500000.0,44900000.0,33400000.0,9900000.0,5300000.0,500000.0,3000000.0,-22100000.0,16800000.0,5900000.0
,netIncome,658000.0,94437000.0,121371000.0,135332000.0,124073000.0,108812000.0,89000000.0,51200000.0,57651000.0,80600000.0,70200000.0,118400000.0,119300000.0,126304000.0,108000000.0,91500000.0,74700000.0,73600000.0,83000000.0,82201000.0,100300000.0,76500000.0,66700000.0,34100000.0,20100000.0,-69000000.0,-39600000.0,-98100000.0,-41800000.0,300000.0
,netIncomeRatio,0.0,0.0993961732731155,0.13955662362451,0.123332826023361,0.0775780623273106,0.0706426014904724,0.0599690047840442,0.0343647224645949,0.037313935170023,0.0367482788492226,0.0305549510337323,0.0479138845048764,0.0469759017168058,0.0439168867077565,0.039051200462829,0.0364934391576596,0.0321650017223562,0.0357576640917262,0.0422091131000814,0.0448309751000231,0.0614056569119628,0.0525087514585764,0.0544934640522876,0.0318186059531585,0.0189123071132857,-0.0677333856876411,-0.0375961264596981,-0.0796266233766234,-0.0342819650619208,0.000259246456965088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0287135625763659,3.62272,4.26,4.37769,3.6336,2.84736,2.11905,1.14031,1.31,1.60878,1.25806,2.05199,2.00842,0.965,1.50418,1.23816,1.01083,0.99594,1.03491,1.06,1.27446,0.97328,0.83167,0.42839,0.25736,-0.88689,-0.51362,-0.6375,-0.32,0.0075
,EPSDiluted,0.0287135625763659,3.62272,4.21,4.37769,3.6336,2.84736,2.11905,1.14031,1.28,1.60878,1.25806,2.05199,2.00842,0.94,1.50418,1.23816,1.01083,0.99594,1.03491,1.03,1.27446,0.97328,0.83167,0.42839,0.25736,-0.88689,-0.51362,-0.6375,-0.32,0.0075
,weightedAverageShsOut,22916000.0,26068000.0,28499000.0,30914000.0,34146000.0,38215000.0,42000000.0,44900000.0,43999000.0,50100000.0,55800000.0,57700000.0,59400000.0,130628000.0,71800000.0,73900000.0,73900000.0,73900000.0,80200000.0,77582000.0,78700000.0,78600000.0,80200000.0,79600000.0,78100000.0,77800000.0,77100000.0,76468000.0,87272727.0,80000000.0
,weightedAverageShsOutDil,22916000.0,26068000.0,28807000.0,30914000.0,34146000.0,38215000.0,42000000.0,44900000.0,44948000.0,50100000.0,55800000.0,57700000.0,59400000.0,134526000.0,71800000.0,73900000.0,73900000.0,73900000.0,80200000.0,79560000.0,78700000.0,78600000.0,80200000.0,79600000.0,78100000.0,77800000.0,77100000.0,76468000.0,87272727.0,80000000.0
