date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,83651000.0,167596000.0,146920000.0,92188000.0,90930000.0
,depreciationAndAmortization,34633000.0,8185000.0,3496000.0,4832000.0,3091000.0
,deferredIncomeTax,-13662000.0,20041000.0,16444000.0,37947000.0,11037000.0
,stockBasedCompensation,10577000.0,10196000.0,7251000.0,5293000.0,3117000.0
,changeInWorkingCapital,11012355000.0,-416722000.0,-2513494000.0,-831063000.0,-478660000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,155032000.0,-10857323000.0,-10440601000.0,-7927107000.0,-7096044000.0
,otherNonCashItems,-11045312000.0,374327000.0,2416789000.0,892364000.0,534282000.0
,netCashProvidedByOperatingActivites,82242000.0,163623000.0,77406000.0,201561000.0,163797000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-28270000.0,-34966000.0,-22360000.0,-13047000.0,-13560000.0
,acquisitionsNet,0.0,-250000.0,153502000.0,41685000.0,25263000.0
,purchasesOfInvestments,-515657000.0,-492018000.0,-686887000.0,-210190000.0,-155400000.0
,salesMaturitiesOfInvestments,482887000.0,474772000.0,163090000.0,680667000.0,281792000.0
,otherInvestingActivites,-1204508000.0,-453448000.0,-105926000.0,-423973000.0,-490088000.0
,netCashUsedForInvestingActivites,-1265548000.0,-505910000.0,-498581000.0,75142000.0,-351993000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-171000.0,-35359000.0,-849000.0,-170240000.0,-47230000.0
,commonStockIssued,0.0,0.0,0.0,0.0,84105000.0
,commonStockRepurchased,-24569000.0,-62944000.0,-7062000.0,0.0,0.0
,dividendsPaid,-50134000.0,-50901000.0,-43614000.0,-34416000.0,-29734000.0
,otherFinancingActivites,1476453000.0,337310000.0,760358000.0,-96818000.0,275708000.0
,netCashUsedProvidedByFinancingActivities,1401579000.0,188106000.0,708833000.0,-301474000.0,282849000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,218273000.0,-154181000.0,287658000.0,-24771000.0,94653000.0
,cashAtEndOfPeriod,633203000.0,414930000.0,569111000.0,281453000.0,306224000.0
,cashAtBeginningOfPeriod,414930000.0,569111000.0,281453000.0,306224000.0,211571000.0
,operatingCashFlow,82242000.0,163623000.0,77406000.0,201561000.0,163797000.0
,capitalExpenditure,-28270000.0,-34966000.0,-22360000.0,-13047000.0,-13560000.0
,freeCashFlow,53972000.0,128657000.0,55046000.0,188514000.0,150237000.0
