date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,5532750000.0,5336776000.0,4531552000.0,4443351000.0,4128828000.0,4191549000.0,4670558000.0,4462404000.0,4075431000.0,4050492000.0,3909695000.0,4176501000.0,5003278000.0,4247896000.0,4070684000.0,3455414000.0,2719257000.0,2352189000.0,2031537000.0,2223632000.0,1873671000.0,1279800000.0,896700000.0,607700000.0,514700000.0,464300000.0,449600000.0
,costOfRevenue,4485472000.0,4403396000.0,3740986000.0,3640480000.0,3351564000.0,3567101000.0,3588403000.0,3394290000.0,3129079000.0,3127807000.0,3006772000.0,805395000.0,1103286000.0,662607000.0,340757000.0,392781000.0,314542000.0,246208000.0,148538000.0,586749000.0,688391000.0,401000000.0,208700000.0,122700000.0,92900000.0,95300000.0,96100000.0
,grossProfit,1047278000.0,933380000.0,790566000.0,802871000.0,777264000.0,624448000.0,1082155000.0,1068114000.0,946352000.0,922685000.0,902923000.0,3371106000.0,3899992000.0,3585289000.0,3729927000.0,3062633000.0,2404715000.0,2105981000.0,1882999000.0,1636883000.0,1185280000.0,878800000.0,688000000.0,485000000.0,421800000.0,369000000.0,353500000.0
,grossProfitRatio,0.189287063395237,0.174895854725775,0.174458110598753,0.180690429362884,0.188252937637509,0.148977859974916,0.231697154815335,0.239358426534218,0.232209059606211,0.22779578382083,0.230944613326615,0.807160347860566,0.779487368081486,0.844015248960897,0.916289989593886,0.886328816170798,0.884327961645405,0.895328139022842,0.926883930738155,0.736130348906654,0.632597718596274,0.686669792155024,0.767257722761236,0.798091163402995,0.819506508645813,0.794744777083782,0.786254448398576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,26711000.0,15812000.0,-238000.0,4103000.0,4956000.0,19232000.0,9962000.0,6768000.0,6642000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,502353000.0,452160000.0,388843000.0,374159000.0,368144000.0,370315000.0,593930000.0,575215000.0,535345000.0,516318000.0,492196000.0,2904203000.0,3387955000.0,3028169000.0,3197691000.0,2614607000.0,2083997000.0,1793909000.0,1616882000.0,1363615000.0,968293000.0,719000000.0,617000000.0,373500000.0,310400000.0,278500000.0,275300000.0
,costAndExpenses,4987825000.0,4855556000.0,4129829000.0,4014639000.0,3719708000.0,3937416000.0,4182333000.0,3969505000.0,3664424000.0,3644125000.0,3498968000.0,3709598000.0,4491241000.0,3690776000.0,3538448000.0,3007388000.0,2398539000.0,2040117000.0,1765420000.0,1950364000.0,1656684000.0,1120000000.0,825700000.0,496200000.0,403300000.0,373800000.0,371400000.0
,interestExpense,96519000.0,98587000.0,84614000.0,82788000.0,87848000.0,93068000.0,87016000.0,83917000.0,76699000.0,81354000.0,83011000.0,84099000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
