date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-01-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY
,revenue,3759113000.0,4308212000.0,4035720000.0,3795549000.0,3609865000.0,3521848000.0,3282867000.0,3305800000.0,3475800000.0,3159800000.0,2967600000.0,2990500000.0,2988866000.0,3055400000.0,2794400000.0,2309400000.0,1881200000.0,1519968000.0,1463100000.0,1371900000.0,1093500000.0,832100000.0,587600000.0,405713000.0,326400000.0,226600000.0,296600000.0,197900000.0,168100000.0
,costOfRevenue,2610966000.0,2785911000.0,2548082000.0,2425044000.0,2242938000.0,2219114000.0,2128193000.0,2191800000.0,2084600000.0,2031500000.0,1796600000.0,1832500000.0,1814765000.0,1632300000.0,1454000000.0,1235600000.0,1003400000.0,965716000.0,920600000.0,824500000.0,657300000.0,475600000.0,353100000.0,268746000.0,227600000.0,160100000.0,206100000.0,135200000.0,119500000.0
,grossProfit,1148147000.0,1522301000.0,1487638000.0,1370505000.0,1366927000.0,1302734000.0,1154674000.0,1114000000.0,1391200000.0,1128300000.0,1171000000.0,1158000000.0,1174101000.0,1423100000.0,1340400000.0,1073800000.0,877800000.0,554252000.0,542500000.0,547400000.0,436200000.0,356500000.0,234500000.0,136967000.0,98800000.0,66500000.0,90500000.0,62700000.0,48600000.0
,grossProfitRatio,0.305430296987614,0.35334867457776,0.368617743550098,0.36108215175196,0.378664299080437,0.369900688502173,0.351727316397527,0.336983483574324,0.40025317912423,0.357079561997595,0.394594958889338,0.387226216351781,0.392824904160976,0.465765529881521,0.479673632980246,0.464969256083831,0.466617052944929,0.364647150466326,0.370788052764678,0.399008674101611,0.398902606310014,0.428434082442014,0.399081007488087,0.337595788155667,0.302696078431373,0.293468667255075,0.305124747134187,0.316826680141486,0.289113622843546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,977264000.0,1029412000.0,980610000.0,879685000.0,857562000.0,834700000.0,806498000.0,796500000.0,828600000.0,735800000.0,713200000.0,756300000.0,740742000.0,715200000.0,665600000.0,538100000.0,446800000.0,379289000.0,350800000.0,339000000.0,266500000.0,194800000.0,138800000.0,98529000.0,83800000.0,46700000.0,73500000.0,47100000.0,37700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,11933000.0,7971000.0,-15615000.0,0.0,0.0,3737000.0,0.0,0.0,5874000.0,3497000.0,-5062000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,977264000.0,1288956000.0,1150509000.0,1075681000.0,1035451000.0,982856000.0,947689000.0,972900000.0,996600000.0,897200000.0,854900000.0,920600000.0,871961000.0,824400000.0,753600000.0,612700000.0,515100000.0,449688000.0,401500000.0,380900000.0,289600000.0,207000000.0,147400000.0,105847000.0,89900000.0,50800000.0,78500000.0,50800000.0,41000000.0
,costAndExpenses,3588230000.0,4074867000.0,3698591000.0,3500725000.0,3278389000.0,3201970000.0,3075882000.0,3164700000.0,3081200000.0,2928700000.0,2651500000.0,2753100000.0,2686726000.0,2456700000.0,2207600000.0,1848300000.0,1518500000.0,1415404000.0,1322100000.0,1205400000.0,946900000.0,682600000.0,500500000.0,374593000.0,317500000.0,210900000.0,284600000.0,186000000.0,160500000.0
,interestExpense,-24610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
