Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,19783000.0,9111000.0,9236000.0,2769000.0,3436000.0,-1460000.0,2183000.0,2729000.0,2444000.0,2765000.0
Stock-based compensation,11030000.0,11644000.0,12286000.0,9255000.0,7867000.0,7922000.0,6471000.0,4136000.0,2546000.0,3092000.0
Operating Cash Flow,-38613000.0,-38525000.0,-74808000.0,-31092000.0,-26334000.0,1494000.0,-18529000.0,-22382000.0,-4113000.0,4997000.0
Capital Expenditure,602000.0,1170000.0,2796000.0,4191000.0,13461000.0,2862000.0,2238000.0,3033000.0,-861000.0,-598000.0
Acquisitions and disposals,-0.0,-0.0,-60622000.0,-0.0,-0.0,-0.0,-0.0,-0.0,698000.0,0.0
Investment purchases and sales,0.0,21000000.0,34874000.0,7044000.0,-28818000.0,-31313000.0,0.0,0.0,0.0,500000.0
Investing Cash flow,-602000.0,19830000.0,-28544000.0,2853000.0,-43279000.0,-34175000.0,-3494000.0,-3033000.0,-163000.0,-98000.0
Issuance (repayment) of debt,-391000.0,-66613000.0,-918000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-79000.0,-4838000.0
Issuance (buybacks) of shares,-3531000.0,-57991000.0,-26120000.0,-124553000.0,-26798000.0,-95152000.0,-5049000.0,-20035000.0,18455000.0,16345000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,3677000.0,49718000.0,5294000.0,126735000.0,2061000.0,82494000.0,47430000.0,7289000.0,18376000.0,11507000.0
Effect of forex changes on cash,-330000.0,848000.0,-375000.0,-741000.0,-802000.0,221000.0,-324000.0,-30000.0,26000.0,48000.0
Net cash flow / Change in cash,23531000.0,31871000.0,-98433000.0,97755000.0,-68354000.0,50034000.0,25083000.0,-18156000.0,14126000.0,16454000.0
Free Cash Flow,-39215000.0,-39695000.0,-77604000.0,-35283000.0,-39795000.0,-1368000.0,-20767000.0,-25415000.0,-4974000.0,4399000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0934
