date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-02-16_FY
,revenue,5138000000.0,4904000000.0,4765000000.0,4669000000.0,4634000000.0,4617000000.0,4351000000.0,4137000000.0,4270000000.0,3962000000.0,3772000000.0,3800999531.6,3369000908.0,2779000104.2,1407000000.0,2393624000.0,1178000000.0
,costOfRevenue,1338000000.0,1298000000.0,1248000000.0,1272000000.0,1143000000.0,1162000000.0,1100000000.0,1070000000.0,1140000000.0,1031000000.0,1030000000.0,1077000272.4,994000223.8,768999087.1,361000000.0,641879000.0,345000000.0
,grossProfit,3800000000.0,3606000000.0,3517000000.0,3397000000.0,3491000000.0,3455000000.0,3251000000.0,3067000000.0,3130000000.0,2931000000.0,2742000000.0,2723999259.2,2375000684.2,2010001017.1,1046000000.0,1751745000.0,833000000.0
,grossProfitRatio,0.73958738808875,0.73531810766721,0.738090241343127,0.727564789034054,0.75334484246871,0.748321420836041,0.74718455527465,0.741358472322939,0.733021077283372,0.739777889954568,0.726935312831389,0.716653405651264,0.704956973612071,0.723282094902485,0.743425728500355,0.731837999618988,0.707130730050934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,292000000.0,237000000.0,223000000.0,230000000.0,222000000.0,235000000.0,231000000.0,171000000.0,167000000.0,151000000.0,155000000.0,151999851.6,142000605.6,166000941.6,67000000.0,127302000.0,0.0
,GeneralAndAdministrativeExpenses,403000000.0,367000000.0,351000000.0,314000000.0,369000000.0,464000000.0,451000000.0,443000000.0,2101000000.0,1860000000.0,1864000000.0,0.0,0.0,0.0,-523000000.0,1171026000.0,-639000000.0
,SellingAndMarketingExpenses,1911000000.0,1820000000.0,1781000000.0,1712000000.0,1735000000.0,1670000000.0,1535000000.0,1440000000.0,0.0,0.0,0.0,1395000153.8,48000091.6,1137000039.1,1212000000.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,-4000000.0,0.0,617000000.0
