date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,33215000.0,34505000.0,28267000.0,32100000.0,21766000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,33215000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,90570000.0,80141000.0,95955000.0,89455000.0,81989000.0
,GeneralAndAdministrativeExpenses,30775000.0,24748000.0,32596000.0,34040000.0,32616000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,121345000.0,104889000.0,128551000.0,123495000.0,114605000.0
,costAndExpenses,121345000.0,104889000.0,128551000.0,123495000.0,114605000.0
,interestExpense,2924000.0,502000.0,0.0,0.0,969000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6578000.0,7603000.0,7862000.0,7259000.0,4205000.0
,EBITDA,-79625000.0,-62174000.0,-91080000.0,-82121000.0,-86405000.0
,EBITDARatio,-2.3972602739726,-1.8018837849587,-3.22213181448332,-2.55828660436137,-3.96972342185059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-88130000.0,-70384000.0,-100284000.0,-91395000.0,-92839000.0
,operatingIncomeRatio,-2.65331928345627,-2.03982031589625,-3.54774118229738,-2.84719626168224,-4.26532206193145
,totalOtherIncomeExpensesNet,997000.0,-105000.0,-1342000.0,-2015000.0,-1260000.0
,incomeBeforeTax,-89127000.0,-70279000.0,-98942000.0,-89380000.0,-91579000.0
,incomeBeforeTaxRatio,-2.68333584223995,-2.03677727865527,-3.50026532705982,-2.78442367601246,-4.2074336120555
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,-89127000.0,-70279000.0,-98942000.0,-89380000.0,-91579000.0
,netIncomeRatio,-2.68333584223995,-2.03677727865527,-3.50026532705982,-2.78442367601246,-4.2074336120555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.57331380732162,-1.24,-2.43,-2.21,-2.3
,EPSDiluted,-1.57331380732162,-1.24,-2.43,-2.21,-2.3
,weightedAverageShsOut,83531617.0,56649220.0,40743492.0,40449410.0,39846928.0
,weightedAverageShsOutDil,83531617.0,56649220.0,40743492.0,40449410.0,39846928.0
