Date,2018-12-31,2018-09-30,2017-09-30,2016-09-30
Revenue,1407000.0,1693000.0,1212000.0,
Revenue Growth,-0.168930891907856,0.396864686468647,0.0,
Cost of Revenue,0.0,0.0,0.0,
Gross Profit,-69668000.0,1407000.0,1693000.0,1212000.0
R&D Expenses,36150000.0,16012000.0,10436000.0,
SG&A Expense,22790000.0,9099000.0,5152000.0,
Operating Expenses,99624000.0,58940000.0,25111000.0,15588000.0
Operating Income,-98440000.0,-57533000.0,-23418000.0,-14376000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,-52031000.0,-23380000.0,-14327000.0,
Income Tax Expense,-7280000.0,-3653000.0,-1777000.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-44751000.0,-19727000.0,-12550000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-44751000.0,-19727000.0,-12550000.0,
EPS,-1.42,-1.43,-1.26,
EPS Diluted,-1.42,-1.43,-1.26,
Weighted Average Shs Out,37775184.0,37775184.0,38786000.0,
Weighted Average Shs Out (Dil),31557034.0,13783222.0,9933399.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,1.0,1.0,1.0,
EBITDA Margin,-35.765,-13.214,-11.427,
EBIT Margin,-36.9801,-13.8098,-11.821,
Profit Margin,-31.806,-11.652,-10.355,
Free Cash Flow margin,-28.8955,-11.3621,-9.6568,
EBITDA,-50322000.0,-22371000.0,-13849000.0,
EBIT,-98440000.0,-52031000.0,-23380000.0,-14327000.0
Consolidated Income,-44751000.0,-19727000.0,-12550000.0,
Earnings Before Tax Margin,-36.9801,-13.8098,-11.821,
Net Profit Margin,-31.806,-11.6521,-10.3548,
