Date,2018-12-31,2017-12-31,2016-12-31
Revenue,804121852.3878,1019011487.3035,325507847.3722
Revenue Growth,-0.210880483285168,2.130528174758,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,804121852.3878,1019011487.3035,325507847.3722
R&D Expenses,0.0,0.0,0.0
SG&A Expense,420185817.6556,803987152.3579,244212814.9748
Operating Expenses,484560636.7583,879871372.4305,268406335.4932
Operating Income,319561215.6295,139140114.873,57101511.879
Interest Expense,0.0,0.0,0.0
Earnings before Tax,345037192.4747,143611850.0605,61507559.3952
Income Tax Expense,58234876.9899,53269649.3349,39039884.8092
Net Income - Non-Controlling int,-958176.5557,19052146.312,804607.6314
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,286802315.4848,90342200.7255,22467674.586
Preferred Dividends,2492764.11,22870163.2406,0.0
Net Income Com,284309551.3748,67472037.4849,22467674.586
EPS,153.0145,48.7545,16.5385
EPS Diluted,136.1187,44.2609,15.3621
Weighted Average Shs Out,193856000.0,127000000.0,127000000.0
Weighted Average Shs Out (Dil),235416497.8292,188049727.9323,178404319.6544
Dividend per Share,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0
EBITDA Margin,0.0625,0.0216,0.0278
EBIT Margin,0.4291,0.1409,0.189
Profit Margin,0.0512,0.01,0.0099
Free Cash Flow margin,0.4135,0.4181,0.1742
EBITDA,347752532.5615,145408706.1669,62855579.5536
EBIT,345037192.4747,143611850.0605,61507559.3952
Consolidated Income,285844138.9291,109394347.0375,23272282.2174
Earnings Before Tax Margin,0.4291,0.1409,0.189
Net Profit Margin,0.3567,0.0887,0.069
