date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-24_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY
,revenue,6943900000.0,7105160000.0,6418311000.0,4376670000.0,4127109000.0,2515169000.0,2326905000.0,2240723000.0,2043658000.0,1817423000.0,1609969000.0,1733967000.0,1784495000.0,1645785000.0,1500637000.0,850900000.0,652909000.0,559540000.0,549873000.0,415089000.0,223955000.0
,costOfRevenue,5244700000.0,5368605000.0,4824990000.0,3300731000.0,3114040000.0,1919804000.0,1799065000.0,1709326000.0,1542254000.0,1397798000.0,1249869000.0,1322845000.0,1364487000.0,1271868000.0,1136500000.0,643700000.0,487200000.0,418662000.0,413925000.0,321153000.0,179900000.0
,grossProfit,1699200000.0,1736555000.0,1593321000.0,1075939000.0,1013069000.0,595365000.0,527840000.0,531397000.0,501404000.0,419625000.0,360100000.0,411122000.0,420008000.0,373917000.0,364137000.0,207200000.0,165709000.0,140878000.0,135948000.0,93936000.0,44055000.0
,grossProfitRatio,0.244703984792408,0.244407585473093,0.248246150739657,0.245835075525457,0.24546698427398,0.236709739981687,0.22684209282287,0.237154257799826,0.245346334856419,0.230890111988238,0.223668902941609,0.237099091274517,0.235365187349923,0.227196748056399,0.242654952530159,0.243506875073452,0.253801065692156,0.251774672052043,0.247235270689777,0.226303274719398,0.196713625505124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1273000000.0,1311043000.0,1187192000.0,0.0,0.0,0.0,0.0,0.0,0.0,315883000.0,0.0,0.0,325298000.0,304109000.0,263836000.0,146500000.0,131037000.0,109586000.0,106520000.0,0.0,33687000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1664100000.0,1588803000.0,1388695000.0,859843000.0,808085000.0,478284000.0,428977000.0,401676000.0,357732000.0,315883000.0,286583000.0,301913000.0,325298000.0,304109000.0,263836000.0,147400000.0,131037000.0,109586000.0,106520000.0,0.0,33687000.0
,costAndExpenses,6908800000.0,6957408000.0,6213685000.0,4160574000.0,3922125000.0,2398088000.0,2228042000.0,2111002000.0,1899986000.0,1713681000.0,1536452000.0,1624758000.0,1689785000.0,1575977000.0,1400336000.0,791100000.0,618237000.0,528248000.0,520445000.0,321153000.0,213587000.0
,interestExpense,128100000.0,158534000.0,136544000.0,52751000.0,58452000.0,11037000.0,10095000.0,8247000.0,17173000.0,13364000.0,18210000.0,22887000.0,0.0,0.0,0.0,-4885000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,391100000.0,277760000.0,201503000.0,116467000.0,100191000.0,34862000.0,30294000.0,30415000.0,24353000.0,25060000.0,27773000.0,30389000.0,34240000.0,32863000.0,23792000.0,8700000.0,6922000.0,6047000.0,5851000.0,6239000.0,2664000.0
,EBITDA,426200000.0,425512000.0,406129000.0,332563000.0,305175000.0,151943000.0,129157000.0,160136000.0,168025000.0,128802000.0,101290000.0,139598000.0,128950000.0,102671000.0,124093000.0,68500000.0,41594000.0,37339000.0,35279000.0,100175000.0,13032000.0
,EBITDARatio,0.0613776120047812,0.0598877435553879,0.0632766159196711,0.0759853952891125,0.073944012624818,0.0604106523259471,0.0555059188063114,0.0714662187160126,0.082217768335015,0.0708706778774121,0.062914254870746,0.0805078758707634,0.0722613400429813,0.0623842117895108,0.0826935494726573,0.0805029968268892,0.0637056618916265,0.0667316009579297,0.0641584511332617,0.24133378624825,0.0581902614364493
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,35100000.0,147752000.0,204626000.0,216096000.0,204984000.0,117081000.0,98863000.0,129721000.0,143672000.0,103742000.0,73517000.0,109209000.0,94710000.0,69808000.0,100301000.0,59800000.0,34672000.0,31292000.0,29428000.0,93936000.0,10368000.0
,operatingIncomeRatio,0.00505479629602961,0.0207950278389227,0.0318815962641885,0.0493745244672319,0.0496676971701014,0.0465499535021305,0.042486908575984,0.0578924748842226,0.0703013909372312,0.0570819231406227,0.0456636121565074,0.062982167480696,0.0530738388171443,0.0424162329830446,0.0668389490596327,0.0702785286167587,0.053103878182105,0.0559245094184509,0.053517812294839,0.226303274719398,0.0462950146234735
,totalOtherIncomeExpensesNet,-14700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28277000.0,-2614000.0,-2756000.0,0.0,0.0
,incomeBeforeTax,-107700000.0,-10782000.0,68082000.0,163345000.0,146532000.0,106044000.0,88768000.0,121474000.0,126499000.0,90378000.0,55307000.0,86322000.0,68806000.0,42374000.0,80840000.0,54900000.0,-5226000.0,14626000.0,11364000.0,422000.0,0.0
,incomeBeforeTaxRatio,-0.0155100159852532,-0.00151748869835444,0.0106074635523271,0.0373217537534244,0.0355047564772338,0.0421617791885953,0.0381485277654223,0.0542119664054861,0.0618983215391225,0.0497286542538528,0.034352835365153,0.049782954346882,0.0385576871888125,0.0257469839620607,0.053870456346205,0.0645199200846163,-0.00800417822391788,0.0261393287343175,0.0206665902853932,0.00101664944144509,0.0
,incomeTaxExpense,-26800000.0,-170000.0,-30544000.0,62481000.0,56615000.0,43767000.0,34922000.0,48867000.0,50934000.0,31158000.0,20781000.0,33904000.0,28500000.0,17095000.0,31529000.0,22000000.0,10129000.0,7521000.0,6153000.0,798000.0,0.0
