date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY
,revenue,0.0,16039073000.0,14983541000.0,14134732000.0,12866757000.0,11939999000.0,11041677000.0,10230000000.0,9721000000.0,8608000000.0,7866000000.0,7184000000.0,6486139000.0,5975000000.0,5570000000.0,4944000000.0,4240000000.0,3920583000.0,3531000000.0,2987000000.0,2709000000.0,2469000000.0,2182000000.0,1988700000.0,1690000000.0,1426000000.0,1263000000.0
,costOfRevenue,9838574000000.0,11536187000.0,10726277000.0,10042638000.0,9173705000.0,8576873000.0,7937956000.0,7361000000.0,7011000000.0,6241000000.0,5730000000.0,5327000000.0,4956576000.0,4618000000.0,4318000000.0,3853000000.0,3287000000.0,2917935000.0,2630000000.0,2243000000.0,2018000000.0,1702000000.0,1514000000.0,1379600000.0,1194000000.0,1031000000.0,920000000.0
,grossProfit,-9838574000000.0,4502886000.0,4257264000.0,4092094000.0,3693052000.0,3363126000.0,3103721000.0,2869000000.0,2710000000.0,2368000000.0,2136000000.0,1857000000.0,1529563000.0,1357000000.0,1253000000.0,1092000000.0,953000000.0,1002648000.0,901000000.0,743000000.0,691000000.0,766000000.0,668000000.0,609100000.0,496000000.0,395000000.0,342000000.0
,grossProfitRatio,0.0,0.280744778703857,0.284129365681984,0.289506302630994,0.287022751731458,0.281668867811463,0.281091450148379,0.280449657869013,0.27877790350787,0.275092936802974,0.271548436308162,0.258491091314031,0.235820262254633,0.227112970711297,0.224955116696589,0.220873786407767,0.224764150943396,0.255739516291327,0.255168507504956,0.248744559758955,0.255075673680325,0.310247063588497,0.306141154903758,0.306280484738774,0.293491124260355,0.276998597475456,0.270783847980998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2503281000000.0,2356704000.0,2216550000.0,2043698000.0,1890408000.0,1738755000.0,1615371000.0,1526000000.0,1438000000.0,1304000000.0,1230000000.0,1131000000.0,1034357000.0,936000000.0,863000000.0,766000000.0,658000000.0,628359000.0,572000000.0,485000000.0,438000000.0,473000000.0,415000000.0,374100000.0,332000000.0,293000000.0,264000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,18106000.0,10162000.0,-7676000.0,-16488000.0,-12612000.0,0.0,247000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
