date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,7447400000.0,8547600000.0,8678200000.0,8136800000.0,7921600000.0,9169600000.0,9241000000.0,8803000000.0,8267000000.0,8232000000.0,7171000000.0,5121000000.0,6473000000.0,6769000000.0,6188000000.0,6205000000.0,6144000000.0,5301000000.0,4443000000.0,3991000000.0,4116000000.0,3812000000.0,3489000000.0,2740000000.0
,costOfRevenue,6200500000.0,6963200000.0,6966900000.0,6457100000.0,6293600000.0,7325500000.0,7437000000.0,7099000000.0,6621000000.0,6513000000.0,5587000000.0,4288000000.0,5349000000.0,5438000000.0,4923000000.0,4937000000.0,4923000000.0,4298000000.0,3633000000.0,3336000000.0,3330000000.0,3005000000.0,2741000000.0,2153000000.0
,grossProfit,1246900000.0,1584400000.0,1711300000.0,1679700000.0,1628000000.0,1844100000.0,1804000000.0,1704000000.0,1646000000.0,1719000000.0,1584000000.0,833000000.0,1124000000.0,1331000000.0,1265000000.0,1268000000.0,1221000000.0,1003000000.0,810000000.0,655000000.0,786000000.0,807000000.0,748000000.0,587000000.0
,grossProfitRatio,0.167427558611059,0.185361972951472,0.197195270908714,0.206432504178547,0.205514037568168,0.201110190193683,0.195216967860621,0.193570373736226,0.199104874803435,0.208819241982507,0.220889694603263,0.162663542276899,0.17364436891704,0.196631703353523,0.20442792501616,0.204351329572925,0.19873046875,0.189209583097529,0.182309250506415,0.164119268353796,0.190962099125364,0.211699895068206,0.21438807681284,0.214233576642336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,375500000.0,386800000.0,396700000.0,356100000.0,344600000.0,500500000.0,513000000.0,469000000.0,436000000.0,422000000.0,340000000.0,299000000.0,367000000.0,396000000.0,398000000.0,386000000.0,368000000.0,305000000.0,230000000.0,201000000.0,196000000.0,197000000.0,176000000.0,137000000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000000.0,190000000.0,177000000.0,159000000.0,132000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-24800000.0,42700000.0,211100000.0,31700000.0,34800000.0,161400000.0,115000000.0,44000000.0,24000000.0,5000000.0,-4000000.0,6000000.0,1000000.0,29000000.0,7000000.0,23000000.0,11000000.0,-24000000.0,12000000.0,10000000.0,-6000000.0,0.0,-3000000.0,-4000000.0
,operatingExpenses,864800000.0,858600000.0,1025300000.0,1309500000.0,1209300000.0,1116300000.0,1081200000.0,943200000.0,940800000.0,838700000.0,706500000.0,779000000.0,817700000.0,828600000.0,745200000.0,755300000.0,708100000.0,575900000.0,480000000.0,481100000.0,654800000.0,627500000.0,562700000.0,431100000.0
,costAndExpenses,7065300000.0,7821800000.0,7992200000.0,7277200000.0,7090600000.0,8441800000.0,8518000000.0,8042000000.0,7561000000.0,7349000000.0,6314000000.0,5052000000.0,6167000000.0,6267000000.0,5668000000.0,5692000000.0,5631000000.0,4873000000.0,4113000000.0,3817000000.0,3777000000.0,3443000000.0,3135000000.0,3193000000.0
,interestExpense,73000000.0,69000000.0,66100000.0,61200000.0,62400000.0,65100000.0,63400000.0,32900000.0,41700000.0,62000000.0,54300000.0,68000000.0,-56000000.0,62000000.0,-33000000.0,-30000000.0,-27000000.0,-32000000.0,-45000000.0,-54000000.0,-49000000.0,-39000000.0,-42000000.0,-24000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10000000.0,350600000.0,397100000.0,425800000.0,383000000.0,319100000.0,305400000.0,286000000.0,273200000.0,268300000.0,281700000.0,314300000.0,346900000.0,320800000.0,302600000.0,308900000.0,298300000.0,279000000.0,249000000.0,304000000.0,269000000.0,253000000.0,228000000.0,163000000.0
,EBITDA,392100000.0,1076400000.0,1083100000.0,1285400000.0,1214000000.0,1046900000.0,1028400000.0,1047000000.0,978200000.0,1151300000.0,1138700000.0,383300000.0,653900000.0,822800000.0,822600000.0,821900000.0,811300000.0,707000000.0,579000000.0,478000000.0,608000000.0,622000000.0,582000000.0,-290000000.0
,EBITDARatio,0.0526492467169751,0.125930085638074,0.124806987624162,0.157973650575165,0.153251868309432,0.114170738091084,0.111286657288172,0.118936726116097,0.118325873956695,0.139856656948494,0.15879235810905,0.0748486623706307,0.101019619959833,0.121554143891269,0.132934712346477,0.13245769540693,0.132047526041667,0.133371062063762,0.13031735313977,0.119769481332999,0.147716229348882,0.163168940188877,0.166809974204643,-0.105839416058394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,382100000.0,725800000.0,686000000.0,859600000.0,831000000.0,727800000.0,723000000.0,761000000.0,705000000.0,883000000.0,857000000.0,69000000.0,307000000.0,502000000.0,520000000.0,513000000.0,513000000.0,428000000.0,330000000.0,174000000.0,339000000.0,369000000.0,354000000.0,-453000000.0
,operatingIncomeRatio,0.0513064962268711,0.0849127240394965,0.0790486506418382,0.105643496214728,0.104903049888911,0.0793709649275868,0.0782382858997944,0.0864478018857208,0.0852788194024434,0.107264334305151,0.119509134011993,0.0134739308728764,0.0474277769195118,0.0741616191461072,0.0840336134453782,0.0826752618855762,0.08349609375,0.0807394831163931,0.0742741390952059,0.0435980957153596,0.0823615160349854,0.0967995802728227,0.10146173688736,-0.165328467153285
,totalOtherIncomeExpensesNet,-22500000.0,-13500000.0,-18000000.0,-15200000.0,8300000.0,5600000.0,-4000000.0,-6000000.0,-7000000.0,-4000000.0,-6000000.0,-5000000.0,-2000000.0,-9000000.0,-6000000.0,0.0,-2000000.0,3000000.0,1000000.0,-3000000.0,-6000000.0,0.0,-3000000.0,0.0
,incomeBeforeTax,291200000.0,648400000.0,612400000.0,792400000.0,784200000.0,675700000.0,667000000.0,734000000.0,669000000.0,828000000.0,806000000.0,6000000.0,249000000.0,446000000.0,481000000.0,482000000.0,485000000.0,399000000.0,286000000.0,117000000.0,290000000.0,330000000.0,312000000.0,-477000000.0
