date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,34608000000.0,31904000000.0,30578000000.0,27390000000.0,20853000000.0,20405000000.0,20247000000.0,21848000000.0,39873910000.0,38851259000.0,35166721000.0,30764707000.0,29527552000.0,25914238000.0,22476322000.0,22337808000.0,19680016000.0,19680561000.0,17684663000.0,16285246000.0,13745916000.0,13177625000.0,12477845000.0,11883462000.0,11013460000.0,10012194000.0,9156009000.0,8407843000.0,7851900000.0,6876600000.0,6158700000.0,5379800000.0,4937000000.0,4387900000.0,3807600000.0,3360300000.0
,costOfRevenue,15003000000.0,13231000000.0,12706000000.0,12337000000.0,9024000000.0,8747000000.0,9218000000.0,10040000000.0,15119718000.0,15540580000.0,14665192000.0,13209329000.0,12612022000.0,11422046000.0,9815147000.0,10641111000.0,8884157000.0,9473416000.0,8506254000.0,7748382000.0,6238646000.0,5977183000.0,5394441000.0,5045678000.0,4731998000.0,4325805000.0,3993831000.0,3684727000.0,3077500000.0,2761000000.0,2554200000.0,2249300000.0,2082300000.0,1858200000.0,1668900000.0,1539200000.0
,grossProfit,19605000000.0,18673000000.0,17872000000.0,15053000000.0,11829000000.0,11658000000.0,11029000000.0,11808000000.0,24754192000.0,23310679000.0,20501529000.0,17555378000.0,16915530000.0,14492192000.0,12661175000.0,11696697000.0,10795859000.0,10207145000.0,9178409000.0,8536864000.0,7507270000.0,7200442000.0,7083404000.0,6837784000.0,6281462000.0,5686389000.0,5162178000.0,4723116000.0,4774400000.0,4115600000.0,3604500000.0,3130500000.0,2854700000.0,2529700000.0,2138700000.0,1821100000.0
,grossProfitRatio,0.566487517337032,0.585287111334002,0.584472496566159,0.549580138736765,0.567256509854697,0.571330556236217,0.544722674964192,0.540461369461736,0.620811753851077,0.59999803352576,0.58298096657917,0.570633680990363,0.572872752878396,0.559236663644133,0.56331169307861,0.523627788366701,0.548569625146646,0.518640957440187,0.519003896200906,0.52420847680164,0.546145487867087,0.54641424384136,0.567678473326123,0.575403363094021,0.570344106211853,0.567946346225413,0.563802198097446,0.561751212528588,0.60805664870923,0.598493441526336,0.585269618588338,0.5818989553515,0.578225643103099,0.57651724059345,0.561692404664356,0.541945659613725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,2420000000.0,2440000000.0,2300000000.0,2235000000.0,1422000000.0,1405000000.0,1345000000.0,1452000000.0,4322182000.0,4129414000.0,4037624000.0,2743733000.0,2688811000.0,2505649000.0,2255271000.0,1821175000.0,1696753000.0,1733472000.0,1561792000.0,1577552000.0,1351024000.0,1193963000.0,1221593000.0,1302403000.0,1204841000.0,1072745000.0,963516000.0,880974000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,9696000000.0,9765000000.0,9744000000.0,9117000000.0,6672000000.0,6785000000.0,6530000000.0,6936000000.0,12059495000.0,12756817000.0,10376324000.0,8405904000.0,8435624000.0,7407998000.0,6349685000.0,5496123000.0,4921780000.0,5050901000.0,3978776000.0,3734880000.0,2894178000.0,2857104000.0,2743888000.0,2684955000.0,2459560000.0,2230740000.0,2054455000.0,1988176000.0,2820600000.0,2179600000.0,1842500000.0,1602000000.0,1481800000.0,1280300000.0,1060600000.0,928200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,103000000.0,191000000.0,139000000.0,1251000000.0,-945000000.0,281000000.0,-14000000.0,32000000.0,34206000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,14248000000.0,14141000000.0,14222000000.0,13327000000.0,8644000000.0,8791000000.0,8430000000.0,9179000000.0,16381677000.0,16886231000.0,14413948000.0,11149637000.0,11124435000.0,9913647000.0,8604956000.0,7317298000.0,6618533000.0,6784373000.0,5540568000.0,5312432000.0,4106695000.0,4051067000.0,3965481000.0,3987358000.0,3664401000.0,3303485000.0,3017971000.0,2799150000.0,3248400000.0,2558600000.0,2198400000.0,1909300000.0,1752700000.0,1524000000.0,1260100000.0,1084000000.0
,costAndExpenses,29251000000.0,27372000000.0,26928000000.0,25664000000.0,17668000000.0,17538000000.0,17648000000.0,19219000000.0,31501395000.0,32426811000.0,29079140000.0,24358966000.0,23736457000.0,21335693000.0,18420103000.0,17958409000.0,15502690000.0,16257789000.0,14046822000.0,13060814000.0,10345341000.0,10028250000.0,9359922000.0,9033036000.0,8396399000.0,7629290000.0,7011802000.0,6483877000.0,6325900000.0,5319600000.0,4752600000.0,4158600000.0,3835000000.0,3382200000.0,2929000000.0,2623200000.0
,interestExpense,546000000.0,670000000.0,826000000.0,904000000.0,431000000.0,163000000.0,150000000.0,157000000.0,592403000.0,530141000.0,553135000.0,519656000.0,528474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
