date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,15050934000000.0,-39000000.0,45000000.0,2000000.0,51000000.0,192000000.0,0.0,-25000000.0,0.0,0.0,9994000000.0,13475000000.0,22805000000.0,10123473804233.3,8529459745230.6,8652805039442.38,9057574000000.0,10703930000000.0,9813391455738.18,5318549290297.2,5615225017567.5,1096544000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,-39000000.0,45000000.0,2000000.0,51000000.0,192000000.0,0.0,-25000000.0,0.0,0.0,9994000000.0,13475000000.0,22805000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,4814905000000.0,-663000000.0,-705000000.0,-734000000.0,-1217000000.0,-960000000.0,-966000000.0,-835000000.0,-1673000000.0,0.0,0.0,0.0,0.0,2281117046034.47,1959038404411.44,2169721195907.6,1644377000000.0,1737585000000.0,1586259785937.54,1058520370530.3,444465232770.0,0.0
,SellingAndMarketingExpenses,236618000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39812894970.0,0.0
,otherExpenses,-46795000000.0,624000000.0,750000000.0,478000000.0,1268000000.0,1152000000.0,1524000000.0,1096000000.0,1438000000.0,-200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,10680000000.0,45000000.0,9112000000.0,51000000.0,192000000.0,558000000.0,261000000.0,12210000000.0,12132000000.0,14156000000.0,23233000000.0,16630000000.0,12652000000.0,10607000000.0,9587000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,-39000000.0,45000000.0,-256000000.0,51000000.0,192000000.0,558000000.0,261000000.0,-235000000.0,-200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,4763473000000.0,894000000.0,818000000.0,201000000.0,666000000.0,727000000.0,819000000.0,822000000.0,3158000000.0,2944000000.0,-6231000000.0,-7177000000.0,-7536000000.0,6691233160252.83,5095789925090.04,4706142701724.13,5328757000000.0,6775848750000.0,6733964410521.84,5362342982914.35,4964830581772.5,2817320000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,874911000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359568000000.0,431007000000.0,407187000000.0,419118914746.21,308843252854.29,348877785669.78,425683000000.0,551482500000.0,442760379446.14,179040736312.5,162407079240.0,76795000000.0
,EBITDA,0.0,651000000.0,407000000.0,-256000000.0,912000000.0,968000000.0,558000000.0,261000000.0,-235000000.0,-200000000.0,359738000000.0,431566000000.0,409043000000.0,5387731284830.23,4620126837738.39,4127047068468.64,1857530000000.0,-881223750000.0,1983436535505.94,1835325891487.35,1301002525192.5,0.0
,EBITDARatio,0.0,-16.6923076923077,9.04444444444444,-128.0,17.8823529411765,5.04166666666667,0.0,-10.44,0.0,0.0,35.995397238343,32.0271614100186,17.9365490024118,0.532201830025703,0.541666996004268,0.476960598286472,0.205080300751614,-0.0823271219075611,0.202115297698245,0.345080169668747,0.231691966238619,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,651000000.0,407000000.0,-256000000.0,912000000.0,968000000.0,558000000.0,261000000.0,-235000000.0,-200000000.0,170000000.0,559000000.0,1856000000.0,4968612370084.02,4311283584884.1,3778169282798.86,1431847000000.0,-1432706250000.0,1540676156059.8,1656285155174.85,1138595445952.5,0.0
,operatingIncomeRatio,0.316367874578415,-16.6923076923077,9.04444444444444,-128.0,17.8823529411765,5.04166666666667,0.0,-10.44,0.0,0.0,0.0170102061236742,0.0414842300556586,0.0813856610392458,0.49080112875941,0.50545799073556,0.436640981228249,0.158082837634007,-0.133848619152031,0.156997319734853,0.311416716245624,0.20276933558145,0.737007361309715
,totalOtherIncomeExpensesNet,0.0,651000000.0,407000000.0,-256000000.0,912000000.0,968000000.0,558000000.0,261000000.0,-235000000.0,-200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,4761632000000.0,1093000000.0,847000000.0,319000000.0,530000000.0,1193000000.0,692000000.0,738000000.0,905000000.0,1185000000.0,16000000.0,474000000.0,2152000000.0,4964348325131.16,4306756839577.17,3775492156786.15,1429405000000.0,-1378032500000.0,1751837484576.38,1572024970999.95,1044420983482.5,808161000000.0
