date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,110100000.0,226700000.0,150000000.0,100500000.0,5600000.0,74700000.0,21900000.0,-6400000.0,4250000.0,6346000.0,3506000.0,-15336000.0,1511215.0,615198.0
,depreciationAndAmortization,179600000.0,187600000.0,206100000.0,212500000.0,198200000.0,166300000.0,104500000.0,17400000.0,4937000.0,2825000.0,1618000.0,1122000.0,0.0,0.0
,deferredIncomeTax,27200000.0,26700000.0,39300000.0,-24500000.0,8800000.0,24400000.0,28200000.0,2700000.0,-481000.0,0.0,0.0,4497000.0,-173158.0,0.0
,stockBasedCompensation,32300000.0,30200000.0,37100000.0,38200000.0,65100000.0,30800000.0,15800000.0,7500000.0,8147000.0,5055000.0,8094000.0,2314000.0,0.0,0.0
,changeInWorkingCapital,-100000.0,42200000.0,22800000.0,-556200000.0,-27100000.0,-371100000.0,892900000.0,-82572000.0,102883000.0,134471000.0,-6183000.0,-227522157.0,1338057.0,415300.0
,accountsReceivables,4500000.0,1000000.0,1900000.0,-13900000.0,-22900000.0,2000000.0,-28600000.0,10700000.0,-7648000.0,-973000.0,-1039000.0,585000.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,-36000.0,207000.0,644000.0,501000.0,0.0,0.0
,otherWorkingCapital,0.0,163600000.0,121400000.0,98600000.0,654800000.0,681900000.0,1053000000.0,160100000.0,242672000.0,139789000.0,5318000.0,11501000.0,239023157.0,237685100.0
,otherNonCashItems,-1800000.0,6200000.0,14600000.0,-9600000.0,-17700000.0,-108500000.0,-228500000.0,-68000000.0,-32373000.0,0.0,-3331000.0,2781000.0,-3875836.0,-1080541.0
,netCashProvidedByOperatingActivites,-12600000.0,-19500000.0,93100000.0,73000000.0,102900000.0,178200000.0,98100000.0,31300000.0,6767000.0,-6011000.0,2157000.0,-25226000.0,-2964138.0,-50043.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-814300000.0,-949600000.0,-1927600000.0,-1962200000.0,-168500000.0,-118959000.0,-2680000.0,-23764000.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000000.0,0.0,0.0
,purchasesOfInvestments,-123700000.0,-266000000.0,-399100000.0,-83900000.0,-152300000.0,-430300000.0,-718700000.0,-3700000.0,0.0,-32775000.0,-83891000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,25700000.0,33400000.0,23900000.0,18000000.0,185500000.0,75500000.0,118900000.0,91500000.0,72804000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-54500000.0,900000.0,46900000.0,17500000.0,130800000.0,-3800000.0,-47700000.0,-54600000.0,-241726000.0,-97059000.0,-26906000.0,-16295000.0,2972957.0,-247000000.0
,netCashUsedForInvestingActivites,590800000.0,182300000.0,593100000.0,-70200000.0,-286700000.0,-1483600000.0,-2473200000.0,-348800000.0,-389728000.0,-198134000.0,-114836000.0,72886000.0,2972957.0,-247000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-487100000.0,-602600000.0,-1316800000.0,-1239700000.0,-733100000.0,-901100000.0,-825800000.0,-126700000.0,-85811000.0,-164110000.0,-93385000.0,-92778000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,215000000.0,2017800000.0,275900000.0,106246000.0,123100000.0,0.0,59000.0,0.0,255275000.0
,commonStockRepurchased,-57400000.0,-20700000.0,-177900000.0,-67700000.0,-64800000.0,-11400000.0,-8200000.0,-3800000.0,-47000.0,-547000.0,-11301000.0,-3690000.0,0.0,-94.0
,dividendsPaid,-139700000.0,-117500000.0,-128400000.0,-59200000.0,-64800000.0,-51800000.0,-38900000.0,-24100000.0,-21897000.0,-11698000.0,-4533000.0,-3235000.0,0.0,0.0
,otherFinancingActivites,-20000000.0,-253800000.0,-102300000.0,-847000000.0,-282200000.0,-314800000.0,-127500000.0,-1400000.0,-12263000.0,-8416000.0,7069000.0,-3908000.0,-38216.0,-8166788.0
,netCashUsedProvidedByFinancingActivities,-206600000.0,-85800000.0,-528800000.0,-565300000.0,419800000.0,1118800000.0,3163400000.0,371400000.0,388418000.0,272617000.0,91160000.0,-15707000.0,-38216.0,247108118.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,19600000.0,8900000.0,-20700000.0,28100000.0,-81900000.0,-19500000.0,-28800000.0,3400000.0,-528000.0,486000.0,10703000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,391200000.0,85900000.0,136700000.0,-534400000.0,154100000.0,-206100000.0,759500000.0,57300000.0,4929000.0,68958000.0,-10816000.0,31953000.0,-29397.0,0.0
,cashAtEndOfPeriod,965100000.0,573900000.0,488000000.0,351300000.0,885700000.0,731600000.0,937700000.0,178200000.0,120855000.0,115926000.0,46968000.0,57784000.0,28678.0,58075.0
