Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,35515000.0,31208000.0,29799000.0,31956000.0,32559000.0
Revenue Growth,0.138,0.0473,-0.0675,-0.0185,
Cost of Revenue,8229000.0,7549000.0,8041000.0,9259000.0,10418000.0
Gross Profit,27286000.0,23659000.0,21758000.0,22697000.0,22141000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,10548000.0,9407000.0,9667000.0,7957000.0,8809000.0
Operating Expenses,18017000.0,16315000.0,15946000.0,16170000.0,-32650000.0
Operating Income,9269000.0,7344000.0,5812000.0,6527000.0,54791000.0
Interest Expense,5255000.0,5125000.0,11866000.0,8299000.0,9512000.0
Earnings before Tax,4885000.0,3950000.0,-3799000.0,41986000.0,47936000.0
Income Tax Expense,1782000.0,-601000.0,-1287000.0,20623000.0,-16995000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,3103000.0,4551000.0,-2512000.0,21363000.0,64931000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,3103000.0,4551000.0,-2512000.0,21363000.0,64931000.0
EPS,0.15,0.23,-0.13,1.17,3.54
EPS Diluted,0.15,0.23,-0.13,1.17,3.54
Weighted Average Shs Out,21471296.0,19631266.0,19581266.0,18242000.0,
Weighted Average Shs Out (Dil),20468509.0,19605239.0,19146534.0,18297504.0,18329441.0
Dividend per Share,0.284,0.277,0.173,0.0,0.0
Gross Margin,0.7683,0.7581,0.7302,0.7103,0.68
EBITDA Margin,0.496,0.512,0.481,1.831,2.047
EBIT Margin,0.2855,0.2908,0.2707,1.5736,1.7644
Profit Margin,0.087,0.146,-0.084,0.669,1.994
Free Cash Flow margin,0.1836,-0.3117,-0.2246,0.0279,0.3069
EBITDA,17609000.0,15983000.0,14346000.0,58498000.0,66653000.0
EBIT,10140000.0,9075000.0,8067000.0,50285000.0,57448000.0
Consolidated Income,3103000.0,4551000.0,-2512000.0,21363000.0,64931000.0
Earnings Before Tax Margin,0.1375,0.1266,-0.1275,1.3139,1.4723
Net Profit Margin,0.0874,0.1458,-0.0843,0.6685,1.9943
