date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3039000000.0,1019000000.0,1043000000.0,967000000.0,1156000000.0,875000000.0,8000000.0,98000000.0,76000000.0,-276000000.0,-677000000.0,-1088000000.0,-454000000.0,76000000.0,236000000.0,504000000.0,577292000.0,317097000.0,101509000.0,-11082000.0,116751000.0,72900000.0,72600000.0,53000000.0,40500000.0,55700000.0
,depreciationAndAmortization,150000000.0,145000000.0,136000000.0,172000000.0,197000000.0,220000000.0,227000000.0,264000000.0,216000000.0,180000000.0,53000000.0,58000000.0,164000000.0,147000000.0,95000000.0,75000000.0,77513000.0,91639000.0,110901000.0,69668000.0,46725000.0,40500000.0,26900000.0,21500000.0,15900000.0,10800000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160000000.0,-54000000.0,8000000.0,24000000.0,5866000.0,-29341000.0,-42056000.0,-33080000.0,2994000.0,-12000000.0,-12300000.0,600000.0,3200000.0,6800000.0
,stockBasedCompensation,347000000.0,284000000.0,242000000.0,196000000.0,178000000.0,144000000.0,150000000.0,164000000.0,170000000.0,176000000.0,187000000.0,203000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-263000000.0,603000000.0,729000000.0,850000000.0,992000000.0,194000000.0,340000000.0,-81000000.0,-542000000.0,20000000.0,-973000000.0,-642000000.0,55000000.0,428000000.0,-735000000.0,689446000.0,848293000.0,640700000.0,220860000.0,38680000.0,106721000.0,-74800000.0,166400000.0,42000000.0,30500000.0,-5700000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,3000000.0,19000000.0,-13000000.0,16000000.0,21000000.0,25000000.0,123000000.0,-49000000.0,-100000000.0,12000000.0,-3000000.0,-14000000.0,-23322000.0,-1390000.0,-8094000.0,7300000.0,-579000.0,1300000.0,-1800000.0,-1100000.0,-2300000.0,-2900000.0
,accountsPayables,-36000000.0,59000000.0,-44000000.0,5000000.0,13000000.0,-46000000.0,-18000000.0,-78000000.0,-50000000.0,114000000.0,-57000000.0,-26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,3853000000.0,4116000000.0,3513000000.0,2784000000.0,1934000000.0,942000000.0,748000000.0,408000000.0,489000000.0,1031000000.0,1011000000.0,1984000000.0,2626000000.0,2571000000.0,2143000000.0,2878000000.0,2188554000.0,1340261000.0,699561000.0,478701000.0,440021000.0,333300000.0,408100000.0,241700000.0,199700000.0,169200000.0
,otherNonCashItems,5000000.0,14000000.0,0.0,0.0,10000000.0,-3000000.0,-35000000.0,-57000000.0,5000000.0,-16000000.0,41000000.0,25000000.0,206000000.0,130000000.0,0.0,0.0,-2000.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-100000.0,100000.0
,netCashProvidedByOperatingActivites,1797000000.0,1547000000.0,1692000000.0,1383000000.0,1223000000.0,1067000000.0,712000000.0,324000000.0,277000000.0,320000000.0,152000000.0,12000000.0,338000000.0,397000000.0,596000000.0,634000000.0,669285000.0,714451000.0,284971000.0,193939000.0,45336000.0,150800000.0,79000000.0,80600000.0,6900000.0,63800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233000000.0,0.0,-84000000.0,-178000000.0,-123000000.0,-126000000.0,-89595000.0,-59108000.0,-51518000.0,-120347000.0,-134884000.0,-250300000.0,-45200000.0,-36200000.0,-56800000.0,-17900000.0
,acquisitionsNet,0.0,-58000000.0,-150000000.0,0.0,0.0,0.0,-5000000.0,-10000000.0,-676000000.0,-16000000.0,-283000000.0,-58000000.0,-607000000.0,-103000000.0,-661000000.0,-81000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-3359000000.0,-1342000000.0,-2287000000.0,-1917000000.0,-1332000000.0,-1102000000.0,-600000000.0,-414000000.0,-468000000.0,-514000000.0,-611000000.0,-695000000.0,-2014000000.0,-1523000000.0,-757000000.0,-2532000000.0,-2511061000.0,-1049765000.0,-190342000.0,-2479000.0,-13860000.0,0.0,-38300000.0,-62100000.0,-11700000.0,-14200000.0
,salesMaturitiesOfInvestments,2142000000.0,1688000000.0,3166000000.0,1281000000.0,941000000.0,727000000.0,401000000.0,531000000.0,526000000.0,574000000.0,727000000.0,891000000.0,2306000000.0,1315000000.0,1433000000.0,1000000000.0,2884774000.0,664311000.0,0.0,46907000.0,8598000.0,95900000.0,36900000.0,21200000.0,5300000.0,5700000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,0.0,-100000000.0,0.0,-30000000.0,0.0,-2000000.0,-3000000.0,5429000.0,-7074000.0,1008000.0,1662000.0,-4099000.0,-5500000.0,-2900000.0,-11400000.0,-15200000.0,-2100000.0
,netCashUsedForInvestingActivites,-1357000000.0,169000000.0,622000000.0,-759000000.0,-484000000.0,-470000000.0,-301000000.0,32000000.0,-689000000.0,-15000000.0,-572000000.0,23000000.0,-429000000.0,-487000000.0,-108000000.0,-1726000000.0,287962000.0,-463766000.0,-240553000.0,-112694000.0,-179555000.0,-151600000.0,-49500000.0,-88300000.0,-74200000.0,-28000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
