Date,2019-01-01,2018-01-02,2017-01-03,2015-12-29,2014-12-31,2013-12-31
Depreciation & Amortization,25794000.0,23362000.0,23129000.0,20588000.0,18608000.0,19472000.0
Stock-based compensation,6079000.0,4876000.0,4096000.0,954000.0,1290000.0,
Operating Cash Flow,61832000.0,57788000.0,57546000.0,27168000.0,45476000.0,41325000.0
Capital Expenditure,-46709000.0,-40720000.0,-42430000.0,-34508000.0,-17204000.0,-19361000.0
Acquisitions and disposals,-1841000.0,1064000.0,-3891000.0,-89827000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,
Investing Cash flow,-50024000.0,-40689000.0,-47654000.0,27282000.0,-18068000.0,-19997000.0
Issuance (repayment) of debt,4583000.0,-7587000.0,3272000.0,-160013000.0,-26289000.0,-20742000.0
Issuance (buybacks) of shares,-16094000.0,-13750000.0,-15309000.0,126236000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-11214000.0,-19335000.0,-11291000.0,-47637000.0,-24926000.0,-19527000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,
Net cash flow / Change in cash,594000.0,-2236000.0,-1399000.0,6813000.0,2482000.0,1801000.0
Free Cash Flow,15123000.0,17068000.0,15116000.0,28272000.0,21964000.0,
Net Cash/Marketcap,-0.4449,-0.3533,-0.297,-0.3842,0.0013,0.0061
