date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY
,revenue,974207000.0,960442000.0,930160000.0,800959000.0,729216000.0,658768000.0,542620000.0,507970000.0,484013000.0,483921000.0,477655000.0,475161000.0,526457000.0,485655000.0,262900000.0,400051000.0,366431000.0,374909000.0,374264000.0,425026000.0,456043000.0,379310000.0,251500000.0,126231000.0
,costOfRevenue,549480000.0,638199000.0,609182000.0,458981000.0,430032000.0,397316000.0,377615000.0,323028000.0,284453000.0,315183000.0,274298000.0,255847000.0,311784000.0,298769000.0,157100000.0,227172000.0,213289000.0,207121000.0,237343000.0,260218000.0,258103000.0,220980000.0,146600000.0,87969000.0
,grossProfit,424727000.0,322243000.0,320978000.0,341978000.0,299184000.0,261452000.0,165005000.0,184942000.0,199560000.0,168738000.0,203357000.0,219314000.0,214673000.0,186886000.0,105800000.0,172879000.0,153142000.0,167788000.0,136921000.0,164808000.0,197940000.0,158330000.0,104900000.0,38262000.0
,grossProfitRatio,0.435972026478972,0.3355153148238,0.345078266104756,0.426960680883791,0.410281727224855,0.396880237048551,0.30408941800892,0.364080555938343,0.412302975333307,0.348689145542351,0.425740335597869,0.46155724059845,0.407769295498018,0.384812263849852,0.402434385697984,0.432142401843765,0.417928614118347,0.447543270500308,0.365840689994229,0.387759807635298,0.434038018344761,0.417415834014395,0.417097415506958,0.303110963234071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,102182000.0,86893000.0,85446000.0,240350000.0,219132000.0,192773000.0,180457000.0,154582000.0,136341000.0,116739000.0,109392000.0,127757000.0,131303000.0,109134000.0,61000000.0,91867000.0,90975000.0,81845000.0,99349000.0,109571000.0,105019000.0,71095000.0,0.0,0.0
,SellingAndMarketingExpenses,71385000.0,84713000.0,95985000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1834000.0,4289000.0,6964000.0,-191000.0,-1800000.0,-1993000.0,-1780000.0,-968000.0,-997000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
