date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2011-12-25_FY,2010-12-26_FY,2009-09-26_FY,2008-12-11_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-10-01_FY,2004-10-02_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-10-02_FY,1998-09-26_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY,1994-10-01_FY
,revenue,12091901000.0,11409219000.0,10937784000.0,10767863000.0,9878564000.0,8180104000.0,8583365000.0,8411000000.0,8121000000.0,7536000000.0,6882000000.0,7088000000.0,8525112000.0,8525000000.0,7599000000.0,5235565000.0,5666000000.0,5364000000.0,2619000000.0,2534000000.0,2215000000.0,1499439000.0,1357000000.0,1332000000.0,1278000000.0,1139000000.0,931800000.0,923000000.0
,costOfRevenue,11253705000.0,10338825000.0,10094308000.0,9296249000.0,8774581000.0,6925727000.0,7189370000.0,7566000000.0,7686000000.0,7677000000.0,6421000000.0,6705000000.0,8675524000.0,8689000000.0,7007000000.0,4937965000.0,4921000000.0,4878000000.0,2465000000.0,2369000000.0,2001000000.0,1297584000.0,1172000000.0,1195000000.0,1163000000.0,1069000000.0,831600000.0,812000000.0
,grossProfit,838196000.0,1070394000.0,843476000.0,1471614000.0,1103983000.0,1254377000.0,1393995000.0,845000000.0,436000000.0,-142000000.0,461000000.0,383000000.0,-150412000.0,-163000000.0,592000000.0,297600000.0,745000000.0,486000000.0,154000000.0,164000000.0,214000000.0,201855000.0,186000000.0,136000000.0,114000000.0,71000000.0,100200000.0,111000000.0
,grossProfitRatio,0.0693187944558924,0.0938183411151982,0.0771158033473691,0.136667229142867,0.111755413033716,0.153344871898939,0.162406585296093,0.100463678516229,0.0536879694618889,-0.0188428874734607,0.0669863411798896,0.0540349887133183,-0.0176434045675881,-0.0191202346041056,0.077904987498355,0.0568420027255893,0.131486057183198,0.0906040268456376,0.0588010691103475,0.0647198105761642,0.0966139954853273,0.134620348010156,0.137067059690494,0.102102102102102,0.0892018779342723,0.0623353819139596,0.107533805537669,0.120260021668472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,592610000.0,379910000.0,343025000.0,389517000.0,310832000.0,203881000.0,189194000.0,181000000.0,177000000.0,206000000.0,210000000.0,301000000.0,376599000.0,377000000.0,359000000.0,294598000.0,309000000.0,237000000.0,137000000.0,135000000.0,119000000.0,85340000.0,76000000.0,59000000.0,51000000.0,49000000.0,49200000.0,51000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,6538000.0,0.0,0.0,0.0,0.0,108535000.0,113535000.0,100398000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
