date,,2019-12-31_FY,2018-12-31_FY,2018-02-05_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,14357000000.0,14435000000.0,12884000000.0,12884000000.0,16661000000.0,15165000000.0,17023000000.0,16463000000.0,15519000000.0,16041000000.0,13817000000.0
,costOfRevenue,11711000000.0,11706000000.0,10270000000.0,10270000000.0,13107000000.0,12155000000.0,13850000000.0,13567000000.0,12861000000.0,13386000000.0,11768000000.0
,grossProfit,2646000000.0,2729000000.0,2614000000.0,2614000000.0,3554000000.0,3010000000.0,3173000000.0,2896000000.0,2658000000.0,2655000000.0,2049000000.0
,grossProfitRatio,0.184300341296928,0.189054381711119,0.202887302080099,0.202887302080099,0.213312526258928,0.198483349818661,0.186394877518651,0.175909615501427,0.171273922288807,0.16551337198429,0.148295577911269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1076000000.0,993000000.0,952000000.0,952000000.0,1145000000.0,1017000000.0,1081000000.0,963000000.0,927000000.0,901000000.0,815000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-7000000.0,18000000.0,10516000000.0,-24000000.0,9000000.0,-1000000.0,9000000.0,7000000.0,2000000.0,0.0,0.0
,operatingExpenses,1222000000.0,1147000000.0,11468000000.0,1069000000.0,1279000000.0,1110000000.0,1182000000.0,1067000000.0,1011000000.0,980000000.0,885000000.0
,costAndExpenses,12933000000.0,12853000000.0,21738000000.0,11339000000.0,14386000000.0,13265000000.0,15032000000.0,14634000000.0,13872000000.0,14366000000.0,12653000000.0
,interestExpense,164000000.0,141000000.0,0.0,140000000.0,156000000.0,127000000.0,135000000.0,143000000.0,136000000.0,123000000.0,30000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,146000000.0,154000000.0,429000000.0,117000000.0,134000000.0,93000000.0,101000000.0,104000000.0,84000000.0,79000000.0,70000000.0
,EBITDA,1570000000.0,1736000000.0,1845000000.0,1662000000.0,2409000000.0,1993000000.0,2092000000.0,1933000000.0,1731000000.0,1754000000.0,1234000000.0
,EBITDARatio,0.109354321933552,0.120263249047454,0.14320086929525,0.128997205836697,0.144589160314507,0.131421035278602,0.122892557128591,0.117414808965559,0.1115406920549,0.109344803939904,0.089310269957299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1424000000.0,1582000000.0,1416000000.0,1545000000.0,2275000000.0,1900000000.0,1991000000.0,1829000000.0,1647000000.0,1675000000.0,1164000000.0
,operatingIncomeRatio,0.0991850665180748,0.109594735019051,0.10990375659733,0.1199161751009,0.136546425784767,0.125288493241015,0.116959407859954,0.111097612828768,0.106127972163155,0.104419923944891,0.0842440471882464
,totalOtherIncomeExpensesNet,-147000000.0,-128000000.0,0.0,-157000000.0,-695000000.0,-270000000.0,-161000000.0,-177000000.0,-183000000.0,-77000000.0,-219000000.0
,incomeBeforeTax,1126000000.0,1334000000.0,1255000000.0,1255000000.0,1425000000.0,1508000000.0,1705000000.0,1523000000.0,1345000000.0,1506000000.0,944000000.0
,incomeBeforeTaxRatio,0.0784286410810058,0.0924142708694146,0.0974076373796958,0.0974076373796958,0.0855290798871616,0.099439498846027,0.100158608940845,0.0925104780416692,0.086667955409498,0.09388442117075,0.0683216327712239
,incomeTaxExpense,132000000.0,250000000.0,-223000000.0,223000000.0,242000000.0,263000000.0,282000000.0,256000000.0,212000000.0,305000000.0,258000000.0
,netIncome,990000000.0,1067000000.0,1428000000.0,1355000000.0,1257000000.0,1450000000.0,1351000000.0,1212000000.0,1077000000.0,1145000000.0,631000000.0
,netIncomeRatio,0.0689559100090548,0.0739175614825078,0.110835144365104,0.105169202111146,0.0754456515215173,0.0956149027365645,0.0793632144745345,0.0736196319018405,0.0693988014691668,0.0713795898011346,0.04566837953246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.85499007048012,4.04,5.37165628408514,5.097055,4.65918,5.211919,4.632751,3.955754,3.415803,2.72,1.394229
,EPSDiluted,3.84630327518552,4.02,5.37165628408514,5.06,4.59,5.06,4.48,3.89,3.33,2.72,1.394229
,weightedAverageShsOut,256810000.0,264410000.0,265839794.0,265839794.0,269789959.0,278208470.0,291619411.0,306389149.0,315299183.0,421000000.0,452580000.0
,weightedAverageShsOutDil,257390000.0,265220000.0,265839794.0,268030000.0,273700000.0,286640000.0,301890000.0,311800000.0,323290000.0,421000000.0,452580000.0
