Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,123558000.0,115411000.0,103358000.0,105233000.0,112927000.0,103410000.0
Stock-based compensation,30134000.0,33044000.0,43138000.0,18000000.0,11340000.0,6782000.0
Operating Cash Flow,385378000.0,281852000.0,196656000.0,284735000.0,396125000.0,320764000.0
Capital Expenditure,0.0,0.0,0.0,0.0,-101110000.0,-195631000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-163804000.0,-454249000.0,-221542000.0,-90998000.0,-101110000.0,-195631000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-57000000.0,86240000.0
Issuance (buybacks) of shares,35086000.0,26858000.0,-9772000.0,-13233000.0,-7587000.0,0.0
Dividend payments,-211000.0,-120000.0,-111000.0,-208000.0,0.0,0.0
Financing Cash Flow,-221802000.0,168267000.0,21425000.0,-195307000.0,-310335000.0,-142311000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-228000.0,-4130000.0,-3461000.0,-1570000.0,-15320000.0,-17178000.0
Free Cash Flow,385378000.0,281852000.0,196656000.0,284735000.0,295015000.0,125133000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0
