date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY,1985-09-30_FY
,revenue,5566500000.0,5774500000.0,6319100000.0,6392200000.0,6618000000.0,7948700000.0,8491400000.0,7985000000.0,7101000000.0,7140039000.0,5852999000.0,4194087000.0,6032386000.0,6205769000.0,5050726000.0,4310098000.0,3438208000.0,2624448000.0,2518532000.0,2354843000.0,2340140000.0,2262497000.0,2577272000.0,2163275000.0,1522568000.0,845803000.0,826871000.0,640700000.0,385000000.0,318400000.0,287900000.0,253300000.0,202600000.0,206700000.0,143100000.0,63300000.0
,costOfRevenue,3577000000.0,3404300000.0,3430300000.0,3464600000.0,3570800000.0,4215600000.0,4556100000.0,4426600000.0,2739700000.0,2712814000.0,2003465000.0,1352022000.0,1937113000.0,0.0,1641400000.0,1406100000.0,1035100000.0,760800000.0,0.0,636900000.0,0.0,0.0,0.0,0.0,520200000.0,22600000.0,18400000.0,7300000.0,0.0,36600000.0,33200000.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1989500000.0,2370200000.0,2888800000.0,2927600000.0,3047200000.0,3733100000.0,3935300000.0,3558400000.0,4361300000.0,4427225000.0,3849534000.0,2842065000.0,4095273000.0,0.0,3409300000.0,2904000000.0,2403100000.0,1863600000.0,0.0,1718000000.0,0.0,0.0,0.0,0.0,1002368000.0,823203000.0,808471000.0,633400000.0,0.0,281800000.0,254700000.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.357405910356598,0.410459780067538,0.457153708597743,0.457995682237727,0.460441220912662,0.469649125014153,0.46344536825494,0.445635566687539,0.614181101253345,0.620056136948272,0.657702828925821,0.677636157762107,0.678881125975692,0.0,0.67501186958073,0.673766582569584,0.698939680205502,0.710092179384008,0.0,0.729560314636687,0.0,0.0,0.0,0.0,0.658340382826908,0.973279829936758,0.97774743581526,0.988606211955673,0.0,0.885050251256281,0.884682181312956,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182900000.0,173138000.0,0.0,0.0,0.0,317938000.0,302341000.0,286866000.0,273540000.0,285329000.0,294161000.0,263297000.0,213670000.0,212495000.0,181665000.0,135391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,886600000.0,812800000.0,770200000.0,663300000.0,681500000.0,705500000.0,714100000.0,637100000.0,1533300000.0,1594260000.0,1376550000.0,1232709000.0,1441643000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147963000.0,389219000.0,360548000.0,329600000.0,120700000.0,102800000.0,93800000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712814000.0,158458000.0,116129000.0,184309000.0,189382000.0,156460000.0,137298000.0,112017000.0,92399000.0,106877000.0,106261000.0,101196000.0,105935000.0,125925000.0,96552000.0,71655000.0,70138000.0,69073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,600000.0,20400000.0,25300000.0,22000000.0,12500000.0,7400000.0,8800000.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,168600000.0,147500000.0,126100000.0,101900000.0,0.0,87900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,940600000.0,812800000.0,770200000.0,663300000.0,681500000.0,705500000.0,714100000.0,637100000.0,1716200000.0,1767398000.0,1890854000.0,1639471000.0,1996271000.0,1977591000.0,1707544000.0,1615585000.0,1472272000.0,1215529000.0,1216796000.0,1205980000.0,1053553000.0,1044887000.0,1093470000.0,859487000.0,563101000.0,477662000.0,457288000.0,353900000.0,-46800000.0,107500000.0,98200000.0,-112100000.0,-92900000.0,-92600000.0,-76400000.0,-37200000.0
,costAndExpenses,4517600000.0,4217100000.0,4200500000.0,4127900000.0,4252300000.0,4921100000.0,5270200000.0,5063700000.0,4455900000.0,4480212000.0,3894319000.0,2991493000.0,3933384000.0,1977591000.0,1707544000.0,1615585000.0,1472272000.0,1215529000.0,1216796000.0,1205980000.0,1053553000.0,1044887000.0,1093470000.0,859487000.0,1083301000.0,500262000.0,475688000.0,361200000.0,-46800000.0,144100000.0,131400000.0,-112100000.0,-92900000.0,-92600000.0,-76400000.0,-37200000.0
,interestExpense,33400000.0,24700000.0,48700000.0,51500000.0,49900000.0,39600000.0,47400000.0,46900000.0,36700000.0,37436000.0,16506000.0,3771000.0,15758000.0,0.0,29221000.0,132500000.0,63000000.0,52100000.0,0.0,125800000.0,0.0,0.0,0.0,0.0,39100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
