date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,4438735000.0,3330621000.0,2804449000.0,2618134000.0,2533135000.0,2197074000.0,1760787000.0,1750486000.0,2005961000.0,1533291000.0,633500000.0,633842000.0,715045000.0,669671000.0,729896000.0,676149000.0,665689000.0,615037000.0,615843000.0,600845000.0,477707000.0,448183000.0,358887000.0
,costOfRevenue,1170104000.0,918927000.0,757688000.0,724664000.0,697376000.0,631632000.0,527283000.0,541217000.0,569319000.0,439614000.0,188710000.0,189056000.0,184700000.0,98848000.0,100785000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,3268631000.0,2411694000.0,2046761000.0,1893470000.0,1835759000.0,1565442000.0,1233504000.0,1209269000.0,1436642000.0,1093677000.0,444790000.0,444786000.0,530345000.0,570823000.0,629111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.736387957379749,0.724097398052796,0.729826429362773,0.72321355591425,0.724698446786294,0.712512186662807,0.700541292047249,0.690819006835816,0.716186406415678,0.713287301627675,0.702115232833465,0.701730084153464,0.741694578662881,0.852393190088864,0.861918684305709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106389000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,274845000.0,266718000.0,238985000.0,231059000.0,222067000.0,238199000.0,247768000.0,229207000.0,245667000.0,195161000.0,125155000.0,116315000.0,145060000.0,129510000.0,104262000.0,77409000.0,58956000.0,47729000.0,47207000.0,35820000.0,23750000.0,25223000.0,11929000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
