date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,12443000.0,7540000.0,10045000.0,11037000.0,24377000.0
,costOfRevenue,0.0,4726000.0,5443000.0,8662000.0,6826000.0
,grossProfit,0.0,2814000.0,4602000.0,2375000.0,17551000.0
,grossProfitRatio,0.0,0.373209549071618,0.45813837730214,0.215185285856664,0.719981950198958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2569000.0,4552000.0,5002000.0,4950000.0,4705000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,8237000.0,1289000.0,1412000.0,1770000.0,1756000.0
,operatingExpenses,10806000.0,5841000.0,6414000.0,6720000.0,6461000.0
,costAndExpenses,10806000.0,10567000.0,11857000.0,15382000.0,13287000.0
,interestExpense,-122000.0,134000.0,198000.0,156000.0,190000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1301000.0,1402000.0,1496000.0,1839000.0,1937000.0
,EBITDA,-2241000.0,-1068000.0,-3673000.0,-2506000.0,13027000.0
,EBITDARatio,-0.180101261753596,-0.141644562334218,-0.365654554504729,-0.227054453202863,0.534397177667473
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1637000.0,-2552000.0,-796000.0,-3831000.0,11090000.0
,operatingIncomeRatio,0.131559913204211,-0.338461538461538,-0.0792434046789448,-0.34710519162816,0.454937030807729
,totalOtherIncomeExpensesNet,-5057000.0,285000.0,-1214000.0,-670000.0,-190000.0
,incomeBeforeTax,-3420000.0,-2267000.0,-2010000.0,-4501000.0,10900000.0
,incomeBeforeTaxRatio,-0.274853331190227,-0.300663129973475,-0.200099552015928,-0.407810093322461,0.447142798539607
,incomeTaxExpense,0.0,0.0,4999000.0,-4999000.0,0.0
,netIncome,-3420000.0,-2604000.0,-10366000.0,498000.0,10900000.0
,netIncomeRatio,-0.274853331190227,-0.345358090185676,-1.03195619711299,0.0451209567817342,0.447142798539607
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.176635995358295,-0.14,-0.54,0.03,0.57
,EPSDiluted,-0.176635995358295,-0.14,-0.54,0.03,0.57
,weightedAverageShsOut,19361852.0,18600000.0,19201663.0,19091679.0,19122807.0
,weightedAverageShsOutDil,19361852.0,18600000.0,19201663.0,19091679.0,19122807.0
