date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-11-30_FY,2013-12-31_FY
,revenue,57017000.0,87782000.0,80962000.0,34042000.0,22237000.0,10390000.0,0.0,0.0,3159000.0
,costOfRevenue,61076000.0,93260000.0,74359000.0,27710000.0,25866000.0,14544000.0,0.0,0.0,8187000.0
,grossProfit,-4059000.0,-5478000.0,6603000.0,6332000.0,-3629000.0,-4154000.0,0.0,0.0,-5028000.0
,grossProfitRatio,-0.0711892944209622,-0.0624045931967829,0.0815567797238211,0.186005522589742,-0.163196474344561,-0.399807507218479,0.0,0.0,-1.59164292497626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,25008000.0,23794000.0,16520000.0,14709000.0,11442000.0,10449000.0,0.0,0.0,8780000.0
,GeneralAndAdministrativeExpenses,61729000.0,65717000.0,50113000.0,31375000.0,23503000.0,21685000.0,0.0,24429.0,9508000.0
,SellingAndMarketingExpenses,15181000.0,25806000.0,15062000.0,8412000.0,5601000.0,5139000.0,0.0,0.0,3781000.0
,otherExpenses,585000.0,3202000.0,6389000.0,-16770000.0,-512000.0,-117000.0,0.0,0.0,0.0
,operatingExpenses,101918000.0,115317000.0,81695000.0,54496000.0,40546000.0,37273000.0,0.0,24429.0,0.0
,costAndExpenses,162994000.0,208577000.0,156054000.0,82206000.0,66412000.0,51817000.0,0.0,24429.0,30256000.0
,interestExpense,3307000.0,4327000.0,7701000.0,7247000.0,5951000.0,3452000.0,0.0,0.0,97000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6419000.0,4655000.0,3499000.0,2197000.0,1708000.0,1256000.0,1020000.0,0.0,1149000.0
,EBITDA,-99558000.0,-116140000.0,-71593000.0,-45967000.0,-42467000.0,-40171000.0,0.0,-24429.0,-25948000.0
,EBITDARatio,-1.74611080905695,-1.32305028365724,-0.884279044490008,-1.35030256741672,-1.90974501956199,-3.86631376323388,0.0,0.0,-8.21399176954733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-105977000.0,-120795000.0,-75092000.0,-48164000.0,-44175000.0,-41427000.0,0.0,-24429.0,-27097000.0
,operatingIncomeRatio,-1.85869126751671,-1.37607937846028,-0.92749685037425,-1.41484049115798,-1.98655394162882,-3.98719923002887,0.0,0.0,-8.57771446660336
,totalOtherIncomeExpensesNet,585000.0,3202000.0,6389000.0,-16770000.0,-512000.0,-117000.0,0.0,0.0,-32000.0
,incomeBeforeTax,-107908000.0,-120199000.0,-76396000.0,-72176000.0,-50636000.0,-44994000.0,0.0,-24429.0,-27222000.0
,incomeBeforeTaxRatio,-1.89255835978743,-1.36928983162835,-0.943603171858403,-2.12020445332237,-2.27710572469308,-4.33051010587103,0.0,0.0,-8.61728395061728
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
,netIncome,-107908000.0,-120199000.0,-76396000.0,-72176000.0,-50636000.0,-44995000.0,0.0,-24429.0,-27222000.0
,netIncomeRatio,-1.89255835978743,-1.36928983162835,-0.943603171858403,-2.12020445332237,-2.27710572469308,-4.33060635226179,0.0,0.0,-8.61728395061728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.0579013025574,-1.18,-0.98,-1.23,-1.26,-2.58,-37.87,-0.005903,-34.59
,EPSDiluted,-1.0579013025574,-1.18,-0.98,-1.23,-1.26,-2.58,-37.87,-0.005903,-34.59
,weightedAverageShsOut,102001954.0,102001954.0,81123140.0,58457868.0,40068307.0,17432434.0,892315.0,4480886.0,815340.0
,weightedAverageShsOutDil,102001954.0,102001954.0,81123140.0,58457868.0,40068307.0,17432434.0,892315.0,4480886.0,815340.0
