date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,566317000.0,859111000.0,1062388000.0,1557735000.0,1578263000.0,1757295000.0,1589719000.0,1767651000.0,2039100000.0
,costOfRevenue,400465000.0,698853000.0,1192032000.0,1457857000.0,1399146000.0,1449138000.0,1364357000.0,1331170000.0,1573391000.0
,grossProfit,165852000.0,160258000.0,-129644000.0,99878000.0,179117000.0,308157000.0,225362000.0,436481000.0,465709000.0
,grossProfitRatio,0.292860712286582,0.186539341249268,-0.122030745829207,0.0641174525833983,0.113489956997028,0.175358718940189,0.14176216048245,0.246927136635003,0.228389485557354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,4379000.0,2861000.0,3780000.0,9412000.0,10406000.0,16543000.0,18747000.0,21043000.0,26018000.0
,GeneralAndAdministrativeExpenses,154624000.0,179012000.0,223331000.0,259799000.0,247149000.0,239968000.0,241699000.0,204070000.0,247931000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,4472000.0,23085000.0,-41864000.0,-6839000.0,-2380000.0,-1215000.0,1156000.0,1444000.0,-1553000.0
,operatingExpenses,0.0,181873000.0,227111000.0,269211000.0,257555000.0,256511000.0,260446000.0,225113000.0,273949000.0
,costAndExpenses,559468000.0,880726000.0,1419143000.0,1727068000.0,1656701000.0,1705649000.0,1624803000.0,1556283000.0,1847340000.0
,interestExpense,43325000.0,44391000.0,26670000.0,20035000.0,3796000.0,1059000.0,503000.0,462000.0,567000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16805000.0,23605000.0,32003000.0,40138000.0,39583000.0,34932000.0,36454000.0,23030000.0,23857000.0
,EBITDA,23654000.0,1990000.0,-324752000.0,-129195000.0,-38855000.0,86578000.0,1370000.0,234398000.0,215617000.0
,EBITDARatio,0.041768126332072,0.00231634794572529,-0.30568116356736,-0.0829377268919296,-0.0246188372913767,0.0492677666527248,0.000861787523455403,0.132604230133663,0.105741258398313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,6849000.0,-21615000.0,-356755000.0,-169333000.0,-78438000.0,51646000.0,-35084000.0,211368000.0,191760000.0
,operatingIncomeRatio,0.0120939332564624,-0.0251597290687699,-0.335804809542276,-0.10870462562631,-0.0496989411777378,0.02938948782077,-0.0220693091043134,0.119575640214047,0.0940414888921583
,totalOtherIncomeExpensesNet,48383000.0,-8854000.0,-149677000.0,-119071000.0,-26715000.0,-31000000.0,-21275000.0,307000.0,12573000.0
,incomeBeforeTax,-3918000.0,-124447000.0,-555801000.0,-314199000.0,-108139000.0,20205000.0,-55692000.0,212489000.0,205217000.0
,incomeBeforeTaxRatio,-0.00691838669861579,-0.144855554171696,-0.523161970955997,-0.201702471858179,-0.0685177312019606,0.0114977849478887,-0.035032606391444,0.120209815172791,0.100640969054975
,incomeTaxExpense,8179000.0,5286000.0,102224000.0,64816000.0,6943000.0,3671000.0,-29528000.0,72011000.0,64323000.0
,netIncome,-10318000.0,-121974000.0,-725292000.0,-379824000.0,-115649000.0,19141000.0,-26529000.0,174527000.0,140753000.0
,netIncomeRatio,-0.0182194777836441,-0.141976997151707,-0.682699729289111,-0.243830946855531,-0.0732761269826385,0.0108923089179677,-0.0166878548976266,0.0987338564003867,0.0690270217252709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.327555555555556,-3.87,-57.0,-40.334361,-11.516981,1.7841957412149,-0.747856,16.298426,9.024128
,EPSDiluted,-0.327555555555556,-3.87,-57.0,-40.334361,-11.516981,1.77682383433589,-0.747856,16.242144,8.974271
,weightedAverageShsOut,31500000.0,31500000.0,12715800.0,9413912.0,10048727.0,10728083.0,10878900.0,10708212.0,11875750.0
,weightedAverageShsOutDil,31500000.0,31500000.0,12715800.0,9413912.0,10048727.0,10772593.0,10878900.0,10745318.0,11936323.0
