date,,2020-10-31_FY,2019-11-03_FY,2018-11-04_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY
,revenue,23888000000.0,22597000000.0,20848000000.0,17636000000.0,13240000000.0,6824000000.0,4269000000.0,2520000000.0,2364000000.0,2336000000.0,2093000000.0,1484000000.0,1699000000.0,1527000000.0
,costOfRevenue,10372000000.0,10037000000.0,10095000000.0,9127000000.0,7300000000.0,3271000000.0,2392000000.0,1322000000.0,1222000000.0,1189000000.0,1127000000.0,924000000.0,1044000000.0,1165000000.0
,grossProfit,13516000000.0,12560000000.0,10753000000.0,8509000000.0,5940000000.0,3553000000.0,1877000000.0,1198000000.0,1142000000.0,1147000000.0,966000000.0,560000000.0,655000000.0,362000000.0
,grossProfitRatio,0.565807099799062,0.555825994601053,0.515780890253262,0.482479020185983,0.448640483383686,0.520662368112544,0.439681424221129,0.475396825396825,0.483079526226734,0.491010273972603,0.461538461538462,0.377358490566038,0.385520894643908,0.237066142763589
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,4968000000.0,4696000000.0,3768000000.0,3292000000.0,2674000000.0,1049000000.0,695000000.0,398000000.0,335000000.0,317000000.0,280000000.0,245000000.0,265000000.0,205000000.0
,GeneralAndAdministrativeExpenses,1935000000.0,1709000000.0,1056000000.0,787000000.0,806000000.0,486000000.0,407000000.0,222000000.0,199000000.0,220000000.0,196000000.0,169000000.0,196000000.0,193000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6000000.0,2634000000.0,774000000.0,18000000.0,10000000.0,18000000.0,8000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,9304000000.0,9116000000.0,5724000000.0,5843000000.0,5353000000.0,1784000000.0,1299000000.0,644000000.0,555000000.0,559000000.0,497000000.0,489000000.0,489000000.0,426000000.0
,costAndExpenses,19676000000.0,19153000000.0,15819000000.0,14970000000.0,12653000000.0,5055000000.0,3691000000.0,1966000000.0,1777000000.0,1748000000.0,1624000000.0,1413000000.0,1533000000.0,1591000000.0
,interestExpense,1777000000.0,1444000000.0,628000000.0,454000000.0,585000000.0,191000000.0,110000000.0,1000000.0,1000000.0,4000000.0,34000000.0,77000000.0,86000000.0,109000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2401000000.0,5808000000.0,4081000000.0,1764000000.0,1873000000.0,249000000.0,197000000.0,24000000.0,21000000.0,22000000.0,21000000.0,21000000.0,28000000.0,28000000.0
,EBITDA,6613000000.0,9252000000.0,9110000000.0,4430000000.0,2460000000.0,2018000000.0,775000000.0,578000000.0,608000000.0,610000000.0,490000000.0,92000000.0,194000000.0,-36000000.0
,EBITDARatio,0.276833556597455,0.409434880736381,0.436972371450499,0.251190746200953,0.185800604229607,0.295720984759672,0.181541344577184,0.229365079365079,0.257191201353638,0.261130136986301,0.234113712374582,0.0619946091644205,0.114184814596822,-0.0235756385068762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,4212000000.0,3444000000.0,5029000000.0,2666000000.0,587000000.0,1769000000.0,578000000.0,554000000.0,587000000.0,588000000.0,469000000.0,71000000.0,166000000.0,-64000000.0
,operatingIncomeRatio,0.176322839919625,0.152409611895384,0.241222179585572,0.151168065320934,0.0443353474320242,0.259232121922626,0.135394706020145,0.21984126984127,0.248307952622673,0.251712328767123,0.224080267558528,0.0478436657681941,0.0977045320776928,-0.0419122462344466
