date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY
,revenue,231051000000.0,214319000000.0,208357000000.0,198533000000.0,190884000000.0,179045000000.0,137609000000.0,122455000000.0,122734000000.0,112084000000.0,108702000000.0,106632000000.0,101703000000.0,92977000000.0,88050000000.0,80514600000.0,69506100000.0,57120800000.0,50006000000.0,42010000000.0,36734200000.0,30382300000.0,20857300000.0,12886700000.0,13716400000.0,13189100000.0
,costOfRevenue,219028000000.0,202565000000.0,197173000000.0,187262000000.0,179468000000.0,167634000000.0,129300000000.0,115471000000.0,116167000000.0,106114000000.0,103026000000.0,101254000000.0,96694000000.0,88645000000.0,84188000000.0,77049900000.0,66257900000.0,54018300000.0,47209100000.0,39579000000.0,34210500000.0,27517400000.0,19248800000.0,11777600000.0,12498100000.0,12025400000.0
,grossProfit,12023000000.0,11754000000.0,11184000000.0,11271000000.0,11416000000.0,11411000000.0,8309000000.0,6984000000.0,6567000000.0,5970000000.0,5676000000.0,5378000000.0,5009000000.0,4332000000.0,3862000000.0,3464700000.0,3248200000.0,3102500000.0,2796900000.0,2431000000.0,2523700000.0,2864900000.0,1608500000.0,1109100000.0,1218300000.0,1163700000.0
,grossProfitRatio,0.0520361305512636,0.0548434809792879,0.0536771022811809,0.0567714183536238,0.0598059554493829,0.0637325811946717,0.060381225065221,0.0570331958678698,0.0535059559698209,0.0532636237107883,0.0522161505768063,0.0504351414209618,0.0492512511921969,0.0465921679555159,0.0438614423622942,0.0430319470009166,0.0467325889382371,0.0543147154801754,0.0559312882454105,0.0578671744822661,0.0687016458776835,0.0942950336215494,0.0771192819780125,0.0860654783614114,0.0888206818115541,0.0882319491094919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,96000000.0,71000000.0,125000000.0,341000000.0,392000000.0,392000000.0,456000000.0,480000000.0,440000000.0,407000000.0,376000000.0,364000000.0,347000000.0,284000000.0,223000000.0,182000000.0,172700000.0,149400000.0,135100000.0,147500000.0,112600000.0,114700000.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,9168000000.0,8403000000.0,8138000000.0,7466000000.0,7276000000.0,7901000000.0,5418000000.0,2351000000.0,3065000000.0,2762000000.0,2566000000.0,3075000000.0,3189000000.0,2790000000.0,2480000000.0,2273200000.0,2092100000.0,2023200000.0,1946200000.0,2075500000.0,2051600000.0,2218700000.0,1159100000.0,944500000.0,872900000.0,1124000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847000000.0,764000000.0,767000000.0,746000000.0,743000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,54000000.0,44000000.0,7000000.0,31000000.0,25000000.0,31000000.0,12000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,9264000000.0,8474000000.0,8263000000.0,7807000000.0,7668000000.0,8293000000.0,5874000000.0,4678000000.0,4269000000.0,3936000000.0,3668000000.0,4182000000.0,3531000000.0,3068000000.0,2748000000.0,3655200000.0,2264800000.0,2172600000.0,2103300000.0,2334600000.0,2365500000.0,2532700000.0,1246300000.0,1016300000.0,944200000.0,1193800000.0
,costAndExpenses,228292000000.0,211039000000.0,205436000000.0,195069000000.0,187136000000.0,175927000000.0,135174000000.0,120149000000.0,120436000000.0,110050000000.0,106694000000.0,105436000000.0,100225000000.0,91713000000.0,86936000000.0,80705100000.0,68522700000.0,56190900000.0,49312400000.0,41913600000.0,36576000000.0,30050100000.0,20495100000.0,12793900000.0,13442300000.0,13219200000.0
,interestExpense,249000000.0,264000000.0,283000000.0,308000000.0,353000000.0,374000000.0,303000000.0,240000000.0,251000000.0,222000000.0,187000000.0,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
