Date,2018-10-31,2017-10-31,2016-10-31,2015-10-31
Revenue,18019429.0,18025173.0,21118319.0,19234396.0
Revenue Growth,-0.0003,-0.1465,0.0979,
Cost of Revenue,5357067.0,6057448.0,8465322.0,8893869.0
Gross Profit,12662362.0,11967725.0,12652997.0,10340527.0
R&D Expenses,2571714.0,1380381.0,1013125.0,998270.0
SG&A Expense,6779881.0,6769327.0,6101227.0,7482738.0
Operating Expenses,9351595.0,8149708.0,7114352.0,8481008.0
Operating Income,3310767.0,3818017.0,5538645.0,1859519.0
Interest Expense,249090.0,597011.0,856432.0,1044906.0
Earnings before Tax,3102899.0,3342284.0,4854303.0,1170390.0
Income Tax Expense,-1885632.0,2621.0,-76245.0,100098.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,4988531.0,3339663.0,4930548.0,1070292.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,4988531.0,3339663.0,4930548.0,1070292.0
EPS,0.49,0.37,0.6,0.16
EPS Diluted,0.49,0.36,0.58,0.16
Weighted Average Shs Out,10415416.0,9122728.0,9102192.0,6716000.0
Weighted Average Shs Out (Dil),10093538.0,9111356.0,8282988.0,6708535.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.7027,0.6639,0.5991,0.5376
EBITDA Margin,0.228,0.271,0.309,0.139
EBIT Margin,0.186,0.2185,0.2704,0.1152
Profit Margin,0.277,0.185,0.233,0.056
Free Cash Flow margin,0.0995,0.1544,0.1786,0.0616
EBITDA,4110397.0,4892921.0,6520112.0,2664992.0
EBIT,3351989.0,3939295.0,5710735.0,2215296.0
Consolidated Income,4988531.0,3339663.0,4930548.0,1070292.0
Earnings Before Tax Margin,0.1722,0.1854,0.2299,0.0608
Net Profit Margin,0.2768,0.1853,0.2335,0.0556
