Date,2018-09-30,2017-09-30,2016-09-30
Depreciation & Amortization,25765000.0,19669000.0,19755000.0
Stock-based compensation,22043000.0,19794000.0,18594000.0
Operating Cash Flow,115259000.0,96784000.0,113916000.0
Capital Expenditure,-6510000.0,-4714000.0,-8294000.0
Acquisitions and disposals,-79802000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0
Investing Cash flow,-86312000.0,-4714000.0,-8294000.0
Issuance (repayment) of debt,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,-28947000.0,-92070000.0,-105622000.0
Effect of forex changes on cash,0.0,0.0,0.0
Net cash flow / Change in cash,0.0,0.0,0.0
Free Cash Flow,108749000.0,92070000.0,105622000.0
Net Cash/Marketcap,0.0,0.0,0.0
