Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,133768000.0,134000000.0,212392000.0,212000000.0,184593000.0,185000000.0,192742000.0,193000000.0,237863000.0,238000000.0,286096000.0,330865000.0
Revenue Growth,-0.00173134328358209,-0.369091114542921,0.00184905660377358,0.148472585634341,-0.0022,-0.0401676852995196,-0.00133678756476684,-0.188608568798006,-0.00057563025210084,-0.168111403165371,-0.135308962870053,0.0
Cost of Revenue,112998000.0,113000000.0,156304000.0,156000000.0,124579000.0,132000000.0,132730000.0,141000000.0,165166000.0,174000000.0,188513000.0,225752000.0
Gross Profit,20770000.0,21000000.0,56088000.0,56000000.0,52152000.0,52000000.0,51802000.0,52000000.0,64138000.0,64000000.0,88039000.0,96765000.0
R&D Expenses,23416000.0,23000000.0,24068000.0,24000000.0,25529000.0,26000000.0,31958000.0,32000000.0,45000000.0,45000000.0,47739000.0,44625000.0
SG&A Expense,32792000.0,33000000.0,33722000.0,34000000.0,30628000.0,31000000.0,35862000.0,36000000.0,41210000.0,41000000.0,45200000.0,52722000.0
Operating Expenses,56208000.0,59000000.0,57790000.0,63000000.0,56157000.0,61000000.0,67820000.0,73000000.0,86210000.0,91000000.0,92939000.0,100269000.0
Operating Income,-46783000.0,-38000000.0,-9659000.0,-7000000.0,-14065000.0,-9000000.0,-25300000.0,-21000000.0,-34766000.0,-27000000.0,-39746000.0,-11403000.0
Interest Expense,1199000.0,1000000.0,482000.0,0000000.0,515000.0,1000000.0,1242000.0,1000000.0,1220000.0,1000000.0,1722000.0,1870000.0
Earnings before Tax,-48900000.0,-49000000.0,-7817000.0,-8000000.0,-12936000.0,-13000000.0,-25089000.0,-25000000.0,0.0,-34000000.0,-40884000.0,-12661000.0
Income Tax Expense,3727000.0,4000000.0,2434000.0,2000000.0,1742000.0,2000000.0,2492000.0,2000000.0,14955000.0,15000000.0,2590000.0,-8436000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-52604000.0,-53000000.0,-10251000.0,-10000000.0,-14678000.0,-15000000.0,-27581000.0,-28000000.0,-49404000.0,-49000000.0,-43474000.0,-4225000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-52604000.0,-53000000.0,-10251000.0,-10000000.0,-14678000.0,-15000000.0,-27581000.0,-28000000.0,-49404000.0,-49000000.0,-43474000.0,-4225000.0
EPS,-1.35,-1.35,-0.27,-0.27,-0.4,-0.40,-0.79,-0.79,-1.72,-1.72,-1.6,-0.17
EPS Diluted,-1.35,-1.35,-0.27,-0.27,-0.4,-0.40,-0.79,-0.79,-1.72,-1.72,-1.6,-0.17
Weighted Average Shs Out,38994000.0,39000000.0,37668000.0,38000000.0,36789000.0,37000000.0,34699000.0,35000000.0,28805000.0,29000000.0,27174000.0,25413000.0
Weighted Average Shs Out (Dil),38994000.0,39000000.0,37668000.0,38000000.0,36789000.0,37000000.0,34699000.0,35000000.0,28805000.0,29000000.0,27174000.0,25413000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.155268823635,0.15671641791045,0.264077743041,0.26415094339623,0.282524256066,0.28108108108108,0.268763424682,0.26943005181347,0.269642609401,0.26890756302521,0.307725378894,0.292460671271
EBITDA Margin,-0.221009509001,-0.22388059701493,0.0357687671852,0.047169811320755,0.0239066486812,0.032432432432432,-0.0262527108778,-0.020725388601036,-0.0547289826497,-0.046218487394958,-0.0617519993289,0.0165052211627
EBIT Margin,-0.349732372466,-0.35820895522388,-0.0454772307808,-0.037735849056604,-0.0761946552686,-0.064864864864865,-0.131263554389,-0.12953367875648,-0.146159764234,-0.13865546218487,-0.138925395671,-0.0344642074562
Profit Margin,-0.393248011483,-0.3955223880597,-0.0482645297375,-0.047169811320755,-0.0795154745846,-0.081081081081081,-0.143098027415,-0.14507772020725,-0.207699389985,-0.20588235294118,-0.151955986802,-0.0127695585813
Free Cash Flow margin,-0.125485915914,,0.0229669667407,,0.0153472775241,,-0.0476958836164,,-0.0342129713322,,-0.0191579050389,0.0200595409004
EBITDA,-29564000.0,-30000000.0,7597000.0,10000000.0,4413000.0,6000000.0,-5060000.0,-4000000.0,-13018000.0,-11000000.0,-17667000.0,5461000.0
EBIT,-46783000.0,-48000000,-9659000.0,-8000000,-14065000.0,-12000000,-25300000.0,-25000000,-34766000.0,-33000000,-39746000.0,-11403000.0
Consolidated Income,-52604000.0,-53000000.0,-10251000.0,-10000000.0,-14678000.0,-15000000.0,-27581000.0,-28000000.0,-49404000.0,-49000000.0,-43474000.0,-4225000.0
Earnings Before Tax Margin,-0.365558280007,-0.36567164179104,-0.0368045877434,-0.037735849056604,-0.0700784970178,-0.07027027027027,-0.130168826722,-0.12953367875648,0.0,-0.14285714285714,-0.142903081483,-0.0382663624137
Net Profit Margin,-0.393248011483,-0.3955223880597,-0.0482645297375,-0.047169811320755,-0.0795154745846,-0.081081081081081,-0.143098027415,-0.14507772020725,-0.207699389985,-0.20588235294118,-0.151955986802,-0.0127695585813
