Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,1950000000.0,1950000000.0,2533000000.0,2533000000.0,2455000000.0,2455000000.0,2269000000.0,2269000000.0,1965000000.0,1965000000.0,236800000.0,205000000.0
Revenue Growth,0,-0.230161863403079,0,0.0317718940936864,0,0.0819744380784487,0,0.15470737913486,0,7.29814189189189,0.155121951219512,0.0
Cost of Revenue,543000000.0,844000000.0,483000000.0,822000000.0,432000000.0,750000000.0,443000000.0,000000.0,389000000.0,000000.0,49600000.0,44700000.0
Gross Profit,1407000000.0,1106000000.0,2050000000.0,1711000000.0,2023000000.0,1705000000.0,1826000000.0,2269000000.0,1576000000.0,1965000000.0,187200000.0,160300000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Operating Expenses,844000000.0,543000000.0,822000000.0,483000000.0,750000000.0,432000000.0,690000000.0,1133000000.0,603000000.0,992000000.0,69000000.0,72100000.0
Operating Income,563000000.0,563000000.0,1228000000.0,1228000000.0,1273000000.0,1273000000.0,1136000000.0,1136000000.0,973000000.0,973000000.0,118200000.0,88200000.0
Interest Expense,265000000.0,265000000.0,224000000.0,224000000.0,239000000.0,239000000.0,238000000.0,238000000.0,383000000.0,383000000.0,31300000.0,23200000.0
Earnings before Tax,722000000.0,,1257000000.0,,1277000000.0,,1062000000.0,,738000000.0,,194900000.0,173100000.0
Income Tax Expense,19000000.0,19000000.0,18000000.0,18000000.0,12000000.0,12000000.0,35000000.0,35000000.0,-348000000.0,-348000000.0,1400000.0,1100000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,609000000.0,609000000.0,1161000000.0,1161000000.0,1225000000.0,1225000000.0,1004000000.0,1004000000.0,1070000000.0,1070000000.0,193500000.0,172000000.0
Preferred Dividends,369000000.0,,311000000.0,,249000000.0,,-187000000.0,,-83000000.0,,-28900000.0,-20300000.0
Net Income Com,609000000.0,609000000.0,1161000000.0,1161000000.0,1225000000.0,1225000000.0,1004000000.0,1004000000.0,1070000000.0,1070000000.0,193500000.0,172000000.0
EPS,0.0,0.77,0.0,2.84,0.0,3.30,0.0,2.84,0.0,7.15,0.0,0.0
EPS Diluted,0.0,0.77,0.0,2.84,0.0,3.30,0.0,2.84,0.0,7.15,0.0,0.0
Weighted Average Shs Out,310000000.0,310000000.0,299000000.0,299000000.0,296000000.0,296000000.0,288000000.0,288000000.0,138000000.0,138000000.0,97300000.0,0.0
Weighted Average Shs Out (Dil),310000000.0,310000000.0,299000000.0,299000000.0,296000000.0,296000000.0,288000000.0,288000000.0,138000000.0,138000000.0,97300000.0,0.0
Dividend per Share,0.158064516129,,0.100334448161,,0.10472972973,,0.100694444444,,0.13768115942,,0.0,0.0
Gross Margin,0.721538461538,0.56717948717949,0.809317015397,0.6754836162653,0.824032586558,0.69450101832994,0.804759806082,1,0.80203562341,1,0.790540540541,0.781951219512
EBITDA Margin,0.462051282051,0.68358974358974,0.611133043822,0.71101460718516,0.642362525458,0.74134419551935,0.631115028647,0.70339356544733,0.630534351145,0.7058524173028,0.663851351351,0.592195121951
EBIT Margin,0.288717948718,0.45794871794872,0.484800631662,0.55388866956178,0.518533604888,0.60122199592668,0.500661084178,0.56280299691494,0.495165394402,0.56234096692112,0.499155405405,0.430243902439
Profit Margin,0.312307692308,0.31230769230769,0.458349782866,0.45834978286617,0.498981670061,0.4989816700611,0.442485676509,0.44248567650948,0.544529262087,0.54452926208651,0.81714527027,0.839024390244
Free Cash Flow margin,-0.142564102564,,-0.344255823135,,-0.147046843177,,0.111062141913,,0.00508905852417,,0.838260135135,0.593658536585
EBITDA,901000000.0,1333000000.0,1548000000.0,1801000000.0,1577000000.0,1820000000.0,1432000000.0,1596000000.0,1239000000.0,1387000000.0,157200000.0,121400000.0
EBIT,563000000.0,893000000,1228000000.0,1403000000,1273000000.0,1476000000,1136000000.0,1277000000,973000000.0,1105000000,118200000.0,88200000.0
Consolidated Income,609000000.0,609000000.0,1161000000.0,1161000000.0,1225000000.0,1225000000.0,1004000000.0,1004000000.0,1070000000.0,1070000000.0,193500000.0,172000000.0
Earnings Before Tax Margin,0.370256410256,0,0.496249506514,0,0.52016293279,0,0.468047598061,0,0.375572519084,0,0.823057432432,0.844390243902
Net Profit Margin,0.312307692308,0.31230769230769,0.458349782866,0.45834978286617,0.498981670061,0.4989816700611,0.442485676509,0.44248567650948,0.544529262087,0.54452926208651,0.81714527027,0.839024390244
