Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,385583.0,255631.0,207857.0,143573.0,94999.0
Stock-based compensation,327471.0,8240.0,0.0,0.0,0.0
Operating Cash Flow,-7847693.0,-1587130.0,627056.0,-620727.0,-336998.0
Capital Expenditure,-574990.0,-342121.0,-165088.0,-223423.0,-85140.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-574990.0,-342121.0,-296303.0,-403423.0,-218140.0
Issuance (repayment) of debt,-138402.0,-111744.0,-1309347.0,234076.0,-152149.0
Issuance (buybacks) of shares,0.0,0.0,16957334.0,500000.0,1165000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-138402.0,-111744.0,15647987.0,734076.0,1012851.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-8561085.0,-2040995.0,15978740.0,-290074.0,457713.0
Free Cash Flow,-8422683.0,-1929251.0,461968.0,-844150.0,-422138.0
Net Cash/Marketcap,0.0924,0.276,0.1917,-0.0193,-0.0193
