Date,2012-12-31,2011-12-31,2010-12-31
Revenue,5914900000.0,776200000.0,0.0
Revenue Growth,6.62032981190415,0.0,0.0
Cost of Revenue,4021000000.0,2997900000.0,0.0
Gross Profit,1893900000.0,-2221700000.0,0.0
R&D Expenses,401800000.0,295400000.0,0.0
SG&A Expense,1171300000.0,754900000.0,0.0
Operating Expenses,1573100000.0,1050300000.0,0.0
Operating Income,320800000.0,536200000.0,0.0
Interest Expense,116700000.0,81800000.0,0.0
Earnings before Tax,245100000.0,456000000.0,0.0
Income Tax Expense,146800000.0,196900000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,97300000.0,260900000.0,0.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,97300000.0,260900000.0,0.0
EPS,0.77,2.1,0.0
EPS Diluted,0.76,2.06,0.0
Weighted Average Shs Out,125800000.0,124500000.0,0.0
Weighted Average Shs Out (Dil),128400000.0,126500000.0,0.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.320191381088,-2.86227776346,0.0
EBITDA Margin,0.158920691812,1.26784333935,0.0
EBIT Margin,0.0542359126951,0.690801339861,0.0
Profit Margin,0.0164499822482,0.336124710126,0.0
Free Cash Flow margin,0.0893168100898,0.650992012368,0.0
EBITDA,940000000.0,984100000.0,0.0
EBIT,320800000.0,536200000.0,0.0
Consolidated Income,97300000.0,260900000.0,0.0
Earnings Before Tax Margin,0.0414377250672,0.587477454264,0.0
Net Profit Margin,0.0164499822482,0.336124710126,0.0
