Date,2018-12-31,2017-12-31,2016-12-31
Revenue,2747467438.4949,1659764207.9807,627933765.2988
Revenue Growth,0.65533599609159,1.64321541491069,
Cost of Revenue,1694356005.7887,1083887545.3446,450539956.8035
Gross Profit,1053111432.7062,575876662.636,177393808.4953
R&D Expenses,0.0,0.0,0.0
SG&A Expense,574819102.7496,367896009.6735,165298776.0979
Operating Expenses,798842257.5977,349153567.11,167170626.3499
Operating Income,254269175.1085,226723095.526,10223182.1454
Interest Expense,0.0,0.0,0.0
Earnings before Tax,290014471.78,242442563.4825,15982721.3823
Income Tax Expense,24746743.8495,42019347.0375,4175665.9467
Net Income - Non-Controlling int,144717.8003,1058041.1125,-431965.4428
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,265267727.9305,200423216.445,11807055.4356
Preferred Dividends,0.0,0.0,0.0
Net Income Com,265267727.9305,200423216.445,11807055.4356
EPS,0.1737,0.1542,0.0115
EPS Diluted,0.1679,0.1511,0.0115
Weighted Average Shs Out,473306814.1823,303000000.0,303000000.0
Weighted Average Shs Out (Dil),473306814.1823,,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3833,0.347,0.2825
EBITDA Margin,0.0153,0.0221,0.0036
EBIT Margin,0.1056,0.1461,0.0255
Profit Margin,0.014,0.0183,0.0027
Free Cash Flow margin,0.2882,0.2312,0.1988
EBITDA,290014471.78,242442563.4825,15982721.3823
EBIT,290014471.78,242442563.4825,15982721.3823
Consolidated Income,265123010.1302,199365175.3325,12239020.8783
Earnings Before Tax Margin,0.1056,0.1461,0.0255
Net Profit Margin,0.0965,0.1208,0.0188
