date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-02-28_FY,2004-02-29_FY
,revenue,138461000.0,121724000.0,150509000.0,150499000.0,156767000.0,183556000.0,196928000.0,276783000.0,208079000.0,127997000.0,86510000.0,50769000.0,39302000.0,32319000.0,15243599.862732,0.0,0.0,0.0
,costOfRevenue,111126000.0,139085000.0,147001000.0,122020000.0,117874000.0,166816000.0,182559000.0,219868000.0,130126000.0,59197000.0,41514000.0,29478000.0,27802000.0,24335000.0,0.0,0.0,0.0,0.0
,grossProfit,27335000.0,-17361000.0,3508000.0,28479000.0,38893000.0,16740000.0,14369000.0,56915000.0,77953000.0,68800000.0,44996000.0,21291000.0,11500000.0,7984000.0,15243599.862732,0.0,0.0,0.0
,grossProfitRatio,0.197420212189714,-0.142625940652624,0.0233075762911188,0.189230493225869,0.248094305561757,0.0911983263963041,0.0729657539811505,0.205630403601377,0.374631750440938,0.537512597951515,0.520124841058837,0.419370088045855,0.292605974250674,0.247037346452551,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10207000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,12513000.0,9663000.0,8372000.0,7632000.0,9036000.0,7481000.0,9470000.0,11414000.0,12998000.0,10959000.0,10164000.0,6157000.0,7427000.0,9517000.0,6353498.627316,0.0,2119787.175414,308438.881811
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
