date,,2021-08-31_FY,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,13623000.0,-9435000.0,-1023000.0,-5887000.0,-7172000.0
,depreciationAndAmortization,12199000.0,11601000.0,11359000.0,10525000.0,7443000.0
,deferredIncomeTax,-9790000.0,9094000.0,-1051000.0,-2535000.0,-5594000.0
,stockBasedCompensation,8617000.0,-573000.0,4789000.0,2846000.0,3658000.0
,changeInWorkingCapital,1033000.0,-16660000.0,10477000.0,-5890000.0,-24475000.0
,accountsReceivables,-14266000.0,17142000.0,-1770000.0,-5679000.0,164000.0
,inventory,463000.0,552000.0,-260000.0,157000.0,1583000.0
,accountsPayables,14372000.0,-5464000.0,2932000.0,1746000.0,676000.0
,otherWorkingCapital,169000.0,-864000.0,15796000.0,5319000.0,11209000.0
,otherNonCashItems,20495000.0,33536000.0,5901000.0,17802000.0,43497000.0
,netCashProvidedByOperatingActivites,46177000.0,27563000.0,30452000.0,16861000.0,17357000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1602000.0,-4183000.0,-4153000.0,-6528000.0,-7187000.0
,acquisitionsNet,-10209000.0,0.0,-32000.0,-1108000.0,-7272000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-2504000.0,-7682000.0,-2688000.0,-2998000.0,-7216000.0
,netCashUsedForInvestingActivites,-14315000.0,-11865000.0,-6873000.0,-10634000.0,-21675000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,1766000.0,-22205000.0,-108524000.0,-94549000.0,-36605000.0
,commonStockIssued,1073000.0,1046000.0,975000.0,808000.0,682000.0
,commonStockRepurchased,0.0,-13971000.0,-12000.0,-2006000.0,-5431000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-14318000.0,18573000.0,101629000.0,91068000.0,44488000.0
,netCashUsedProvidedByFinancingActivities,-11479000.0,-16557000.0,-5932000.0,-4679000.0,3134000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-103000.0,297000.0,-101000.0,-319000.0,-348000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,20280000.0,-562000.0,17546000.0,1229000.0,-1532000.0
,cashAtEndOfPeriod,47417000.0,27137000.0,27699000.0,10153000.0,8924000.0
,cashAtBeginningOfPeriod,27137000.0,27699000.0,10153000.0,8924000.0,10456000.0
,operatingCashFlow,46177000.0,27563000.0,30452000.0,16861000.0,17357000.0
,capitalExpenditure,-1602000.0,-9265000.0,-6841000.0,-9526000.0,-14403000.0
,freeCashFlow,44575000.0,18298000.0,23611000.0,7335000.0,2954000.0
