date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-420919000.0,92922000.0,1568000.0,118557610.0,63682771.0
,depreciationAndAmortization,-5212000.0,0.0,2336000.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,582000.0,748000.0,631000.0,540740.0,418494.0
,changeInWorkingCapital,2530339000.0,-342253000.0,192880715.0,-1144552136.0,522024790.0
,accountsReceivables,0.0,0.0,0.0,-3996747.0,2585911.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,5258285.0,-1972875.0
,otherWorkingCapital,-662392000.0,-3192731000.0,-2850478000.0,-3043358715.0,-1898806579.0
,otherNonCashItems,-2100634000.0,313821000.0,-119383715.0,1104930221.0,-519201802.0
,netCashProvidedByOperatingActivites,4156000.0,65238000.0,78032000.0,79476435.0,66924253.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-118847000.0,-239519000.0,-312371000.0,-28167635.0,-399866533.0
,salesMaturitiesOfInvestments,4610000.0,83309000.0,259662000.0,4893873.0,590991485.0
,otherInvestingActivites,2307692000.0,-726237000.0,213751000.0,-1144051194.0,349521706.0
,netCashUsedForInvestingActivites,2193455000.0,-882447000.0,161042000.0,-1167324956.0,540646658.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-17053947000.0,-46894704000.0,-51789674000.0,-40114183937.0,-74436699608.0
,commonStockIssued,7018000.0,66063000.0,9282000.0,8718155.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-9928615.0
,dividendsPaid,-35283000.0,-77578000.0,-68723000.0,-69199804.0,-66778126.0
,otherFinancingActivites,14821712000.0,47628914000.0,51641584000.0,41225243871.0,73912052038.0
,netCashUsedProvidedByFinancingActivities,-2260500000.0,722695000.0,-207531000.0,1050578285.0,-601354311.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-162000.0,41000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-63051000.0,41011000.0,31543000.0,-37270236.0,6216600.0
,cashAtEndOfPeriod,62318000.0,125369000.0,84358000.0,15199655.0,52469891.0
,cashAtBeginningOfPeriod,125369000.0,84358000.0,52815000.0,52469891.0,46253291.0
,operatingCashFlow,4156000.0,65238000.0,78032000.0,79476435.0,66924253.0
,capitalExpenditure,0.0,0.0,-140854000.0,-3399299.0,0.0
,freeCashFlow,4156000.0,65238000.0,52870000.0,76077136.0,66924253.0
