date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,85329000.0,1070315000.0,1160301000.0,1157144000.0,1239023000.0,1516631000.0,1597759000.0,1370354000.0,1173805000.0,1195177000.0,1044885000.0,839089000.0,919120000.0,837554000.0,718655000.0,622080000.0,504077000.0,451182000.0,439125000.0,482562000.0,520702000.0,356657000.0,289239000.0,253100000.0,225048000.0
,costOfRevenue,0.0,715455000.0,720161000.0,774800000.0,880954000.0,970533000.0,977737000.0,874310000.0,761756000.0,616031000.0,543604000.0,449925000.0,496822000.0,422274000.0,356538000.0,303337000.0,203189000.0,184223000.0,185032000.0,193771000.0,183222000.0,124938000.0,99575000.0,0.0,78915000.0
,grossProfit,85329000.0,354860000.0,440140000.0,382344000.0,358069000.0,546098000.0,620022000.0,496044000.0,412049000.0,579146000.0,501281000.0,389164000.0,422298000.0,415280000.0,362117000.0,318743000.0,300888000.0,266959000.0,254093000.0,288791000.0,337480000.0,231719000.0,189664000.0,0.0,146133000.0
,grossProfitRatio,1.0,0.331547254780135,0.379332604212183,0.330420414399591,0.288993021114217,0.360073083037337,0.3880572727176,0.361982378275978,0.351037012110189,0.48456923116827,0.479747532025055,0.463793471252751,0.459459047784838,0.495824746822294,0.503881556518775,0.512382651748971,0.596908805599145,0.591688054931269,0.578634785083974,0.598453670201964,0.648125031207869,0.649697047863914,0.655734530958826,0.0,0.649341473818919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,65275000.0,66078000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,178352000.0,180375000.0,180920000.0,118694000.0,93568000.0,114200000.0,113073000.0,98639000.0,96341000.0,271819000.0,236781000.0,205699000.0,236549000.0,208236000.0,241463000.0,204920000.0,128439000.0,171071000.0,95615000.0,87169000.0,85829000.0,64189000.0,40063000.0,26600000.0,32093000.0
,SellingAndMarketingExpenses,6253000.0,8964000.0,10323000.0,12425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
