Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-03-31
Revenue,,,,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,,,,0.0,0.0,0.0
Gross Profit,-495000.0,-4748000.0,-1972000.0,0.0,0.0,0.0
R&D Expenses,,,,21784000.0,15802000.0,2116000.0
SG&A Expense,,,,26149000.0,13332000.0,3474000.0
Operating Expenses,46071000.0,75965000.0,72276000.0,47933000.0,29134000.0,5590000.0
Operating Income,-45776000.0,-75312000.0,-71999000.0,-47933000.0,-29134000.0,-5590000.0
Interest Expense,0.0,0.0,0.0,-300000.0,0.0,0.0
Earnings before Tax,,,,-49520000.0,-29044000.0,-5590000.0
Income Tax Expense,,,,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,,,,-49520000.0,-29044000.0,-5590000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,101000.0
Net Income Com,,,,-49520000.0,-29044000.0,-5691000.0
EPS,,,,-2.19,-1.8,-5.52
EPS Diluted,,,,-2.19,-1.8,-5.52
Weighted Average Shs Out,,,,22647000.0,16160000.0,1031000.0
Weighted Average Shs Out (Dil),35675000.0,32148000.0,27085000.0,22647000.0,16160000.0,1031000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,,,,0.0,0.0,0.0
EBITDA Margin,-166.976,-122.237,-259.415,,,
EBIT Margin,,,,0.0,0.0,0.0
Profit Margin,-172.797,-125.972,-264.329,,,
Free Cash Flow margin,,,,0.0,0.0,0.0
EBITDA,,,,-49070000.0,-28813000.0,-5590000.0
EBIT,-45776000.0,-75312000.0,-71999000.0,-47933000.0,-29044000.0,-5590000.0
Consolidated Income,,,,-49520000.0,-29044000.0,-5590000.0
Earnings Before Tax Margin,,,,0.0,0.0,0.0
Net Profit Margin,,,,0.0,0.0,0.0
