Date,2018-03-31,2018-03,2017-03-31,2017-03,2016-03-31,2016-03,2015-03-31,2015-03,2014-03-31,2014-03,2013-03-31,2012-03-31
Revenue,774637000.0,775000000.0,855731000.0,856000000.0,912655000.0,913000000.0,992444000.0,992000000.0,971674000.0,972000000.0,997786000.0,1087528000.0
Revenue Growth,-0.000468387096774194,-0.09434156294443,-0.000314252336448598,-0.0620771266250664,-0.000377875136911281,-0.0800488491038285,0.00044758064516129,0.0209185385221792,-0.000335390946502058,-0.0258432168821771,-0.0825192546766612,0.0
Cost of Revenue,559885000.0,560000000.0,612771000.0,613000000.0,642318000.0,642000000.0,690175000.0,690000000.0,668092000.0,668000000.0,677856000.0,741032000.0
Gross Profit,214752000.0,215000000.0,242960000.0,243000000.0,270337000.0,270000000.0,302269000.0,302000000.0,303582000.0,304000000.0,319930000.0,346496000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,241369000.0,241000000.0,234404000.0,234000000.0,255665000.0,256000000.0,263146000.0,263000000.0,245521000.0,246000000.0,249924000.0,255347000.0
Operating Expenses,248863000.0,249000000.0,243743000.0,244000000.0,265976000.0,266000000.0,273695000.0,274000000.0,257545000.0,258000000.0,263661000.0,268372000.0
Operating Income,-45285000.0,-34000000.0,-1319000.0,-1000000.0,-187825000.0,4000000.0,28574000.0,29000000.0,-108392000.0,46000000.0,56269000.0,-239673000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Earnings before Tax,-52319000.0,-52000000.0,-5294000.0,-5000000.0,-193084000.0,-193000000.0,23588000.0,24000000.0,-100786000.0,-114000000.0,34597000.0,-246066000.0
Income Tax Expense,47776000.0,48000000.0,1757000.0,2000000.0,-21982000.0,-22000000.0,8246000.0,8000000.0,1637000.0,2000000.0,17657000.0,1668000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-100095000.0,-100000000.0,-7051000.0,-7000000.0,-171102000.0,-171000000.0,15342000.0,15000000.0,-115873000.0,-116000000.0,28806000.0,-247734000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-100095000.0,-100000000.0,-7051000.0,-7000000.0,-171102000.0,-171000000.0,15342000.0,15000000.0,-115873000.0,-116000000.0,28806000.0,-247734000.0
EPS,-6.64,-6.64,-0.47,-0.47,-11.18,-11.18,1.0,1.00,-7.33,-7.33,1.73,-13.98
EPS Diluted,-6.64,-6.64,-0.47,-0.47,-11.18,-11.18,0.99,0.99,-7.33,-7.33,1.73,-13.98
Weighted Average Shs Out,15075000.0,15000000.0,15077000.0,15000000.0,15303000.0,15000000.0,15407000.0,15000000.0,15813000.0,16000000.0,16627000.0,17725000.0
Weighted Average Shs Out (Dil),15075000.0,15000000.0,15077000.0,15000000.0,15303000.0,15000000.0,15483000.0,15000000.0,15813000.0,16000000.0,16689000.0,17725000.0
Dividend per Share,0.239535655058,,0.471512900444,,0.432398876037,,0.389717754957,,0.352621260988,,0.311941997723,0.270691114245
Gross Margin,0.277229205421,0.27741935483871,0.283920998538,0.2838785046729,0.296209411004,0.29572836801752,0.304570333439,0.30443548387097,0.31243194734,0.31275720164609,0.320639896731,0.318608808233
EBITDA Margin,-0.0365732594751,-0.021935483870968,0.0203358298344,0.021028037383178,-0.185121431428,0.025191675794085,0.0464519912459,0.046370967741935,-0.092809934196,0.065843621399177,0.0755592882642,-0.203409935192
EBIT Margin,-0.0584596398055,-0.067096774193548,-0.00154137223029,-0.0058411214953271,-0.205800658518,-0.21139101861993,0.0287915489438,0.023185483870968,-0.111551816762,-0.11728395061728,0.0563938559972,-0.220383291281
Profit Margin,-0.129215361518,-0.12903225806452,-0.00823973888991,-0.0081775700934579,-0.187477195654,-0.18729463307777,0.0154588067438,0.015120967741935,-0.119250901022,-0.11934156378601,0.0288699179984,-0.22779551423
Free Cash Flow margin,-0.0659095808747,,0.0382865643526,,0.0292826971857,,0.038272184627,,0.0504366690886,,0.0404675952559,0.0535048293009
EBITDA,-28331000.0,-17000000.0,17402000.0,18000000.0,-168952000.0,23000000.0,46101000.0,46000000.0,-90181000.0,64000000.0,75392000.0,-221214000.0
EBIT,-45285000.0,-52000000,-1319000.0,-5000000,-187825000.0,-193000000,28574000.0,23000000,-108392000.0,-114000000,56269000.0,-239673000.0
Consolidated Income,-100095000.0,-100000000.0,-7051000.0,-7000000.0,-171102000.0,-171000000.0,15342000.0,15000000.0,-115873000.0,-116000000.0,28806000.0,-247734000.0
Earnings Before Tax Margin,-0.0675400219716,-0.067096774193548,-0.00618652356874,-0.0058411214953271,-0.211562967386,-0.21139101861993,0.0237675878941,0.024193548387097,-0.103724088532,-0.11728395061728,0.0346737677217,-0.226261760617
Net Profit Margin,-0.129215361518,-0.12903225806452,-0.00823973888991,-0.0081775700934579,-0.187477195654,-0.18729463307777,0.0154588067438,0.015120967741935,-0.119250901022,-0.11934156378601,0.0288699179984,-0.22779551423
