date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-98849000.0,-53845000.0,-55545000.0,-45470000.0,-49000000.0,-49857000.0,-32627000.0,-18873000.0,-12394000.0
,depreciationAndAmortization,22631000.0,16528000.0,11097000.0,7628000.0,6725000.0,5352000.0,4140000.0,2631000.0,1529000.0
,deferredIncomeTax,737000.0,-645000.0,-69000.0,-2860000.0,75000.0,119000.0,196000.0,111000.0,-433000.0
,stockBasedCompensation,63888000.0,40664000.0,27593000.0,19541000.0,17316000.0,10685000.0,2159000.0,2047000.0,1720000.0
,changeInWorkingCapital,41778000.0,-42868000.0,136998000.0,-831000.0,-36474000.0,28903000.0,4750000.0,-29023000.0,8431000.0
,accountsReceivables,-24380000.0,-14800000.0,-1685000.0,-25217000.0,-6195000.0,-18370000.0,-7127000.0,-4012000.0,-6621000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-2394000.0,92000.0,3675000.0,-2257000.0,1619000.0,-2302000.0,567000.0,1064000.0,91000.0
,otherWorkingCapital,119701000.0,77923000.0,120791000.0,-16207000.0,-15376000.0,21098000.0,-7805000.0,-12555000.0,16468000.0
,otherNonCashItems,17686000.0,8624000.0,3325000.0,209000.0,222000.0,1338000.0,553000.0,0.0,0.0
,netCashProvidedByOperatingActivites,4887000.0,-1420000.0,6066000.0,13286000.0,9112000.0,-1907000.0,-3356000.0,-613000.0,-691000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-13802000.0,-29428000.0,-12813000.0,-4824000.0,-4499000.0,-4136000.0,-7082000.0,-2778000.0,-2133000.0
,acquisitionsNet,-126000000.0,-15000000.0,-14000000.0,-15000000.0,0.0,-39000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-177053000.0,-148047000.0,-233421000.0,-35190000.0,-38976000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,166524000.0,214980000.0,70226000.0,33672000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-156287000.0,16811000.0,-193733000.0,-22421000.0,-43475000.0,-42947000.0,-7082000.0,-2778000.0,-6924000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-440000.0,0.0,-26910000.0,0.0,-68000.0,-18793000.0,-256000.0,-5300000.0,-220000.0
,commonStockIssued,0.0,0.0,30907000.0,0.0,0.0,112275000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,-3526000.0,0.0,-3260000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-36766000.0,-6952000.0,-2197000.0,-1494000.0,-5419000.0,0.0,-856000.0,-1635000.0,-2633000.0
,netCashUsedProvidedByFinancingActivities,200925000.0,8788000.0,236164000.0,7268000.0,1161000.0,94786000.0,26669000.0,16322000.0,-5973000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,679000.0,-331000.0,-694000.0,281000.0,-203000.0,-202000.0,-20000.0,14000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,50204000.0,23848000.0,47803000.0,-1586000.0,-33405000.0,49730000.0,16211000.0,12945000.0,-13588000.0
,cashAtEndOfPeriod,173617000.0,123413000.0,99565000.0,51562000.0,53148000.0,86553000.0,36823000.0,20612000.0,7667000.0
,cashAtBeginningOfPeriod,123413000.0,99565000.0,51762000.0,53148000.0,86553000.0,36823000.0,20612000.0,7667000.0,21255000.0
,operatingCashFlow,4887000.0,-1420000.0,6066000.0,13286000.0,9112000.0,-1907000.0,-3356000.0,-613000.0,-691000.0
,capitalExpenditure,-19932000.0,-35515000.0,-16078000.0,-5986000.0,-4499000.0,-4136000.0,-7082000.0,-2778000.0,-2133000.0
,freeCashFlow,-15045000.0,-36935000.0,-10012000.0,7300000.0,4613000.0,-6043000.0,-10438000.0,-3391000.0,-2824000.0
