Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,8360000.0,4007000.0,101000.0,3000.0,7014000.0,12000.0,16000.0,23000.0,0.0
Revenue Growth,1.08634888944347,38.6732673267327,32.6666666666667,-0.999572284003422,583.5,-0.25,-0.304347826086957,0.0,
Cost of Revenue,2837000.0,2126000.0,0.0,0.0,1050000.0,0.0,0.0,0.0,0.0
Gross Profit,5523000.0,1881000.0,101000.0,3000.0,5964000.0,12000.0,16000.0,23000.0,0.0
R&D Expenses,24862000.0,32969000.0,25241000.0,17771000.0,12700000.0,8100000.0,6455000.0,5414000.0,736000.0
SG&A Expense,19992000.0,20039000.0,5403000.0,4134000.0,4011000.0,2684000.0,2601000.0,2482000.0,518000.0
Operating Expenses,44854000.0,53008000.0,30644000.0,21905000.0,16611000.0,10784000.0,9056000.0,7896000.0,1254000.0
Operating Income,-39331000.0,-51127000.0,-30543000.0,-21902000.0,-10647000.0,-10772000.0,-9040000.0,-7873000.0,-1254000.0
Interest Expense,-511000.0,-6428000.0,-1173000.0,-912000.0,64000.0,-144000.0,1286000.0,7630000.0,811000.0
Earnings before Tax,-38820000.0,-45544000.0,-29370000.0,-21090000.0,-10711000.0,-10628000.0,-10326000.0,-15503000.0,-2544000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-38820000.0,-45544000.0,-29370000.0,-21090000.0,-10711000.0,-10628000.0,-10326000.0,-15503000.0,-2544000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-38820000.0,-45544000.0,-29370000.0,-21090000.0,-10711000.0,-10628000.0,-10326000.0,-15503000.0,-2544000.0
EPS,1.7,2.6,2.3,1.9,1.2,1.7,-2.0,-3.2,-2.7
EPS Diluted,1.7,2.6,2.4,1.9,1.3,1.7,-2.0,-3.2,-2.7
Weighted Average Shs Out,212729434.0,170581594.0,127114294.0,87884114.0,64399692.0,52990361.0,52990361.0,,
Weighted Average Shs Out (Dil),212729434.0,170581594.0,127114294.0,87884114.0,64399692.0,52990361.0,52990361.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.6606,0.4694,1.0,1.0,0.8503,1.0,1.0,1.0,0.0
EBITDA Margin,-4.694,-12.95,-301.97,-7322.0,-1.514,-895.667,-563.5,-341.652,
EBIT Margin,-4.7047,-12.9703,-302.4059,-7334.0,-1.518,-897.6667,-565.0,-342.3043,0.0
Profit Margin,-4.644,-11.366,-290.792,-7030.0,-1.527,-885.667,-645.375,-674.043,
Free Cash Flow margin,-4.125,-11.2091,-280.6238,-5946.6667,-1.7535,-704.1667,-425.1875,-209.8696,0.0
EBITDA,-39241000.0,-51891000.0,-30499000.0,-21966000.0,-10620000.0,-10748000.0,-9016000.0,-7858000.0,-1733000.0
EBIT,-39331000.0,-51972000.0,-30543000.0,-22002000.0,-10647000.0,-10772000.0,-9040000.0,-7873000.0,-1733000.0
Consolidated Income,-38820000.0,-45544000.0,-29370000.0,-21090000.0,-10711000.0,-10628000.0,-10326000.0,-15503000.0,-2544000.0
Earnings Before Tax Margin,-4.6435,-11.3661,-290.7921,-7030.0,-1.5271,-885.6667,-645.375,-674.0435,0.0
Net Profit Margin,-4.6435,-11.3661,-290.7921,-7030.0,-1.5271,-885.6667,-645.375,-674.0435,0.0
