date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,8316000.0,32255000.0,23496000.0,38368000.0,27305000.0,41877000.0,29349000.0
,costOfRevenue,12968000.0,30275000.0,12203000.0,24401000.0,15848000.0,29292000.0,17858000.0
,grossProfit,-4652000.0,1980000.0,11293000.0,13967000.0,11457000.0,12585000.0,11491000.0
,grossProfitRatio,-0.559403559403559,0.0613858316540071,0.480635001702417,0.364027314428691,0.419593481047427,0.300522960097428,0.391529524004225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,3880000.0,4085000.0,6963000.0,5850000.0,8211000.0,10949000.0
,GeneralAndAdministrativeExpenses,5200000.0,5801000.0,5393000.0,5090000.0,4740000.0,5715000.0,6541000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,18000.0,577000.0,508000.0,527000.0,0.0,0.0,0.0
,operatingExpenses,0.0,10258000.0,9986000.0,12580000.0,11124000.0,14441000.0,17987000.0
,costAndExpenses,12968000.0,40544000.0,22189000.0,36981000.0,26500000.0,43218000.0,35831000.0
,interestExpense,710000.0,-172000.0,-383000.0,-1432000.0,-3313000.0,-2259000.0,-1770000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,4413000.0,3603000.0,4890000.0,5144000.0,6504000.0,7643000.0
,EBITDA,-13341000.0,-3876000.0,4910000.0,6277000.0,5949000.0,5163000.0,1161000.0
,EBITDARatio,-1.60425685425685,-0.120167415904511,0.208971739870616,0.163599874895746,0.217872184581578,0.123289633927932,0.0395584176632935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-13341000.0,-8289000.0,1307000.0,1387000.0,805000.0,-1341000.0,-6482000.0
,operatingIncomeRatio,-1.60425685425685,-0.256983413424275,0.0556264896152537,0.0361499165971643,0.0294817798937923,-0.0320223511712873,-0.220859313775597
,totalOtherIncomeExpensesNet,18000.0,43000.0,3610000.0,121000.0,-519000.0,-510000.0,-497000.0
,incomeBeforeTax,-14785000.0,-8418000.0,4534000.0,76000.0,-3027000.0,-4110000.0,-8749000.0
,incomeBeforeTaxRatio,-1.77789802789803,-0.26098279336537,0.192969016002724,0.00198081734778982,-0.110858817066471,-0.0981445662296726,-0.298102149988075
,incomeTaxExpense,0.0,0.0,0.0,0.0,-17000.0,-3315000.0,0.0
,netIncome,-14785000.0,-8418000.0,4534000.0,76000.0,-3010000.0,-795000.0,-8749000.0
,netIncomeRatio,-1.77789802789803,-0.26098279336537,0.192969016002724,0.00198081734778982,-0.110236220472441,-0.0189841679203381,-0.298102149988075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.0910541381608503,-0.05264,0.02991,0.00052,-0.0212,-0.00611,-0.06794
,EPSDiluted,-0.0910541381608503,-0.05264,0.02991,0.00052,-0.0212,-0.00611,-0.06794
,weightedAverageShsOut,162375926.0,159903050.0,151598180.0,147533970.0,141999540.0,130056930.0,128781220.0
,weightedAverageShsOutDil,162375926.0,159903050.0,151598180.0,147533970.0,141999540.0,130056930.0,128781220.0
