Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Cash and cash equivalents,15782394.3662,11914814.8148,13365384.6154,13574087.863,16785053.9291,29528248.5876
Short-term investments,127464.7887,96296.2963,76923.0769,20848.8459,0.0,0.0
Cash and short-term investments,15909859.1549,12011111.1111,13442307.6923,13594936.7089,16785053.9291,29528248.5876
Receivables,2546478.8732,3151851.8519,3389230.7692,727475.8004,94761.171,114877.5895
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,18833098.5915,15477777.7778,17047692.3077,14433358.1534,19309707.2419,32436911.4878
Property Plant & Equipment Net,471830.9859,236296.2963,342307.6923,376768.4289,351309.7072,45197.7401
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,9154.9296,92592.5926,45384.6154,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,480985.9155,328888.8889,387692.3077,376768.4289,351309.7072,45197.7401
Total assets,19314084.507,15806666.6667,17435384.6154,14810126.5823,19661016.9492,32482109.2279
Payables,2504225.3521,1760000.0,706923.0769,620253.1646,1116332.8197,741996.2335
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,2652112.6761,1886666.6667,865384.6154,770662.6955,1265023.1125,899246.7043
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,35555.5556,26923.0769,13402.8295,0.0,0.0
Total liabilities,2652112.6761,1922222.2222,892307.6923,784065.5249,1265023.1125,899246.7043
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-99477464.7887,-108766666.6667,-104421538.4615,-97817572.5987,-83043913.7134,-90664783.4275
Total shareholders equity,16661971.831,13884444.4444,16543076.9231,14026061.0573,18395993.8367,31582862.5235
Investments,136619.7183,188888.8889,122307.6923,20848.8459,0.0,0.0
Net Debt,-11944814.8148,,,,,
Other Assets,303037.037,216461.5385,,,,
Other Liabilities,147887.324,126666.6667,158461.5385,150409.5309,148690.2928,157250.4708
