Date,2018-12-31,2017-12-31,2016-12-31,2015-01-03,2013-12-28,2012-12-29,2011-12-31,2011-01-01,2010-01-02
Cash and cash equivalents,188356000.0,3661000.0,4129000.0,,,,,,
Short-term investments,0.0,0.0,0.0,,,,,,
Cash and short-term investments,188356000.0,3661000.0,4129000.0,230478000.0,305790000.0,249748000.0,193414000.0,448143000.0,306961000.0
Receivables,0.0,0.0,0.0,,,,,,
Inventories,0.0,0.0,0.0,,,,,,
Total current assets,190044000.0,3727000.0,4144000.0,,,,,,
Property Plant & Equipment Net,1382000.0,692000.0,431000.0,,,,,,
Goodwill and Intangible Assets,0.0,0.0,0.0,,,,,,
Long-term investments,0.0,0.0,0.0,,,,,,
Tax assets,0.0,0.0,0.0,,,,,,
Total non-current assets,1462000.0,742000.0,431000.0,,,,,,
Total assets,191506000.0,4469000.0,4575000.0,,,,,,
Payables,2228000.0,469000.0,143000.0,,,,,,
Short-term debt,0.0,0.0,0.0,,,,,,
Total current liabilities,7042000.0,881000.0,230000.0,,,,,,
Long-term debt,0.0,0.0,0.0,,,,,,
Total debt,0.0,0.0,0.0,,,,,,
Deferred revenue,0.0,0.0,0.0,,,,,,
Tax Liabilities,0.0,0.0,0.0,,,,,,
Deposit Liabilities,0.0,0.0,0.0,,,,,,
Total non-current liabilities,104000.0,13000.0,11105000.0,,,,,,
Total liabilities,7146000.0,894000.0,11335000.0,,,,,,
Other comprehensive income,0.0,0.0,0.0,,,,,,
Retained earnings (deficit),-69478000.0,-12869000.0,-7019000.0,,,,,,
Total shareholders equity,184360000.0,-12528000.0,-6760000.0,,,,,,
Investments,0.0,0.0,0.0,,,,,,
Net Debt,-188356000.0,-3661000.0,-4129000.0,-230478000.0,-305790000.0,-249748000.0,-193414000.0,-309978000.0,-175032000.0
Other Assets,1688000.0,66000.0,15000.0,38963000.0,28166000.0,29738000.0,28868000.0,24921000.0,82555000.0
Other Liabilities,4814000.0,412000.0,87000.0,68818000.0,56722000.0,48727000.0,30675000.0,35357000.0,41883000.0
