Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,2020000.0,2145000.0,2279000.0,2433000.0,2249000.0,2042000.0,1835000.0,1419000.0,943000.0
Stock-based compensation,1731000.0,2244000.0,2943000.0,4365000.0,3230000.0,2730000.0,1173000.0,2129000.0,2562000.0
Operating Cash Flow,-15161000.0,-15929000.0,-11693000.0,-12407000.0,-8895000.0,-5270000.0,-1888000.0,2133000.0,-2840000.0
Capital Expenditure,-374000.0,-590000.0,-803000.0,-2005000.0,-3564000.0,-1613000.0,-2929000.0,-3750000.0,-1403000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,17727000.0,15835000.0,4831000.0,18439000.0,-79466000.0,-1287000.0,21414000.0,-26832000.0,-13094000.0
Investing Cash flow,17353000.0,15245000.0,4028000.0,17387000.0,-84030000.0,-2900000.0,18485000.0,-30582000.0,-14497000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,9000.0,683000.0,186000.0,296000.0,2857000.0,79573000.0,1519000.0,25718000.0,1313000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,297000.0,814000.0,655000.0,45000.0,2666000.0,79408000.0,1111000.0,25576000.0,1353000.0
Effect of forex changes on cash,-114000.0,69000.0,25000.0,-17000.0,18000.0,-46000.0,89000.0,-782000.0,-111000.0
Net cash flow / Change in cash,2375000.0,199000.0,-6985000.0,5008000.0,-90241000.0,71192000.0,17797000.0,-3655000.0,-16095000.0
Free Cash Flow,-15535000.0,-16519000.0,-12496000.0,-14412000.0,-12459000.0,-6883000.0,-4817000.0,-1617000.0,-4243000.0
Net Cash/Marketcap,,,,,,,,,
