Date,2018-12-31,2017-12-31,2016-09-30,2015-09-30,2014-09-30
Cash and cash equivalents,2704799.0,385665.0,48787.0,87983.0,82819.0
Short-term investments,0.0,0.0,35020.0,50862.0,27561.0
Cash and short-term investments,2704799.0,385665.0,83807.0,138845.0,110380.0
Receivables,1658228.0,2028301.0,2210.0,0.0,0.0
Inventories,163800.0,615096.0,4959.0,4156.0,0.0
Total current assets,4262961.0,2702401.0,90976.0,644392.0,110380.0
Property Plant & Equipment Net,24356111.0,12898001.0,0.0,0.0,0.0
Goodwill and Intangible Assets,2913241.0,0.0,5995.0,485877.0,0.0
Long-term investments,4117139.0,4117139.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,37100751.0,13590900.0,5995.0,485877.0,0.0
Total assets,41363712.0,16293301.0,96971.0,1130269.0,110380.0
Payables,8738316.0,5484537.0,10171.0,14387.0,0.0
Short-term debt,14169139.0,9645154.0,50000.0,18554.0,0.0
Total current liabilities,26433022.0,35423566.0,168498.0,68094.0,3000.0
Long-term debt,7918872.0,5081688.0,0.0,0.0,0.0
Total debt,22088011.0,14726842.0,50000.0,18554.0,0.0
Deferred revenue,0.0,0.0,35335.0,33953.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,79662.0,82828.0,0.0,0.0,0.0
Total non-current liabilities,24130512.0,18034961.0,0.0,0.0,0.0
Total liabilities,50563534.0,53458527.0,168498.0,68094.0,3000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-52115183.0,-39091757.0,-1231162.0,-513489.0,-88930.0
Total shareholders equity,-9199822.0,-37563082.0,-214105.0,521707.0,107380.0
Investments,4117139.0,4117139.0,35020.0,50862.0,27561.0
Net Debt,19383212.0,14341177.0,-33807.0,-120291.0,-110380.0
Other Assets,-263866.0,-326661.0,0.0,501391.0,0.0
Other Liabilities,3525567.0,20293875.0,108327.0,35153.0,3000.0
