Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,24046354.0,14418726.0,22801494.0,6846759.0,5201304.0
Revenue Growth,0.667716967504619,-0.367641172986296,2.3302609307557,0.316354321916196,
Cost of Revenue,16614574.0,9657558.0,12619837.0,4558725.0,3287625.0
Gross Profit,7431780.0,4761168.0,10181657.0,2288034.0,1913679.0
R&D Expenses,1907810.0,1334637.0,213931.0,116297.0,108559.0
SG&A Expense,6622758.0,4197395.0,2536915.0,1846869.0,744896.0
Operating Expenses,8530568.0,5563128.0,2777734.0,1996833.0,948454.0
Operating Income,-1098788.0,-801960.0,7403923.0,291201.0,965225.0
Interest Expense,20170.0,17822.0,112550.0,50971.0,44927.0
Earnings before Tax,-1063252.0,-757416.0,7263857.0,240230.0,865586.0
Income Tax Expense,-215000.0,0.0,2861047.0,273569.0,290338.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-848252.0,-757416.0,4402810.0,-33339.0,575248.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-848252.0,-757416.0,4402810.0,-33339.0,575248.0
EPS,-0.08,-0.07,0.58,-0.01,0.09
EPS Diluted,-0.08,-0.07,0.58,-0.01,0.09
Weighted Average Shs Out,10143158.0,10143158.0,9683158.0,9383000.0,
Weighted Average Shs Out (Dil),10143158.0,10143158.0,7564629.0,6832329.0,6435116.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.309060575254,0.330207259643,0.4465,0.3342,0.3679
EBITDA Margin,-0.0296595899736,-0.0378902407883,0.333,0.064,0.193
EBIT Margin,-0.0456945780637,-0.0556193383521,0.3235,0.0425,0.1751
Profit Margin,-0.035275701256,-0.0525300224167,0.193,-0.005,0.111
Free Cash Flow margin,-0.350268610368,-0.133801765843,0.0203,-0.1233,-0.0812
EBITDA,-713205.0,-546329.0,7584264.0,434774.0,1005512.0
EBIT,-1098788.0,-801960.0,7376407.0,291201.0,910513.0
Consolidated Income,-848252.0,-757416.0,4402810.0,-33339.0,575248.0
Earnings Before Tax Margin,-0.0442167656685,-0.0525300224167,0.3186,0.0351,0.1664
Net Profit Margin,-0.035275701256,-0.0525300224167,0.1931,-0.0049,0.1106
