date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,1321891000.0,1345622000.0,1396893000.0,1445929000.0,1442483000.0,1484776000.0,1472562000.0,1618505000.0,1547002000.0,1619780000.0,1558740000.0,1512565000.0,1676763000.0,1417757000.0,1506311000.0,1359607000.0,1151580000.0,1123385000.0,980446000.0,6009847000.0,7911490000.0,7905000000.0,3684000000.0,1302200000.0,945000000.0,755000000.0,670800000.0,640600000.0,557600000.0,566800000.0,554400000.0,589500000.0,542300000.0,398500000.0,389900000.0,459500000.0
,costOfRevenue,398509000.0,439817000.0,494736000.0,524566000.0,551366000.0,656964000.0,678244000.0,689586000.0,693127000.0,790048000.0,806464000.0,822947000.0,1055542000.0,849674000.0,895783000.0,815590000.0,604984000.0,576492000.0,453525000.0,5464530000.0,7320261000.0,7417900000.0,3021000000.0,719900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,923382000.0,905805000.0,902157000.0,921363000.0,891117000.0,827812000.0,794318000.0,928919000.0,853875000.0,829732000.0,752276000.0,689618000.0,621221000.0,568083000.0,610528000.0,544017000.0,546596000.0,546893000.0,526921000.0,545317000.0,591229000.0,487100000.0,663000000.0,582300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.698531119434205,0.673149666102367,0.645831140967848,0.637211785640927,0.617766032597958,0.557533257541878,0.539412262437846,0.573936441345563,0.551954683962917,0.512249811702824,0.482618011984038,0.455926191601683,0.370488256241341,0.400691373768565,0.405313378180203,0.400128125259726,0.4746487434655,0.486825976846762,0.537429904349653,0.0907372517137292,0.0747304237254929,0.0616192283364959,0.179967426710098,0.447166333896483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397161000.0,341070000.0,312602000.0,0.0,0.0,0.0,0.0,104266000.0,97494000.0,118766000.0,119216000.0,139355000.0,128000000.0,129800000.0,96600000.0,77000000.0,62500000.0,59600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-6232000.0,-10003000.0,-6343000.0,1104000.0,624000.0,905000.0,1055000.0,3109000.0,3301000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,690682000.0,675741000.0,637326000.0,622236000.0,601314000.0,574598000.0,541730000.0,684526000.0,663805000.0,594110000.0,522088000.0,488960000.0,436310000.0,433504000.0,410672000.0,396086000.0,406126000.0,375190000.0,382234000.0,376025000.0,387801000.0,455800000.0,490100000.0,392800000.0,773900000.0,565200000.0,515200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1089191000.0,1115558000.0,1132062000.0,1146802000.0,1152680000.0,1231562000.0,1219974000.0,1374112000.0,1356932000.0,1384158000.0,1328552000.0,1311907000.0,1491852000.0,1283178000.0,1306455000.0,1211676000.0,1011110000.0,951682000.0,835759000.0,5840555000.0,7708062000.0,7873700000.0,3511100000.0,1112700000.0,773900000.0,565200000.0,515200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,100978000.0,100180000.0,96997000.0,92882000.0,84479000.0,76895000.0,71828000.0,75546000.0,75034000.0,74208000.0,76424000.0,67034000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,224223000.0,205994000.0,183676000.0,172021000.0,161283000.0,144194000.0,130180000.0,133189000.0,126402000.0,113600000.0,107626000.0,99775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,456923000.0,436058000.0,448507000.0,471148000.0,451086000.0,397408000.0,382768000.0,377582000.0,316472000.0,349222000.0,337814000.0,300433000.0,280916000.0,252579000.0,342407000.0,228481000.0,218806000.0,255142000.0,277837000.0,220592000.0,248934000.0,31300000.0,225700000.0,254100000.0,218000000.0,248700000.0,209700000.0,640600000.0,557600000.0,566800000.0,554400000.0,589500000.0,542300000.0,398500000.0,389900000.0,459500000.0
,EBITDARatio,0.345658605739808,0.324056830224238,0.32107469935063,0.325844491672828,0.312714950540145,0.267655188392054,0.259933367831032,0.233290598422618,0.20457116409675,0.215598414599514,0.216722480978226,0.198624852485678,0.167534708244397,0.178153943165155,0.227314943593986,0.168049296598208,0.190005036558468,0.227118930731673,0.283378176870526,0.0367050941563071,0.0314648694493705,0.0039595192915876,0.0612649294245385,0.195131316234065,0.230687830687831,0.329403973509934,0.312611806797853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,232700000.0,230064000.0,264831000.0,299127000.0,289803000.0,253214000.0,252588000.0,244393000.0,190070000.0,235622000.0,230188000.0,200658000.0,184911000.0,134579000.0,199856000.0,147931000.0,140470000.0,171703000.0,144687000.0,169292000.0,203428000.0,31300000.0,172900000.0,189500000.0,171100000.0,189800000.0,155600000.0,640600000.0,557600000.0,566800000.0,554400000.0,589500000.0,542300000.0,398500000.0,389900000.0,459500000.0
,operatingIncomeRatio,0.176035694319728,0.170972234401637,0.189585744935367,0.206875303005888,0.200905660586641,0.170540202697242,0.171529619805482,0.150999224593066,0.122863448140339,0.145465433577399,0.14767568677265,0.132660745158059,0.110278554572113,0.0949238832888852,0.132679108099191,0.108804235341536,0.121980235849876,0.152844305380613,0.147572635310869,0.0281691031402297,0.025712982004654,0.0039595192915876,0.0469326818675353,0.145522961142682,0.181058201058201,0.251390728476821,0.231961836612999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,1643000.0,94206000.0,-8876000.0,-11005000.0,6947000.0,8599000.0,10139000.0,5797000.0,4013000.0,-4185000.0,-7957000.0,802000.0,-3373000.0,-1375000.0,8600000.0,14123000.0,8390000.0,6173000.0,17467000.0,20681000.0,30435000.0,76500000.0,17700000.0,5300000.0,25200000.0,8700000.0,15800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,136539000.0,228137000.0,162658000.0,198690000.0,215402000.0,185619000.0,192106000.0,175524000.0,120061000.0,160171000.0,146105000.0,134971000.0,119245000.0,62809000.0,115223000.0,71029000.0,57206000.0,85983000.0,64304000.0,93991000.0,165140000.0,42700000.0,121400000.0,175900000.0,133000000.0,139500000.0,121900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.103290664661458,0.169540182904263,0.116442705346795,0.137413386134451,0.149327236438835,0.125014817049845,0.130456985851869,0.108448228457743,0.0776088201566643,0.0988844164022275,0.0937327585100787,0.0892331899786125,0.0711161923301027,0.044301668057361,0.0764934996823365,0.0522423023711999,0.049676097188211,0.0765392096209225,0.0655864779906287,0.0156394996411722,0.0208734385052626,0.00540164452877925,0.0329533116178067,0.135079096912917,0.140740740740741,0.18476821192053,0.181723315444246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,7051000.0,31374000.0,26060000.0,82758000.0,78086000.0,67449000.0,72240000.0,63230000.0,41261000.0,56632000.0,51157000.0,46323000.0,45625000.0,24334000.0,42090000.0,25861000.0,21592000.0,35340000.0,29994000.0,34386000.0,73461000.0,16700000.0,43300000.0,61100000.0,49500000.0,52400000.0,44700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,129488000.0,196979000.0,136429000.0,115916000.0,137228000.0,123227000.0,192041000.0,111077000.0,78210000.0,100224000.0,92425000.0,87071000.0,73620000.0,38475000.0,73133000.0,45168000.0,35154000.0,44504000.0,31307000.0,12156000.0,91679000.0,26000000.0,78100000.0,114800000.0,83500000.0,87100000.0,77200000.0,82800000.0,74700000.0,72200000.0,87600000.0,72100000.0,71400000.0,68100000.0,62400000.0,81400000.0
,netIncomeRatio,0.0979566393900859,0.146385091801412,0.0976660345495324,0.0801671451364486,0.0951331835453173,0.0829936636906847,0.130412845095826,0.0686293832888993,0.0505558493137048,0.0618750694538765,0.0592946867341571,0.0575651294324541,0.0439060260752414,0.0271379368960971,0.048551062828327,0.0332213647031826,0.0305267545459282,0.0396159820542379,0.0319313863282629,0.00202268044427753,0.0115880826494124,0.00328905755850727,0.021199782844734,0.0881585009983105,0.0883597883597884,0.115364238410596,0.115086463923673,0.129253824539494,0.13396700143472,0.127381792519407,0.158008658008658,0.122307039864292,0.13166144200627,0.170890840652447,0.160041036163119,0.17714907508161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.92756460857523,2.932239,2.076913,1.8,2.16,1.98,3.12,1.85251834556371,1.32496442366335,1.73,1.66,1.59,1.37,0.73,1.49,0.93,0.73,0.9,0.654643163331451,0.21,1.49,0.12,1.28,2.05146533238027,1.35,1.41,1.4419664537338,1.44,1.37,1.35,1.73,1.35,1.27,1.16,1.03,1.52
,EPSDiluted,1.92756460857523,2.932239,2.07,1.79,2.15,1.97,3.1,1.85137590212844,1.32109254911235,1.72,1.65,1.58,1.36,0.72,1.47,0.92,0.72,0.89,0.653945774324268,0.2,1.49,0.12,1.28,2.04764097134095,1.35,1.41,1.43546484739967,1.44,1.37,1.35,1.73,1.35,1.27,1.16,1.03,1.52
,weightedAverageShsOut,67176996.0,67176996.0,65688356.0,64496000.0,63508000.0,62301000.0,61632000.0,59960000.0,59028000.0,57872000.0,55595000.0,54694000.0,53637000.0,52796000.0,49162000.0,48523000.0,48400000.0,48232000.0,47823000.0,47417000.0,45690000.0,38213000.0,54604000.0,55960000.0,55960000.0,55173000.0,53538000.0,51736111.0,49562044.0,46592593.0,45780347.0,44666667.0,44566929.0,44137931.0,43883495.0,42500000.0
,weightedAverageShsOutDil,67176996.0,67176996.0,65907729.0,64806000.0,63920000.0,62708000.0,61887000.0,59997000.0,59201000.0,58092000.0,55824000.0,54942000.0,54028000.0,53263000.0,49897000.0,48979000.0,48886000.0,48630000.0,47874000.0,48620000.0,45690000.0,38213000.0,54604000.0,56064516.0,55960000.0,55173000.0,53780488.0,51736111.0,49562044.0,46592593.0,45780347.0,44666667.0,44566929.0,44137931.0,43883495.0,42500000.0
