date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY
,revenue,638600000.0,851100000.0,772600000.0,771400000.0,753800000.0,723100000.0,778216000.0,613165000.0,496005000.0,402084000.0,362648000.0,326527000.0,333629000.0,157126000.0,114279000.0,82406000.0,56648000.0,64321000.0,53836499.0,45162391.0,34013038.0,25300000.0,23200000.0,15200000.0,6600000.0
,costOfRevenue,186100000.0,201000000.0,177200000.0,171200000.0,157300000.0,147400000.0,109201000.0,79618000.0,64659000.0,46714000.0,44286000.0,43267000.0,32340000.0,30813000.0,27644000.0,20322000.0,13751000.0,12553000.0,10716761.0,7402906.0,701739.0,-100000.0,-1900000.0,-2200000.0,-1600000.0
,grossProfit,452500000.0,650100000.0,595400000.0,600200000.0,596500000.0,575700000.0,669015000.0,533547000.0,431346000.0,355370000.0,318362000.0,283260000.0,301289000.0,126313000.0,86635000.0,62084000.0,42897000.0,51768000.0,43119738.0,37759485.0,33311299.0,25400000.0,25100000.0,17400000.0,8200000.0
,grossProfitRatio,0.708581271531475,0.763835037010927,0.770644576753818,0.7780658542909,0.791323958609711,0.796155441847601,0.859677775836015,0.870152405959244,0.869640427011824,0.883820296256504,0.877881582140257,0.867493346645147,0.903065980475318,0.803896236141695,0.75810078842132,0.753391743319661,0.757255331167914,0.804838233236424,0.800938746035473,0.836082505020604,0.979368529209299,1.00395256916996,1.08189655172414,1.14473684210526,1.24242424242424
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,77200000.0,85900000.0,70800000.0,74400000.0,70600000.0,75500000.0,67476000.0,53706000.0,42645000.0,27751000.0,21873000.0,17914000.0,139715000.0,100708000.0,83757000.0,59243000.0,50697000.0,47589000.0,36294669.0,33818144.0,28098769.0,23500000.0,23000000.0,18600000.0,13000000.0
,GeneralAndAdministrativeExpenses,510100000.0,555500000.0,467100000.0,476400000.0,359100000.0,366000000.0,327097000.0,251839000.0,208383000.0,169841000.0,161414000.0,138884000.0,123493000.0,73332000.0,48467000.0,43586000.0,34835000.0,31525000.0,25484836.0,17077846.0,13474923.0,11100000.0,11800000.0,8800000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,16200000.0,1200000.0,-400000.0,-2500000.0,1200000.0,300000.0,-1974000.0,-223000.0,-407000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,587300000.0,641400000.0,537900000.0,550800000.0,429700000.0,441500000.0,394573000.0,305545000.0,251028000.0,197592000.0,183287000.0,156798000.0,263208000.0,174040000.0,132224000.0,102829000.0,85532000.0,79114000.0,61779505.0,50895990.0,44858426.0,37800000.0,38100000.0,29900000.0,0.0
,costAndExpenses,773400000.0,842400000.0,715100000.0,722000000.0,587000000.0,588900000.0,503774000.0,385163000.0,315687000.0,244306000.0,227573000.0,200065000.0,295548000.0,204853000.0,159868000.0,123151000.0,99283000.0,91667000.0,72496266.0,58298896.0,45560165.0,37700000.0,36200000.0,27700000.0,15500000.0
,interestExpense,10800000.0,12000000.0,3200000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,72000000.0,73000000.0,54400000.0,48300000.0,26700000.0,25000000.0,13819000.0,8889000.0,9069000.0,7219000.0,7084000.0,9449000.0,8781000.0,7544000.0,6855000.0,6092000.0,5766000.0,5275000.0,4496146.0,3728563.0,3284734.0,3200000.0,3300000.0,2500000.0,1600000.0
