date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,4386300000.0,4348000000.0,3722800000.0,3435300000.0,2963700000.0,2493700000.0,2322900000.0,2045500000.0,1899600000.0,1678600000.0,1447000000.0,1321400000.0,1237700000.0,1091100000.0,1037000000.0,997900000.0,931500000.0,860500000.0,704000000.0,692000000.0,804000000.0,905000000.0
,costOfRevenue,1080600000.0,1114400000.0,939400000.0,875300000.0,797400000.0,617200000.0,625600000.0,522400000.0,494600000.0,489800000.0,408300000.0,399100000.0,419600000.0,378200000.0,373600000.0,374600000.0,370200000.0,359400000.0,299100000.0,324000000.0,423000000.0,466000000.0
,grossProfit,3305700000.0,3233600000.0,2783400000.0,2560000000.0,2166300000.0,1876500000.0,1697300000.0,1523100000.0,1405000000.0,1188800000.0,1038700000.0,922300000.0,818100000.0,712900000.0,663400000.0,623300000.0,561300000.0,501100000.0,404900000.0,368000000.0,381000000.0,439000000.0
,grossProfitRatio,0.753642021749538,0.743698252069917,0.747663049317718,0.74520420341746,0.730944427573641,0.752496290652444,0.73068147574153,0.744610119775116,0.739629395662245,0.70820922197069,0.71782999308915,0.697971848039958,0.660984083380464,0.653377325634681,0.639729990356798,0.624611684537529,0.602576489533011,0.582335851249274,0.575142045454546,0.531791907514451,0.473880597014925,0.485082872928177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,760700000.0,752700000.0,622200000.0,552600000.0,477800000.0,383100000.0,356700000.0,323000000.0,291300000.0,246300000.0,204400000.0,175500000.0,139200000.0,122300000.0,114200000.0,99000000.0,87000000.0,72800000.0,65200000.0,55000000.0,55000000.0,55000000.0
,GeneralAndAdministrativeExpenses,1228400000.0,1242200000.0,1088500000.0,984700000.0,904700000.0,850700000.0,858000000.0,745600000.0,705300000.0,642400000.0,550000000.0,508800000.0,480600000.0,418000000.0,376000000.0,348700000.0,319900000.0,289900000.0,227900000.0,203000000.0,216000000.0,233000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1400000.0,1800000.0,-1000000.0,-100000.0,400000.0,700000.0,100000.0,600000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
