Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,38355000.0,33594000.0,30293000.0,30049000.0
Revenue Growth,0.1417,0.109,0.0081,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,38355000.0,33594000.0,30293000.0,30049000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,26750000.0,25263000.0,22964000.0,20516000.0
Operating Expenses,34557000.0,36557000.0,27863000.0,26216000.0
Operating Income,3798000.0,-2963000.0,2430000.0,3833000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,3798000.0,-2963000.0,2430000.0,3833000.0
Income Tax Expense,1121000.0,1424000.0,1005000.0,1315000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,2677000.0,-4387000.0,1425000.0,2518000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,2677000.0,-4387000.0,1425000.0,2518000.0
EPS,0.15,-0.16,0.08,0.14
EPS Diluted,0.15,-0.16,0.08,0.14
Weighted Average Shs Out,18463028.0,18463028.0,18000000.0,18000000.0
Weighted Average Shs Out (Dil),18463028.0,18463028.0,,
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,0.146,-0.04,0.136,0.188
EBIT Margin,0.099,-0.0882,0.0802,0.1276
Profit Margin,0.07,-0.131,0.047,0.084
Free Cash Flow margin,0.0554,0.1749,0.1259,0.1649
EBITDA,5596000.0,-1338000.0,4109000.0,5650000.0
EBIT,3798000.0,-2963000.0,2430000.0,3833000.0
Consolidated Income,2677000.0,-4387000.0,1425000.0,2518000.0
Earnings Before Tax Margin,0.099,-0.0882,0.0802,0.1276
Net Profit Margin,0.0698,-0.1306,0.047,0.0838
