Date,2018-12-29,2017-12-30,2016-12-31,2015-12-26,2014-12-27,2013-12-28,2012-12-31,2011-12-31
Depreciation & Amortization,2128000.0,2240000.0,3722000.0,5218000.0,5128000.0,6702000.0,2440000.0,173000.0
Stock-based compensation,17374000.0,9693000.0,6470000.0,4926000.0,3879000.0,1862000.0,1952000.0,528000.0
Operating Cash Flow,32767000.0,22049000.0,14618000.0,-4964000.0,-24284000.0,-12661000.0,-15155000.0,-9594000.0
Capital Expenditure,-900000.0,-792000.0,-244000.0,-4396000.0,-3038000.0,-1420000.0,-413000.0,-488000.0
Acquisitions and disposals,-9815000.0,0.0,-420000.0,73000.0,-562000.0,-398000.0,-25305000.0,0.0
Investment purchases and sales,-20274000.0,0.0,-15000000.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-30989000.0,-825000.0,-15580000.0,-4325000.0,-29269000.0,-1818000.0,-25860000.0,-488000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,5584000.0,3906000.0,-29118000.0,777000.0,96794000.0,821000.0,253000.0,69000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,5230000.0,3906000.0,598000.0,-1063000.0,94585000.0,-253000.0,50157000.0,25027000.0
Effect of forex changes on cash,-749000.0,420000.0,-275000.0,-289000.0,890000.0,-85000.0,-29000.0,0.0
Net cash flow / Change in cash,6259000.0,25550000.0,-639000.0,-10641000.0,41922000.0,-14817000.0,9113000.0,14945000.0
Free Cash Flow,31867000.0,21257000.0,14374000.0,-9360000.0,-27322000.0,-14081000.0,-15568000.0,-10082000.0
Net Cash/Marketcap,0.2077,0.1813,0.3155,0.2622,0.2764,0.0418,0.0418,0.0418
