Date,2018-12-31,2017-12-31
Revenue,172276000.0,134353000.0
Revenue Growth,0.282263886924743,
Cost of Revenue,13316000.0,1303000.0
Gross Profit,158960000.0,133050000.0
R&D Expenses,0.0,0.0
SG&A Expense,0.0,0.0
Operating Expenses,113659000.0,122811000.0
Operating Income,45301000.0,10239000.0
Interest Expense,1695000.0,238000.0
Earnings before Tax,41641000.0,7504000.0
Income Tax Expense,6481000.0,1440000.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,35160000.0,6064000.0
Preferred Dividends,0.0,0.0
Net Income Com,35160000.0,6064000.0
EPS,0.348,0.064
EPS Diluted,0.336,0.062
Weighted Average Shs Out,220359090.0,
Weighted Average Shs Out (Dil),220359090.0,
Dividend per Share,0.0,0.0
Gross Margin,0.9227,0.9903
EBITDA Margin,0.325,0.181
EBIT Margin,0.2515,0.0576
Profit Margin,0.204,0.045
Free Cash Flow margin,0.1812,0.0605
EBITDA,56030000.0,24346000.0
EBIT,43336000.0,7742000.0
Consolidated Income,35160000.0,6064000.0
Earnings Before Tax Margin,0.2417,0.0559
Net Profit Margin,0.2041,0.0451
