date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY
,revenue,2229385000.0,2358926000.0,1803010000.0,1270788000.0,949955000.0,668435000.0,450875000.0,302623000.0,198944000.0,120960000.0,66245000.0,35000000.0
,costOfRevenue,547345000.0,429788000.0,344676000.0,256409000.0,191053000.0,114122000.0,68378000.0,35825000.0,21424000.0,11605000.0,6656000.0,3290000.0
,grossProfit,1682040000.0,1929138000.0,1458334000.0,1014379000.0,758902000.0,554313000.0,382497000.0,266798000.0,177520000.0,109355000.0,59589000.0,31710000.0
,grossProfitRatio,0.75448610266957,0.817803525841845,0.808833007027138,0.798228343358609,0.798882052307741,0.829269861691862,0.848343775991128,0.881618383268952,0.892311404214251,0.904059193121693,0.899524492414522,0.906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,791026000.0,619800000.0,441969000.0,301114000.0,295850000.0,215309000.0,150790000.0,75895000.0,41853000.0,23561000.0,14025000.0,8479000.0
,GeneralAndAdministrativeExpenses,335144000.0,332602000.0,237588000.0,159143000.0,153359000.0,121579000.0,103046000.0,53875000.0,32602000.0,19698000.0,8949000.0,6462000.0
,SellingAndMarketingExpenses,1336056000.0,1263873000.0,1029950000.0,808417000.0,653524000.0,505348000.0,344471000.0,215335000.0,125098000.0,74782000.0,39909000.0,24072000.0
,otherExpenses,-11636000.0,-2407000.0,-1513000.0,-3600000.0,-3022000.0,-519000.0,216000.0,-920000.0,0.0,0.0,0.0,0.0
,operatingExpenses,2462226000.0,2216275000.0,1709507000.0,1268674000.0,1102733000.0,842236000.0,598307000.0,345105000.0,199553000.0,118041000.0,62883000.0,39013000.0
,costAndExpenses,3009571000.0,2646063000.0,2054183000.0,1525083000.0,1293786000.0,956358000.0,666685000.0,380930000.0,220977000.0,129646000.0,69539000.0,42303000.0
,interestExpense,123076000.0,96249000.0,41963000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,93666000.0,67661000.0,52430000.0,40941000.0,34852000.0,19491000.0,12494000.0,6692000.0,4674000.0,2120000.0,958000.0,938000.0
,EBITDA,-686520000.0,-219476000.0,-198743000.0,-213354000.0,-308979000.0,-268432000.0,-203316000.0,-71615000.0,-17359000.0,-6566000.0,-2336000.0,-6365000.0
,EBITDARatio,-0.307941427792867,-0.0930406464636873,-0.110228451311973,-0.167891103787571,-0.325256459516503,-0.401582801618706,-0.450936512337122,-0.236647578009603,-0.0872557101495898,-0.0542824074074074,-0.0352630387199034,-0.181857142857143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
