date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY
,revenue,69217000000.0,69693000000.0,65450000000.0,60319000000.0,50365000000.0,47453000000.0,45567000000.0,44287000000.0,42680000000.0,39304000000.0,34734000000.0,35497000000.0,37953000000.0,35214000000.0,32294000000.0,29363000000.0,24710000000.0,22487000000.0,20607000000.0,19629040000.0,18256945000.0,16773470000.0,15872810000.0
,costOfRevenue,55873000000.0,54866000000.0,50750000000.0,46530000000.0,40037000000.0,38895000000.0,36194000000.0,35404000000.0,15758000000.0,14266000000.0,4821000000.0,5709000000.0,8670000000.0,4686000000.0,4780000000.0,4628000000.0,3836000000.0,3606000000.0,3560000000.0,3300096000.0,3077426000.0,1396694000.0,1285655000.0
,grossProfit,13344000000.0,14827000000.0,14700000000.0,13789000000.0,10328000000.0,8558000000.0,9373000000.0,8883000000.0,26922000000.0,25038000000.0,29913000000.0,29788000000.0,29283000000.0,30528000000.0,27514000000.0,24735000000.0,20874000000.0,18881000000.0,17047000000.0,16328944000.0,15179519000.0,15376776000.0,14587155000.0
,grossProfitRatio,0.192785009462993,0.2127473347395,0.224598930481283,0.228601269914952,0.205063039809391,0.180346869534065,0.205697105361336,0.200578047734098,0.63078725398313,0.6370343985345,0.861202280186561,0.839169507282306,0.771559560509051,0.866927926392912,0.851984888833839,0.842386677110649,0.844759206798867,0.839640681282519,0.827243169796671,0.831876851848078,0.831438063706715,0.916731958265046,0.919002684464817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16099000000.0,15276000000.0,21114000000.0,20730000000.0,14202000000.0,16083000000.0,14961000000.0,14277000000.0,12646000000.0,11581000000.0,10879000000.0,9913461000.0,9136677000.0,8484400000.0,7932800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-131000000.0,-3282000000.0,-7000000.0,21000000.0,-22000000.0,-19000000.0,-15000000.0,-35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,10492000000.0,10041000000.0,9450000000.0,8752000000.0,7251000000.0,6415000000.0,5927000000.0,5672000000.0,18212000000.0,17249000000.0,23072000000.0,22705000000.0,21444000000.0,31938000000.0,29280000000.0,24575000000.0,21354000000.0,19667000000.0,18305000000.0,17415409000.0,16117358000.0,15005461000.0,14063427000.0
,costAndExpenses,66365000000.0,64907000000.0,60200000000.0,55282000000.0,47288000000.0,45310000000.0,42121000000.0,41076000000.0,33970000000.0,31515000000.0,27893000000.0,28414000000.0,30114000000.0,36624000000.0,34060000000.0,29203000000.0,25190000000.0,23273000000.0,21865000000.0,20715505000.0,19194784000.0,16402155000.0,15349082000.0
,interestExpense,672000000.0,588000000.0,558000000.0,512000000.0,336000000.0,235000000.0,160000000.0,82000000.0,52000000.0,86000000.0,79000000.0,85000000.0,98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
